dxdt,x,y
3.861179695957840385e-01,1.580632914060509358e-03,5.168360871543791646e+00
4.202339763278069018e-01,4.019242987363891295e-02,5.160293503771718804e+00
4.171502658828935006e-01,8.562742817962190611e-02,5.185625584279697442e+00
3.426490809332196630e-01,1.236224830502176270e-01,5.257302764675917395e+00
2.856268800100930649e-01,1.541572443662658498e-01,5.264624006113281851e+00
2.668714793521139717e-01,1.807478590522362261e-01,5.324273940624916435e+00
3.183188972744815937e-01,2.075315402366886552e-01,5.341422343322928867e+00
2.380796824063211581e-01,2.444116385071325726e-01,5.386796074369170739e+00
9.289825341342194953e-02,2.551474767179528480e-01,5.402518382547018660e+00
1.638019822405356596e-01,2.629912891898169569e-01,5.453034849922742566e+00
1.868421925919032667e-01,2.879078731660599799e-01,5.461530525249624901e+00
9.532501285660854862e-02,3.003597277081975769e-01,5.545016090168007672e+00
1.321972406293689950e-01,3.069728757373816896e-01,5.572667461664630117e+00
1.816328551608741293e-01,3.267991758340713093e-01,5.540085346074596018e+00
1.177903751072908456e-01,3.432994467695565377e-01,5.563735042033886025e+00
4.689874675509453361e-02,3.503572508555294340e-01,5.609301693962091662e+00
6.481161377593669393e-02,3.526791961205754666e-01,5.637562782802639560e+00
5.955000614568572992e-02,3.633195736107168172e-01,5.644979271426440626e+00
8.542379798056076723e-02,3.645891973497125682e-01,5.666436387898196259e+00
5.804635207838027000e-03,3.804043332068290928e-01,5.703846387071799917e+00
-1.357463555202831351e-02,3.657501243912801847e-01,5.627286265300106116e+00
7.333481988465329060e-02,3.776894060964235411e-01,5.733167857522130539e+00
5.037305669368397076e-02,3.804170883682108650e-01,5.725260998408084667e+00
7.251981432598197941e-02,3.877640174351603131e-01,5.734950404279218539e+00
2.629930085462595102e-02,3.949210512334072609e-01,5.748322947532519045e+00
-1.648260999603401444e-02,3.930238776060855921e-01,5.775954022192847148e+00
-1.802292014772777229e-02,3.916245292342003803e-01,5.785756012627287781e+00
3.933784385617111745e-02,3.894192935765400376e-01,5.762848376852304888e+00
-2.186106177450652943e-02,3.994920980054346149e-01,5.784164229786490807e+00
-1.315322748291603006e-02,3.850470812216387206e-01,5.781176849081627545e+00
9.759885326619888168e-02,3.968614525088513534e-01,5.790042982076604616e+00
-5.785640497581900910e-02,4.045668518748783971e-01,5.769390742711234310e+00
-5.600480252073070098e-02,3.852901715136875516e-01,5.828613077266036946e+00
1.028160359290386516e-02,3.933658913707321902e-01,5.767697280520095227e+00
2.611315989374829449e-02,3.873464922322683024e-01,5.826830315100147928e+00
1.008312588108621899e-01,3.985885233494818047e-01,5.841498805482792989e+00
-5.220959890487719690e-02,4.075127439944405960e-01,5.861906814544010302e+00
-9.503919679480565819e-02,3.881466035685063876e-01,5.805186308747080304e+00
9.787872473971948040e-03,3.885049046354794311e-01,5.841227188705463647e+00
1.583548797788103535e-02,3.901041780633007772e-01,5.854240518462632714e+00
-5.921374453592864739e-03,3.916720022310556937e-01,5.834836970435049786e+00
-1.148229963031557332e-01,3.889199031725821265e-01,5.847626349361914500e+00
-4.020120129540560860e-02,3.687074029704247025e-01,5.877617523430053836e+00
8.135593541028018905e-02,3.808796629135010048e-01,5.860026299617102197e+00
-4.150931803835611333e-02,3.849785900524806959e-01,5.869594945765583383e+00
-4.716775064306433229e-02,3.725777993058299042e-01,5.854180017773170874e+00
4.184437008951080728e-02,3.755450399238679515e-01,5.892012922173575973e+00
-1.151258977403828432e-01,3.809466733237320546e-01,5.880272247447317469e+00
-5.493161398263035622e-02,3.525198603757910831e-01,5.895983725921837504e+00
8.744990488622983449e-02,3.699603505272055504e-01,5.897096035836765004e+00
-1.417680193311610104e-02,3.700098413530369945e-01,5.919695753602657540e+00
-3.308416948843850847e-02,3.671249901405823080e-01,5.894913740221399578e+00
5.217217857315770146e-03,3.633930074553493039e-01,5.894912772600534367e+00
-3.502508186857999917e-02,3.681684337120455508e-01,5.897425308916640851e+00
-3.742608507167499710e-02,3.563879910816334373e-01,5.941088208042236474e+00
-3.608212001532984381e-02,3.606832166977105847e-01,5.928746096841472024e+00
