dydt,x,y
-6.336017236386304319e-01,4.286891064638186144e+00,9.345266986003712972e+00
1.022616103937515675e+00,3.733607792587219087e+00,9.281906813639849929e+00
2.864920551329824150e+00,3.201410605670404586e+00,9.549790206791216818e+00
-6.017942184643914061e-01,2.600869086944991526e+00,9.854890923905815114e+00
-1.591568432922045417e+00,2.237268007991226604e+00,9.429431363098339958e+00
-3.481777772450485031e-01,2.027568247550220359e+00,9.536577237321406386e+00
-1.888653610747930145e+00,1.884293379334269547e+00,9.359795807649328836e+00
-1.057532553680843534e+00,1.549130381189441463e+00,9.158846515171822134e+00
-3.164019785145129049e-01,1.424514448102902175e+00,9.148289296913160840e+00
-1.143754176213235496e+00,1.436683240270937301e+00,9.095566119468919908e+00
-1.697194441309939350e+00,1.095299176254570739e+00,8.919538461670514451e+00
-1.368371649570214288e+00,1.026446672836025531e+00,8.756127231206932038e+00
-1.467887859995670397e+00,8.985449685331280412e-01,8.645864131756471949e+00
-1.682405218683179271e+00,8.507698880125418306e-01,8.462549659207796893e+00
-4.309154660210694487e+00,6.980784371327373172e-01,8.309383088019838937e+00
-2.967984531989706909e+00,6.913391215152575597e-01,7.600718727165658883e+00
-6.477857289986488354e-01,1.951687017820712688e-01,7.715786181621901108e+00
-2.319862253622417825e+00,2.787540725247783513e-01,7.471161581365929116e+00
-1.344875841809695771e+00,1.588176411213012562e-01,7.251813730897414878e+00
-3.381099227157051246e+00,2.240896034621076283e-01,7.202186413003991206e+00
-5.413774211196415109e+00,6.226439499681746259e-02,6.575593885466004984e+00
-8.321657948791738590e-01,2.175894187678879821e-01,6.119431570764708894e+00
-3.029853735546126359e-01,2.444803693140373269e-01,6.409160726490170212e+00
-2.057369207378076936e+00,-3.451459395933062502e-02,6.058834496053786545e+00
-2.155899892329095735e+00,1.556868239444597624e-01,5.997686885014553937e+00
-3.311228064623605860e+00,-3.141963125138397261e-03,5.627654517587970417e+00
-2.303074648328543361e+00,1.775748868011854942e-01,5.335441272089832765e+00
-1.395238450873808489e+00,4.574739839422783949e-02,5.167039587922261035e+00
-1.842249807127025463e-01,3.083385697311863405e-02,5.056393581915070712e+00
-5.035202839928238916e-01,1.442478531190949931e-01,5.130194591779720703e+00
1.013037952671556496e+00,1.338292390693798239e-01,4.955689525116508065e+00
-1.893552549473195512e+00,3.075134786271025225e-02,5.332802182314033246e+00
-4.126392335075408369e+00,-1.052390202440976197e-01,4.576979015221868785e+00
-1.866628559278584731e+00,-4.833102007172888903e-02,4.507523715298950684e+00
-8.159462893240707615e-01,-4.008148026754149856e-02,4.203653303366151839e+00
6.013299542326926428e-01,7.472430520236283957e-02,4.344334457434135821e+00
-3.057441028352325674e+00,2.425379735896094624e-01,4.323919294212688946e+00
-2.623392264076162661e+00,-2.420480282573633790e-04,3.732846251763670242e+00
5.310474751402267657e-01,-7.058691623602142418e-02,3.799240841397455437e+00
-2.155564418387825754e+00,-4.640678810489309858e-02,3.839055746791715240e+00
-1.858955021988059286e+00,5.329803292207623000e-02,3.368127957719893928e+00
1.443828354233733791e+00,1.161582783464712859e-01,3.467264742394108090e+00
5.470481625131640158e-04,1.290051116994358760e-01,3.656893628566640242e+00
-6.871923542790909778e-01,-4.067183668971834087e-02,3.467374152026611256e+00
-7.770060648939960402e-01,-1.977355685079083131e-02,3.519455157710824178e+00
-1.676938952438247199e+00,-5.326668088861917505e-02,3.311972939047814091e+00
-1.733412818834956681e+00,1.718658974943106932e-01,3.184067367223174738e+00
-7.133940493957773299e-01,3.260213646842925750e-02,2.965290375280823287e+00
8.626882437632890088e-01,2.511589566104256432e-01,3.041388557344021581e+00
1.143499984181719498e+00,1.982478466879931123e-01,3.137828024033481267e+00
1.644078319925199594e-01,6.961801478092509432e-02,3.270088554180365037e+00
-2.229164593870020639e+00,2.528678129327750490e-01,3.170709590431982861e+00
-1.268272358472570360e+00,3.844105268506039508e-01,2.824255635406362597e+00
4.430851774161297385e-01,2.504091438072678089e-01,2.917055118737472252e+00
-4.351626034600943882e-01,2.830608456381208393e-01,2.912872670889589344e+00
-3.623078411131816168e+00,2.497843564704300134e-01,2.830022598045453641e+00
-1.235873574835309796e+00,2.721410388852569251e-01,2.188256988663220604e+00
1.609082897839202886e+00,2.328081107786172943e-01,2.582847883078382090e+00
2.370041474328187903e+00,1.687318515266509888e-01,2.510073568231057539e+00
1.285254838368086183e+00,4.081780794604700224e-01,3.056856177944014430e+00
4.306212280440853135e-01,3.483694748600322799e-01,2.767124535904673888e+00
-8.866944760379578128e-01,5.118348067722839900e-01,3.142980423552837799e+00
-3.873265820851887753e-01,5.055219360066042222e-01,2.589785640697090496e+00
2.407477242699659570e+00,7.904227894235628105e-01,3.065515107135809103e+00
-1.457678464488601833e+00,8.104258844308713794e-01,3.071281089237027029e+00
-2.964392840171772292e-01,6.036732244652363022e-01,2.773979414238089802e+00
2.066428293607556199e+00,9.525291268102311637e-01,3.011993232433596290e+00
4.001384688918925292e-01,1.122979605942553416e+00,3.187265072959602374e+00
8.290120925687443076e-01,9.276560140426021173e-01,3.092020926211972665e+00
2.542896756387884594e+00,1.231122618899701315e+00,3.353067491473348039e+00
2.950648942434227706e+00,1.335596292780015348e+00,3.600600277489547807e+00
-2.336358745049693653e-02,1.860425680346195820e+00,3.943197279960195090e+00
-3.027307017599248695e+00,1.896079963969415250e+00,3.595927559999454459e+00
2.260630596873074438e+00,2.037872818118700913e+00,3.337735876440345528e+00
2.690840698355014382e+00,1.928780544050277213e+00,4.048053679374060465e+00
1.366332492121081543e+00,2.266577989928239223e+00,3.875904016111346273e+00
2.450372955296391098e+00,2.270262446767192355e+00,4.321320177798282813e+00
1.779805667045589956e+00,2.353619140706061152e+00,4.365978607170628578e+00
4.714603825085319500e-01,2.525919776828483343e+00,4.677281311207403647e+00
5.763938303042088762e-01,2.509721209142244724e+00,4.460270683672339587e+00
3.518839937407122420e+00,2.447177619651639713e+00,4.792560077268245067e+00
3.395966631528949620e+00,2.500750227281194338e+00,5.164038671153761584e+00
4.385281962459970373e-01,2.597501576479700258e+00,5.471753403574037833e+00
1.156629329837809195e+00,2.535026601751828590e+00,5.251744310402971294e+00
2.665105316636207533e+00,2.547440945968895587e+00,5.703079269541598606e+00
1.569025708622834969e+00,2.403745574527746065e+00,5.784765373730211380e+00
-7.893775559740134895e-02,2.461413190549997410e+00,6.016884411266164356e+00
2.222491901066000253e+00,2.436580945237838858e+00,5.768977822610722228e+00
1.594993176110293120e+00,2.132084594354574314e+00,6.461382791479349130e+00
-2.868832704440755776e+00,2.277409889337599136e+00,6.087976457832779964e+00
2.962549683105361709e+00,2.338917180125401174e+00,5.887616250591199751e+00
5.297661506730989345e+00,2.235394325413439631e+00,6.680486394453850174e+00
1.156792313894690949e+00,2.063280320373119814e+00,6.947148551937393890e+00
