dxdt,x,y
1.262953199664615944e+00,-2.394472454042521292e+00,-4.562072468042728257e-01
1.343398431405615767e+00,-2.268177134076059698e+00,-5.805861781273159439e-01
9.272061141959948571e-01,-2.125792767761398139e+00,-6.108945660782660880e-01
5.659144462386045404e-01,-2.082735911236861082e+00,-6.194741521974701515e-01
4.973586766990401031e-01,-2.012609878513677675e+00,-7.069912812482864739e-01
7.312188853699943536e-01,-1.983264175897053283e+00,-6.723308678773909364e-01
6.270655026779063945e-01,-1.866366101439678404e+00,-8.898564570505221871e-01
-2.422263372298409934e-01,-1.857851075361471871e+00,-8.708567268892765112e-01
4.492561079604637797e-01,-1.914811368885646514e+00,-9.778615304244394624e-01
1.815500895738093590e-01,-1.767999853769379293e+00,-9.105411156196721034e-01
-2.489291432698994555e-01,-1.878501350970884776e+00,-9.441765619339235194e-01
4.289068790599035452e-01,-1.817785682423358695e+00,-9.880988162561639143e-01
1.236667072610977414e-01,-1.792719975158904022e+00,-1.072640221719550313e+00
2.414321709752691447e-01,-1.793052340971138525e+00,-1.139952909361684030e+00
2.250815895781048681e-01,-1.744433540963850726e+00,-1.045819245999731972e+00
-1.126378877503313447e-01,-1.748036023055517196e+00,-1.116924448196686903e+00
2.262805132534264629e-01,-1.766961118513917350e+00,-1.185865083679145338e+00
3.936460633298288769e-02,-1.702779920404831948e+00,-1.170952351773848932e+00
-3.079131681094615658e-02,-1.759088197247320018e+00,-1.221372664407651909e+00
2.535755627027018733e-01,-1.708938183767021224e+00,-1.193086000245658251e+00
-5.736785428158341915e-02,-1.708373084706779288e+00,-1.224716297101578144e+00
1.741302636145860561e-01,-1.720411754623338396e+00,-1.256734357214521536e+00
1.698126595172695374e-01,-1.673547031983861899e+00,-1.280794571718115282e+00
-2.946439687308899380e-01,-1.686449222719884400e+00,-1.221881626753986483e+00
-5.110396184411474252e-01,-1.732475825730039887e+00,-1.318806913297165817e+00
1.463084966500467488e-01,-1.788657146408113796e+00,-1.409775349586991577e+00
5.494033055057343518e-01,-1.703214126400029782e+00,-1.339151845529306328e+00
1.302330416708556982e-01,-1.678776485306966659e+00,-1.297760995197117628e+00
-6.496376447540619381e-02,-1.677167518065858731e+00,-1.303137183373939800e+00
-9.277664100546623160e-02,-1.691769238202048165e+00,-1.312877592732099252e+00
-8.347105867958504177e-03,-1.695722846266952244e+00,-1.352987815277747252e+00
5.679630359209930646e-02,-1.693438659375639865e+00,-1.468928985785679764e+00
-2.386706219338154966e-01,-1.684363585548532383e+00,-1.454974962124591764e+00
6.744357715344762028e-02,-1.741172783762402920e+00,-1.404221430293461692e+00
1.311634321280372717e-01,-1.670874870117843081e+00,-1.489425344094693404e+00
-1.068646143374554214e-01,-1.714940097336795422e+00,-1.451417236203384586e+00
4.633862229969949453e-01,-1.692247792985333454e+00,-1.465606643547506804e+00
-2.179791018228094401e-02,-1.622262852737396344e+00,-1.393420045472665514e+00
-9.074873604382993619e-02,-1.696607375021789599e+00,-1.422998273576432604e+00
-1.348013723030003774e-01,-1.640412599946162509e+00,-1.523450304418531465e+00
-4.086455885972988256e-01,-1.723567649482389497e+00,-1.548748596228934460e+00
