dxdt,x,y
-5.532832720509670565e+00,4.286891064638186144e+00,9.345266986003712972e+00
-5.427402294838909569e+00,3.733607792587219087e+00,9.281906813639849929e+00
-5.663693528211137362e+00,3.201410605670404586e+00,9.549790206791216818e+00
-4.820712988395889909e+00,2.600869086944991526e+00,9.854890923905815114e+00
-2.866504196973856722e+00,2.237268007991226604e+00,9.429431363098339958e+00
-1.764873143284782842e+00,2.027568247550220359e+00,9.536577237321406386e+00
-2.392189331803896479e+00,1.884293379334269547e+00,9.359795807649328836e+00
-2.298894656156837968e+00,1.549130381189441463e+00,9.158846515171822134e+00
-5.622357045925214791e-01,1.424514448102902175e+00,9.148289296913160840e+00
-1.646076359241657627e+00,1.436683240270937301e+00,9.095566119468919908e+00
-2.051182837174558848e+00,1.095299176254570739e+00,8.919538461670514451e+00
-9.837710386072133772e-01,1.026446672836025531e+00,8.756127231206932038e+00
-8.783839241174167256e-01,8.985449685331280412e-01,8.645864131756471949e+00
-1.002332657001953287e+00,8.507698880125418306e-01,8.462549659207796893e+00
-7.971538324864186897e-01,6.980784371327373172e-01,8.309383088019838937e+00
-2.514548676753325829e+00,6.913391215152575597e-01,7.600718727165658883e+00
-2.062925244952394266e+00,1.951687017820712688e-01,7.715786181621901108e+00
-1.817553033038522559e-01,2.787540725247783513e-01,7.471161581365929116e+00
-2.733223453133559744e-01,1.588176411213012562e-01,7.251813730897414878e+00
-4.827662306224215216e-01,2.240896034621076283e-01,7.202186413003991206e+00
-3.250092347110200564e-02,6.226439499681746259e-02,6.575593885466004984e+00
9.110798715860985997e-01,2.175894187678879821e-01,6.119431570764708894e+00
-1.260520063636091814e+00,2.444803693140373269e-01,6.409160726490170212e+00
-4.439677268478874339e-01,-3.451459395933062502e-02,6.058834496053786545e+00
1.568631541709536170e-01,1.556868239444597624e-01,5.997686885014553937e+00
1.094403142836214426e-01,-3.141963125138397261e-03,5.627654517587970417e+00
2.444468075968309617e-01,1.775748868011854942e-01,5.335441272089832765e+00
-7.337051491403336900e-01,4.574739839422783949e-02,5.167039587922261035e+00
4.925022736243353516e-01,3.083385697311863405e-02,5.056393581915070712e+00
5.149769104813037846e-01,1.442478531190949931e-01,5.130194591779720703e+00
-5.674825262819221949e-01,1.338292390693798239e-01,4.955689525116508065e+00
-1.195341296567386191e+00,3.075134786271025225e-02,5.332802182314033246e+00
-3.954118396721953976e-01,-1.052390202440976197e-01,4.576979015221868785e+00
3.257876998827803350e-01,-4.833102007172888903e-02,4.507523715298950684e+00
6.152766263704617655e-01,-4.008148026754149856e-02,4.203653303366151839e+00
1.413097269285755520e+00,7.472430520236283957e-02,4.344334457434135821e+00
-3.748317661531006539e-01,2.425379735896094624e-01,4.323919294212688946e+00
-1.565624449128153017e+00,-2.420480282573633790e-04,3.732846251763670242e+00
-2.308237003831784817e-01,-7.058691623602142418e-02,3.799240841397455437e+00
6.194247457904907828e-01,-4.640678810489309858e-02,3.839055746791715240e+00
8.128253322568228523e-01,5.329803292207623000e-02,3.368127957719893928e+00
3.785353938867956902e-01,1.161582783464712859e-01,3.467264742394108090e+00
-7.841505751809509928e-01,1.290051116994358760e-01,3.656893628566640242e+00
-7.438933427511413843e-01,-4.067183668971834087e-02,3.467374152026611256e+00
-6.297422099450653010e-02,-1.977355685079083131e-02,3.519455157710824178e+00
9.581972717254951810e-01,-5.326668088861917505e-02,3.311972939047814091e+00
