x	y	target
0.1	0.1	0.299
0.159183673469	0.1	0.475017076218
0.218367346939	0.1	0.650333610995
0.277551020408	0.1	0.824949604332
0.336734693878	0.1	0.998865056227
0.395918367347	0.1	1.17207996668
0.455102040816	0.1	1.34459433569
0.514285714286	0.1	1.51640816327
0.573469387755	0.1	1.6875214494
0.632653061224	0.1	1.85793419409
0.691836734694	0.1	2.02764639733
0.751020408163	0.1	2.19665805914
0.810204081633	0.1	2.36496917951
0.869387755102	0.1	2.53257975843
0.928571428571	0.1	2.69948979592
0.987755102041	0.1	2.86569929196
1.04693877551	0.1	3.03120824656
1.10612244898	0.1	3.19601665973
1.16530612245	0.1	3.36012453145
1.22448979592	0.1	3.52353186172
1.28367346939	0.1	3.68623865056
1.34285714286	0.1	3.84824489796
1.40204081633	0.1	4.00955060392
1.4612244898	0.1	4.17015576843
1.52040816327	0.1	4.3300603915
1.57959183673	0.1	4.48926447314
1.6387755102	0.1	4.64776801333
1.69795918367	0.1	4.80557101208
1.75714285714	0.1	4.96267346939
1.81632653061	0.1	5.11907538526
1.87551020408	0.1	5.27477675968
1.93469387755	0.1	5.42977759267
1.99387755102	0.1	5.58407788421
2.05306122449	0.1	5.73767763432
2.11224489796	0.1	5.89057684298
2.17142857143	0.1	6.0427755102
2.2306122449	0.1	6.19427363599
2.28979591837	0.1	6.34507122032
2.34897959184	0.1	6.49516826322
2.40816326531	0.1	6.64456476468
2.46734693878	0.1	6.7932607247
2.52653061224	0.1	6.94125614327
2.58571428571	0.1	7.08855102041
2.64489795918	0.1	7.2351453561
2.70408163265	0.1	7.38103915035
2.76326530612	0.1	7.52623240317
2.82244897959	0.1	7.67072511454
2.88163265306	0.1	7.81451728446
2.94081632653	0.1	7.95760891295
3	0.1	8.1
0.1	0.159183673469	0.298408163265
0.159183673469	0.159183673469	0.473517394963
0.218367346939	0.159183673469	0.647511479061
0.277551020408	0.159183673469	0.820390415558
0.336734693878	0.159183673469	0.992154204456
0.395918367347	0.159183673469	1.16280284575
0.455102040816	0.159183673469	1.33233633945
0.514285714286	0.159183673469	1.50075468555
0.573469387755	0.159183673469	1.66805788404
0.632653061224	0.159183673469	1.83424593494
0.691836734694	0.159183673469	1.99931883824
0.751020408163	0.159183673469	2.16327659394
0.810204081633	0.159183673469	2.32611920203
0.869387755102	0.159183673469	2.48784666253
0.928571428571	0.159183673469	2.64845897543
0.987755102041	0.159183673469	2.80795614072
1.04693877551	0.159183673469	2.96633815842
1.10612244898	0.159183673469	3.12360502852
1.16530612245	0.159183673469	3.27975675101
1.22448979592	0.159183673469	3.43479332591
1.28367346939	0.159183673469	3.58871475321
1.34285714286	0.159183673469	3.7415210329
1.40204081633	0.159183673469	3.893212165
1.4612244898	0.159183673469	4.0437881495
1.52040816327	0.159183673469	4.19324898639
1.57959183673	0.159183673469	4.34159467569
1.6387755102	0.159183673469	4.48882521738
1.69795918367	0.159183673469	4.63494061148
1.75714285714	0.159183673469	4.77994085798
1.81632653061	0.159183673469	4.92382595687
1.87551020408	0.159183673469	5.06659590817
1.93469387755	0.159183673469	5.20825071186
1.99387755102	0.159183673469	5.34879036796
2.05306122449	0.159183673469	5.48821487645
2.11224489796	0.159183673469	5.62652423735
2.17142857143	0.159183673469	5.76371845065
2.2306122449	0.159183673469	5.89979751634
2.28979591837	0.159183673469	6.03476143444
2.34897959184	0.159183673469	6.16861020493
2.40816326531	0.159183673469	6.30134382783
2.46734693878	0.159183673469	6.43296230312
2.52653061224	0.159183673469	6.56346563082
2.58571428571	0.159183673469	6.69285381091
2.64489795918	0.159183673469	6.82112684341
2.70408163265	0.159183673469	6.9482847283
2.76326530612	0.159183673469	7.0743274656
2.82244897959	0.159183673469	7.19925505529
2.88163265306	0.159183673469	7.32306749739
2.94081632653	0.159183673469	7.44576479188
3	0.159183673469	7.56734693878
0.1	0.218367346939	0.297816326531
0.159183673469	0.218367346939	0.472017713708
0.218367346939	0.218367346939	0.644689347126
0.277551020408	0.218367346939	0.815831226785
0.336734693878	0.218367346939	0.985443352685
0.395918367347	0.218367346939	1.15352572483
0.455102040816	0.218367346939	1.32007834321
0.514285714286	0.218367346939	1.48510120783
0.573469387755	0.218367346939	1.64859431869
0.632653061224	0.218367346939	1.8105576758
0.691836734694	0.218367346939	1.97099127914
0.751020408163	0.218367346939	2.12989512873
0.810204081633	0.218367346939	2.28726922456
0.869387755102	0.218367346939	2.44311356663
0.928571428571	0.218367346939	2.59742815494
0.987755102041	0.218367346939	2.75021298949
