x,y,label
-1.40163422326322,-1.42574462518204,-0.024593114806583
-1.40409353474387,-1.43731425116273,-0.0222814055632675
-1.4063216753002,-1.44862053059758,-0.0201044757694755
-1.40833212287715,-1.4596903773564398,-0.0180457539388473
-1.41013669827103,-1.4705489934866005,-0.016090439860295
-1.41174574225706,-1.48122008074046,-0.0142252292997255
-1.41316826518704,-1.49172603255505,-0.0124380800978094
-1.41441207319682,-1.50208810915234,-0.0107180118907166
-1.4154838743858895,-1.51232659816905,-0.0090549331401915
-1.4163893676999098,-1.5224609629939898,-0.0074394903000658
-1.4171333167299098,-1.5325099807907798,-0.0058629348384303
-1.41771961021376,-1.54249187201297,-0.0043170045310275
-1.41815131066686,-1.55242442307684,-0.0027938159817881
-1.41843069226504,-1.56232510374163,-0.0012857657407412
-1.4185592688391102,-1.57221118065853,0.0002145622999325
-1.41853781260912,-1.58209982848495,0.0017144853278681
-1.41836636407633,-1.59200823992046,0.0032213077995668
-1.41804423329638,-1.60195373600416,0.0047424072670262
-1.41756999256967,-1.61195387801897,0.0062853216984055
-1.41694146039983,-1.62202658237883,0.0078578401989672
-1.41615567637994,-1.6321902399284598,0.0094680991545693
-1.41520886646448,-1.64246384116458,0.0111246860080612
-1.41409639786367,-1.6528671089933702,0.0128367531485883
-1.41281272254881,-1.66342064077314,0.0146141447589768
-1.41135130807292,-1.67414606155583,0.016467539946361
-1.40970455407828,-1.68506619063867,0.0184086161021714
-1.40786369246806,-1.69620522377036,0.0204502372343803
-1.40581866874462,-1.70758893362637,0.0226066730338456
-1.40355800144124,-1.71924489147791,0.024893855739197
-1.40106861586732,-1.73120271332828,0.0273296835327906
-1.3983356475140405,-1.74349433417768,0.0299343813430254
-1.39534220937974,-1.75615431449693,0.0327309326922925
-1.39206911611051,-1.76922018343083,0.0357455998126412
-1.38849455612924,-1.7827328236924198,0.0390085539211827
-1.3845937007371298,-1.796736903513,0.0425546436708743
-1.3803382363700405,-1.81128136132372,0.0464243378740413
-1.3756958025826398,-1.82641994896844,0.0506648893349933
-1.37062931364914,-1.84221183904308,0.055331781000904
-1.36509613554905,-1.8587223012024,0.0604905350213898
-1.3590470820469098,-1.87602345063844,0.0662189916474046
-1.3524251828821698,-1.89419506890952,0.072610200989167
-1.34516416278325,-1.91332549212964,0.0797761205140234
-1.33718655073185,-1.93351255308688,0.0878523806461186
-1.32840131266724,-1.95486455047221,0.0970044784946063
-1.31870086481777,-1.9775011976019696,0.107435898215217
-1.30795727499625,-2.00155447119539,0.119398854532029
-1.29601738954305,-2.02716923268692,0.133208641395949
-1.28269652540345,-2.05450342269908,0.149262982160251
-1.26777022718743,-2.08372752307825,0.168068382533662
-1.25096338893406,-2.11502282566959,0.190276372691709
-1.23193575166489,-2.14857782318644,0.216733816789166
-1.21026236998598,-2.18458172001354,0.248553331623338
-1.1854070368236398,-2.22321361949672,0.287212466287677
-1.1566857901948702,-2.26462534693237,0.3346937090584099
-1.12321641928903,-2.3089150863414,0.393681125623646
-1.0838483067266702,-2.3560880340917096,0.4678312207538069
-1.03706518465129,-2.4059991350586296,0.562127858555826
-0.9808523987957058,-2.458271791546,0.683291375241523
-0.912523261271554,-2.51218558614411,0.840079385961902
-0.828515322675363,-2.5665266515994,1.0429404455666
-0.7242212781187041,-2.61939993257019,1.30155597712352
-0.5940656804063521,-2.66802414127226,1.6170362471391002
-0.4323620556924419,-2.70859535978121,1.96424266599352
-0.23593778909309,-2.73645556918945,2.26715349551664
-0.0092224395414261,-2.7469888932939703,2.40116500212969
0.230894060671543,-2.73745218764605,2.2761333822255696
0.4585073988940999,-2.70874541285889,1.94063872774456
0.652571271668556,-2.66523492755135,1.53980673397804
0.8065519450663591,-2.61257622676341,1.18370818715564
0.924922763781923,-2.55566282757534,0.906911751904359
1.01561393897236,-2.49791351070583,0.702537128356631
1.08586765180802,-2.4414411059485897,0.553256963852077
1.14119334819323,-2.38743643686333,0.4433833741960021
1.1855316856128302,-2.3364944551477205,0.36128188832574
1.2216598744454,-2.2888407879248702,0.298851539115473
1.25154502835695,-2.24447948766248,0.250540618031609
1.27659909016011,-2.20328726815161,0.21253091580605
1.29785218174072,-2.165072861017,0.182165047462941
1.31606868648701,-2.12961387653433,0.157565136692953
1.33182520015631,-2.09667921324261,0.137382436360928
1.3455634437923998,-2.06604222997197,0.120632513023163
1.3576266950947198,-2.0374880615699102,0.10658566695928
1.3682852617906398,-2.01081726907501,0.094693097931954
1.37775457158384,-1.9858472388104296,0.0845364215220369
1.38620821373604,-1.9624122382547096,0.0757926321905092
1.3937874769550902,-1.94036270640374,0.0682094280471787
1.40060841975981,-1.91956414187716,0.0615875865234254
1.4067671784121498,-1.89989581334172,0.0557682064576035
1.41234399905791,-1.8812494276799,0.0506233552986654
1.41740633458778,-1.86352783447757,0.0460491304365286
1.42201124763143,-1.84664380952386,0.0419604535765227
1.42620729298909,-1.83051893770542,0.0382871240084627
1.43003600538993,-1.81508260209842,0.0349707965967769
1.4335330850496102,-1.8002710780648,0.0319626461970605
1.43672934966932,-1.7860267266981995,0.0292215466743631
1.43965150433675,-1.7722972797135002,0.0267126393137379
1.44232276826813,-1.75903520697785,0.0244061984652764
1.44476338811465,-1.74619715779244,0.0222767259461951
1.44699106070927,-1.73374346740432,0.0203022228573649
1.44902128299501,-1.7216377208376297,0.0184635999870647
-2.53129567286853,1.01617273721913,-0.5076541802947709
-2.58206109089801,0.9964338405570792,-0.548454166032731
-2.63690650750128,0.9774905096656972,-0.59027987623461
-2.69593449512475,0.959708290901305,-0.6321159290874879
-2.75914608803349,0.9434922999420392,-0.672616026778373
-2.82640769071133,0.929271711920438,-0.710122495198582
-2.897419940231189,0.917476633837514,-0.742750636046592
-2.9716950038358503,0.908508156991818,-0.7685506840495171
-3.0485500722408,0.902704269730715,-0.785740006902161
-3.12712407293102,0.900306253863211,-0.792969152747521
-3.20642098820577,0.901431449874933,-0.7895588708191421
-3.28537687528768,0.906058077205862,-0.7756378918007609
-3.3629406644677595,0.9140257751416372,-0.7521339887359201
-3.43815406334135,0.925052120902756,-0.7206177556321651
-3.51021583890457,0.9387617581591672,-0.6830471199720309
-3.57852055090177,0.954722275005226,-0.6414863880930091
-3.64266918971107,0.972480392434008,-0.5978672289758741
-3.70245591260866,0.9915932396281372,-0.553830197194017
-3.75783893232806,1.01165169553313,-0.510652650077689
-3.8089041973358304,1.0322950249510998,-0.469246205548589
-3.85582881789069,1.05321769614091,-0.4301981757032511
-3.8988486354610097,1.07417013676167,-0.393833240677415
-3.9382319595287503,1.09495538643449,-0.360278343953798
-3.9742597939241295,1.11542338625072,-0.329521033487253
-4.0072118972728585,1.13546424421697,-0.30145710050469
-4.03735760732333,1.15500139270482,-0.275926913751904
-4.06495029869852,1.17398519365346,-0.25274167226422
-4.0902244659249405,1.19238727764852,-0.231701483023365
-4.11339461422728,1.2101957205528202,-0.2126072141152289
-4.1346553356388,1.22741104923626,-0.195267824116798
-4.15418211805048,1.24404300667279,-0.179504526280465
-4.17213257067853,1.26010797919132,-0.165152813392734
-4.1886478520178,1.2756269819511,-0.152063087535731
-4.20385416077137,1.29062410364333,-0.140100418089824
-4.217864202580359,1.30512532205101,-0.129143786325187
-4.23077858121287,1.3191576147921102,-0.119085055831737
-4.24268708679605,1.33274830226037,-0.109827824258084
-4.253669869221859,1.3459245714062398,-0.1012862541305539
-4.26379849463491,1.3587131391207,-0.0933839415317365
-4.273136888788089,1.37114002250225,-0.0860528555613711
-4.28174217434422,1.38323039029087,-0.0792323647107599
-4.2896654108152985,1.39500847541524,-0.0728683556547079
-4.29695224638077,1.40649753312161,-0.0669124434711088
-4.30364349072788,1.41771983272929,-0.0613212685356542
-4.30977561758145,1.42869667386614,-0.0560558733508357
-4.315381204916529,1.4394484202301698,-0.051081151708409
-4.32048932008737,1.44999454562668,-0.046365362421172
-4.32512585632949,1.46035368834886,-0.0418797001081659
-4.3293138263403,1.47054371098698,-0.0375979159914684
-4.3330736179394505,1.48058176353323,-0.0334959822435589
-4.33642321616381,1.49048434824936,-0.0295517940372964
-4.33937839556754,1.50026738522327,-0.0257449040506726
-4.3419528859726,1.50994627789069,-0.0220562847396818
-4.34415851444657,1.51953597806472,-0.0184681142011183
-4.34600532586668,1.5290510502181798,-0.0149635818967982
-4.34750168405636,1.53850573491648,-0.0115267109001647
-4.34865435514638,1.54791401141441,-0.0081421936566536
-4.349468574512049,1.55728965951599,-0.0047952385230812
-4.34994809836435,1.56664632086133,-0.0014714245716433
-4.35009524082152,1.5759975598510805,0.0018434376861898
-4.3499108970529,1.58535692445299,0.0051634418790301
-4.349394552865,1.59473800715744,0.0085027198059765
-4.3485442808844,1.60415450636266,0.0118755760355976
-4.34735672328084,1.61362028847478,0.0152966252055053
-4.34582706076029,1.62314945100481,0.0187809342143529
-4.34394896733885,1.63275638693112,0.0223441716047174
-4.34171455017838,1.6424558505727198,0.0260027665911842
-4.33911427351926,1.6522630251806798,0.0297740803963657
-4.33613686547963,1.66219359240024,0.0336765928227602
-4.33276920619735,1.6722638036785502,0.0377301073152468
-4.32899619546583,1.68249055358534,0.0419559781631199
-4.32480059764951,1.69289145486713,0.0463773639575697
-4.32016286125376,1.7034849148573,0.0510195119656058
-4.3150609100572,1.71429021259826,0.0559100787083024
-4.30946990218637,1.7253275756767,0.0610794927404582
-4.30336195291232,1.73661825530197,0.0665613664150818
-4.2967058162708085,1.7481845975342198,0.0723929642645697
-4.28946651984436,1.76005010774894,0.0786157365101427
-4.2816049461933385,1.7722395043476498,0.0852759270659154
-4.27307735348675,1.7847787563176298,0.0924252661384558
-4.2638348268729,1.7976950974104595,0.100121757980945
-4.25382265107481,1.81101700733167,0.1084305742952539
-4.24297959364528,1.82477414726469,0.117425062798956
-4.23123708736539,1.83899723311114,0.127187877993627
-4.21851829956603,1.85371782480448,0.137812236284176
-4.20473707593761,1.86896800369957,0.149403288951741
-4.18979674704243,1.88477990209366,0.162079592061143
-4.173588787836319,1.90118503913604,0.1759746292262579
-4.15599132491369,1.9182134055344096,0.191238306964272
-4.13686749421727,1.93589222551751,0.208038287003447
-4.11606366551692,1.95424430872672,0.22656093679258
-4.09340757183766,1.9732858879126296,0.247011556982106
-4.06870641613945,1.99302382229642,0.269613367817635
-4.04174507935769,2.01345203455684,0.294604487339073
-4.01228463062378,2.03454704730757,0.322231794807604
-3.98006145114302,2.05626250169456,0.3527401311893289
-3.94478743802409,2.0785225899056203,0.386354754649814
-3.90615196255911,2.10121443380676,0.4232544034085369
-3.86382652221825,2.12417961755935,0.463531882836446
-3.81747333393461,2.14720535921647,0.507139128139632
1.22414434129968,-0.5745989297785539,-0.5247310878089521
1.17167123251879,-0.503617964145687,-0.7052733556743969
1.10114389695135,-0.429487951422994,-0.9881549624295208
1.0023284007084,-0.354130217779821,-1.45609428974709
0.8567189717336879,-0.281133076845908,-2.26787542784694
0.629931428948994,-0.2173269623451639,-3.6594893839769305
0.263982490551301,-0.175842356003644,-5.4332081711876
-0.279338326567459,-0.176633619368058,-5.385274550649
-0.817865781632359,-0.2263293262869019,-2.96940959538784
-1.11480674117114,-0.30321748434977,-1.40747866749953
-1.2555546079211002,-0.386225307028827,-0.7624415730425229
-1.33179876522535,-0.4674921373775829,-0.468941748726796
-1.37869294009803,-0.54446141762075,-0.315310868245073
-1.41022402692254,-0.6162161150951079,-0.2257560985989889
-1.4327996367824298,-0.682513084002911,-0.169235570726986
-1.4497231938551298,-0.7434498532709519,-0.131360528483734
-1.46285924670351,-0.799306364410012,-0.104771939749156
-1.47333644067842,-0.850454376475841,-0.0854025697185742
-1.48187669765028,-0.8973020659095959,-0.0708606179186561
-1.48896275944214,-0.940260255081778,-0.0596666278756385
-1.4949294222297098,-0.979722724232885,-0.0508663361522806
-1.50001605584494,-1.01605571060029,-0.0438221622741061
-1.50439827207235,-1.04959326473609,-0.0380951269487205
-1.50820778476722,-1.0806362053617802,-0.0333750603957698
-1.5115452908068,-1.10945317171295,-0.0294378059858331
-1.5144890714053798,-1.13628280183757,-0.0261181240317304
-1.51710088380855,-1.1613364267035,-0.0232920474828435
-1.51943008855684,-1.1848009105203,-0.0208651035594217
-1.52151659891278,-1.20684142398226,-0.0187642753307385
-1.5233930264458502,-1.22760403629448,-0.0169324058623745
-1.5250862670320902,-1.24721807312306,-0.0153242324814801
-1.52661869028024,-1.26579822428717,-0.0139035304000768
-1.52800904332025,-1.2834464060043898,-0.0126410247972705
-1.52927314579997,-1.30025339368878,-0.0115128438858389
-1.53042443018856,-1.31630024649525,-0.0104993584956189
-1.53147436603812,-1.33165954643956,-0.0095843015854938
-1.53243279619667,-1.3463964745359098,-0.0087540930400964
-1.53330820550068,-1.36056974493293,-0.0079973167600268
-1.53410793717668,-1.37423241607331,-0.0073043119473612
-1.53483836837142,-1.38743259579095,-0.0066668508715652
-1.53550505345857,-1.4002140551879498,-0.0060778827318701
-1.53611284173176,-1.4126167642013705,-0.0055313284690551
-1.53666597457867,-1.42467736002589,-0.0050219151616534
-1.53716816609483,-1.43642955801492,-0.0045450414009946
-1.5376226702349298,-1.4479045133385802,-0.0040966670719819
-1.53803233694213,-1.45913114051575,-0.0036732224768664
-1.53839965918982,-1.47013639694404,-0.0032715328709057
-1.53872681247691,-1.48094553570556,-0.0028887553330566
-1.5390156880102102,-1.49158233220973,-0.0025223255441524
-1.53926792056463,-1.5020692886302,-0.002169912541485
-1.53948491181878,-1.51242781958628,-0.0018293799002298
-1.5396678498088,-1.5226784220959395,-0.0014987520863913
-1.53981772501744,-1.5328408324776102,-0.0011761849533052
-1.5399353435127698,-1.54293417259031,-0.0008599395292602
-1.54002133746569,-1.55297708757014,-0.0005483583786723
-1.54007617330356,-1.56298787703794,-0.0002398439217106
-1.54010015769573,-1.57298462161325,6.71618265859844e-05
-1.5400934415130705,-1.5829853064707398,0.0003741965824621
-1.54005602185483,-1.5930079436124298,0.0006827966343207
-1.53998774219139,-1.6030706945023798,0.0009945156293853
-1.53988829062846,-1.6131919947180602,0.0013109437347441
-1.53975719625498,-1.62339068231516,0.0016337276146572
-1.53959382349352,-1.6336861316813,0.0019645916957582
-1.53939736432394,-1.6440983947709098,0.0023053612396014
-1.53916682819998,-1.65464835177183,0.0026579878105286
-1.5389010294189298,-1.66535787345857,0.0030245778199191
-1.53859857163694,-1.6762499977429095,0.0034074249509353
-1.53825782914184,-1.6873491232471,0.0038090474282497
-1.53787692439902,-1.6986812231067498,0.004232231304889
-1.53745370126853,-1.71027408266996,0.0046800812066782
-1.5369856931478605,-1.7221575653090502,0.0051560803219018
-1.53647008511567,-1.7343639112147702,0.0056641618742472
-1.53590366892825,-1.74692807481735,0.0062087949042431
-1.53528278943782,-1.7598881073917498,0.0067950879540356
-1.53460328064242,-1.77328559247493,0.007428915265735
-1.5338603891158402,-1.7871661429715902,0.0081170714528901
-1.5330486819705502,-1.80157997026723,0.0088674624119097
-1.53216193572936,-1.81658253731684,0.0096893426816213
-1.5311930014612,-1.83223530953268,0.0105936127874752
-1.53013364018245,-1.8486066193333,0.0115931946892381
