dxdt,x,y
1.017132314559433759e+01,2.689422784813524370e-01,9.853641620532191947e-01
6.737737873264213917e+00,1.286074593040786196e+00,9.872767590741235999e-01
1.837854442021383150e+00,1.616489853134195354e+00,9.731518342388379983e-01
1.498261540779566303e-01,1.653645481445062959e+00,9.433230615558628740e-01
-8.236720996647051152e-02,1.646455083949786458e+00,9.272906427064391277e-01
-1.090525356562324077e-01,1.637172039451768812e+00,9.119942080189222811e-01
-4.884626605809927469e-02,1.624644576818539576e+00,8.976986800908224318e-01
8.491182554136500471e-03,1.627402786240149224e+00,8.711918840209286197e-01
-7.618434503831750249e-02,1.626342813329366921e+00,8.691015052171882083e-01
-1.015399864978459021e-01,1.612165917232485812e+00,8.574548460212965129e-01
-1.434965752111727610e-01,1.606034816029797696e+00,8.319773810528295899e-01
-1.662467239867648772e-01,1.583466602190251038e+00,8.099397435148250057e-01
-5.101817138447639621e-02,1.572785471232444721e+00,8.048596224062667392e-01
4.033786729268662441e-02,1.573262967913355403e+00,7.821513354629875403e-01
-4.210177688267435769e-02,1.580853044690982312e+00,7.727947697340304956e-01
-7.833999711455330583e-02,1.564842612536820443e+00,7.437132084754152217e-01
-1.733957314262468685e-02,1.565185045268072006e+00,7.347396042110373449e-01
-3.491912031297506047e-02,1.561374697908295639e+00,7.163126675810127519e-01
-1.065517845917760553e-01,1.558201221205476772e+00,6.907140609576760681e-01
-1.258310244914335740e-01,1.540064340989940606e+00,6.920632689862578069e-01
-6.596338899525111543e-02,1.533035016307189968e+00,6.667573584338818415e-01
-6.970696434781853412e-02,1.526871663190890738e+00,6.631730631476496773e-01
-1.328653159072272771e-01,1.519093623437626217e+00,6.393684990214056896e-01
-1.424952668559562596e-01,1.500298600009445371e+00,6.181998542807455310e-01
-5.418809522098744225e-02,1.490594570066434921e+00,6.120567512219381445e-01
-3.076334004480951734e-02,1.489460980965248149e+00,5.954017762709943318e-01
-9.761444617617076602e-02,1.484441902057472840e+00,5.801002176523399889e-01
-1.035939283291700264e-01,1.469938091730013996e+00,5.763431606074773672e-01
-2.283275017226404913e-02,1.463723116391638879e+00,5.447083071975177271e-01
-5.141980829790160357e-02,1.465371541695561275e+00,5.453858513050768853e-01
-1.339475557365963354e-01,1.453439154732058869e+00,5.245386783242935724e-01
-1.262884606015646227e-01,1.438582030548241741e+00,5.171597933805671676e-01
-4.996014144549487668e-02,1.428181462611745944e+00,5.060743987727072124e-01
-4.074786659286200319e-02,1.428590002259142677e+00,4.867717331756070132e-01
-7.723497617318564323e-02,1.420031889293173588e+00,4.641996316070666206e-01
-1.356859985220966180e-01,1.413143007024505682e+00,4.476831490866212682e-01
-4.267589076313527130e-02,1.392894689588753954e+00,4.420373208789836750e-01
-5.857294559362546948e-02,1.404607828871878628e+00,4.282131273386842740e-01
-1.651758968218235424e-01,1.381180100470028815e+00,4.175909882393767369e-01
-6.062600311487642557e-03,1.371572649507513786e+00,4.058271771267102923e-01
-5.423431492175545543e-02,1.379967580407731598e+00,3.722038374752547063e-01
-2.151944202703646170e-01,1.360725786523162339e+00,3.693989466068568484e-01
-1.608374307802780123e-01,1.336928696353658630e+00,3.554393219876689769e-01
