dxdt,x,y
1.052629573108202266e+01,3.604119642867942730e+00,1.017853124903103357e+01
1.110060814620571890e+01,4.656749215976144995e+00,1.050956497354810359e+01
1.076386338771930795e+01,5.824241272109087042e+00,1.100731125103335017e+01
1.014711560423426562e+01,6.809521893520007474e+00,1.206855070029124377e+01
8.924000727881015393e+00,7.853664392955939988e+00,1.199463069073157762e+01
8.332747817019075853e+00,8.594322039096208954e+00,1.305793500720123390e+01
7.629679057078227800e+00,9.520213956359755869e+00,1.409259722011353411e+01
6.482800351671301087e+00,1.012025785051185700e+01,1.464028526773377870e+01
6.651826813589735821e+00,1.081677402669401644e+01,1.530109939102935890e+01
5.860161494452739817e+00,1.145062321322980381e+01,1.584455662558895916e+01
5.573461374859839168e+00,1.198880632558456405e+01,1.694837278241269374e+01
4.666827827170621390e+00,1.256531548820177058e+01,1.773535646704864277e+01
4.032488418422609300e+00,1.292217189101869046e+01,1.777208621942526179e+01
3.921932951766464726e+00,1.337181317188628960e+01,1.913657772203567475e+01
3.119336942326128792e+00,1.370655848137198518e+01,1.996160675720857114e+01
2.728869944049648666e+00,1.399568056035151287e+01,2.031486704810370370e+01
2.748629179688222735e+00,1.425233247018191562e+01,2.095673983729075474e+01
3.078702271648083411e+00,1.454540639628915599e+01,2.178534493004350381e+01
2.561918486083683888e+00,1.486807292451153195e+01,2.286546849739745824e+01
1.291302377943324586e+00,1.505779009350589703e+01,2.366284747107304653e+01
1.432935334543827821e+00,1.512633340010019545e+01,2.383796071831994112e+01
1.889284158647512868e+00,1.534437716041466615e+01,2.442439754957064935e+01
1.502405842272992231e+00,1.550419023182969802e+01,2.547908591194131134e+01
1.176246362023888992e+00,1.564485832886926531e+01,2.574311771457666609e+01
8.643958629676973260e-01,1.573943950423447546e+01,2.691731608338839976e+01
8.357864141677566749e-01,1.581773750146280832e+01,2.747272252229404899e+01
7.182195708853242877e-01,1.590659678706802538e+01,2.807277729986278203e+01
3.978936272990409861e-01,1.596138141563987389e+01,2.873426870077232209e+01
7.445345821901838690e-01,1.598617551252783464e+01,2.935099730474538404e+01
4.573625281272484244e-01,1.611028833207791067e+01,2.964013466790612483e+01
-2.112041048327455428e-01,1.607764801815328681e+01,3.050317799135471120e+01
5.033945874849621305e-02,1.606804751111135943e+01,3.101224096295947419e+01
-1.225842261772669417e-01,1.608771590990298606e+01,3.185225278418390005e+01
-8.926672909012722812e-02,1.604353066587590604e+01,3.257877291247578455e+01
-2.157871569779956644e-01,1.606986256408496061e+01,3.286029270217785125e+01
-7.807430117621549925e-02,1.600037323448031046e+01,3.411070223033461701e+01
