dxdt,x,y
-2.818972104595651729e+00,9.924518721888573314e-01,3.002470269336667386e+00
-2.145542675199247462e+00,7.105546617292921585e-01,2.552600007817381389e+00
-1.246096533400589124e+00,5.633433371490077501e-01,2.307414129735715136e+00
-8.556483040493185754e-01,4.613353550491743893e-01,2.141240517902442075e+00
-5.899658137371022182e-01,3.922136763391440573e-01,2.034462198157228841e+00
-4.600361745690044746e-01,3.433421923017540012e-01,1.961471153055041938e+00
-3.653163083147976664e-01,3.002064414253431401e-01,1.910402479208275439e+00
-2.629818798734011587e-01,2.702789306387944901e-01,1.875109093461308163e+00
-2.098516579350173661e-01,2.476100654506629140e-01,1.855587976555039376e+00
-2.151867723723226433e-01,2.283085990517910446e-01,1.840839921801597390e+00
-1.715340131728391171e-01,2.045727109761983908e-01,1.834632456222837105e+00
-1.591931055934810990e-01,1.940017964172232046e-01,1.828704807597191673e+00
-1.596793508987771615e-01,1.727340898575021322e-01,1.823368305861412075e+00
-1.247030799744326401e-01,1.620659262374677390e-01,1.828230937440562753e+00
-1.310368252333392602e-01,1.477934738626156264e-01,1.834706393715196393e+00
-1.391645093012873202e-01,1.358585611907998647e-01,1.832931919652844632e+00
-1.173371000135454700e-01,1.199605720023581845e-01,1.839654102003071001e+00
-6.977288786880475602e-02,1.123911411880907513e-01,1.847672342089875519e+00
-5.399746477066591499e-02,1.060059944285972056e-01,1.855174929465946976e+00
-8.410048765770439250e-02,1.015916482339576099e-01,1.858378889822588809e+00
-1.008344975288527068e-01,8.918589689705631873e-02,1.866693326963901001e+00
-5.704670790834409644e-02,8.142474872818708520e-02,1.872143392010241270e+00
-4.695483374675718524e-02,7.777655531538749112e-02,1.882423515014476134e+00
-5.909029516305913665e-02,7.203378197883564260e-02,1.895751210117824659e+00
-5.314012367478265775e-02,6.595849628277565546e-02,1.898309727574301053e+00
-4.002200832530355967e-02,6.140575724387913048e-02,1.904540402347055572e+00
-4.608377510977773595e-02,5.795409461771495324e-02,1.913117711040557278e+00
-7.208135494834330692e-02,5.218900222192358190e-02,1.917795772919083763e+00
-2.871213824106011447e-02,4.353782362804627798e-02,1.924809383869551693e+00
-2.557982849375620149e-02,4.644657457371154791e-02,1.930841034329773942e+00
-4.490358654175061193e-02,3.842185792929509597e-02,1.937576178532455673e+00
-3.563423548846142430e-02,3.746585726536146715e-02,1.943932004256760715e+00
-3.870875032070031363e-02,3.129501083160280556e-02,1.943992421827485773e+00
-1.693529499203272337e-02,2.972410720122140027e-02,1.952766021862746060e+00
-2.678099460198256343e-02,2.790795183319625880e-02,1.954446276478836175e+00
-1.650866967464337254e-02,2.436790828082490909e-02,1.959580290690681181e+00
-8.405094238068164247e-03,2.460621789826759886e-02,1.960764404853112985e+00
-3.194522131023634637e-02,2.268688943321127416e-02,1.962086081766919232e+00
-3.722803087725798377e-02,1.821717363622032265e-02,1.965681465409366835e+00
-3.726897212456350972e-02,1.524128325775967255e-02,1.970048288383308810e+00
-5.238607057667765687e-03,1.076337921130764153e-02,1.975296840717512881e+00
2.175986489763231946e-02,1.419356184622618845e-02,1.971836633392487714e+00
-1.579291068459144631e-02,1.511535219083413178e-02,1.980369559290786619e+00
-2.326267797168132812e-02,1.103497970930790960e-02,1.975690537472284403e+00
1.941072203189952994e-03,1.046281659649789253e-02,1.982506365773445633e+00
-1.225086980077830234e-02,1.142319414994588667e-02,1.987086893218598993e+00
-3.481008146467409053e-02,8.012642636342191121e-03,1.985164303699204158e+00
-2.055603132744212094e-02,4.461177857011064743e-03,1.986117571216269306e+00
-1.673800063648398645e-03,3.901436370853790265e-03,1.983107042577590962e+00
1.810681300563939805e-02,4.126417844281377728e-03,1.990693708630042247e+00
