dydt,x,y
3.310337245170700271e+00,3.604119642867942730e+00,1.017853124903103357e+01
4.143900010011584811e+00,4.656749215976144995e+00,1.050956497354810359e+01
7.794928633715684896e+00,5.824241272109087042e+00,1.100731125103335017e+01
4.936597198491135430e+00,6.809521893520007474e+00,1.206855070029124377e+01
4.946921534549943544e+00,7.853664392955939988e+00,1.199463069073157762e+01
1.048983264690978956e+01,8.594322039096208954e+00,1.305793500720123390e+01
7.911751302662722196e+00,9.520213956359755869e+00,1.409259722011353411e+01
6.042510854579134616e+00,1.012025785051185700e+01,1.464028526773377870e+01
6.021356789275898791e+00,1.081677402669401644e+01,1.530109939102935890e+01
8.236366956916668869e+00,1.145062321322980381e+01,1.584455662558895916e+01
9.453999207298423357e+00,1.198880632558456405e+01,1.694837278241269374e+01
4.118567185062829594e+00,1.256531548820177058e+01,1.773535646704864277e+01
7.006106274935191891e+00,1.292217189101869046e+01,1.777208621942526179e+01
1.094760268891653254e+01,1.337181317188628960e+01,1.913657772203567475e+01
5.891446630340169577e+00,1.370655848137198518e+01,1.996160675720857114e+01
4.975665400410903771e+00,1.399568056035151287e+01,2.031486704810370370e+01
7.352389409699000566e+00,1.425233247018191562e+01,2.095673983729075474e+01
9.543643300533545926e+00,1.454540639628915599e+01,2.178534493004350381e+01
9.387512705147699421e+00,1.486807292451153195e+01,2.286546849739745824e+01
4.862461104612421536e+00,1.505779009350589703e+01,2.366284747107304653e+01
3.807750392487989188e+00,1.512633340010019545e+01,2.383796071831994112e+01
8.205625968106843970e+00,1.534437716041466615e+01,2.442439754957064935e+01
6.593600825030065948e+00,1.550419023182969802e+01,2.547908591194131134e+01
7.191150857235427907e+00,1.564485832886926531e+01,2.574311771457666609e+01
8.648024038586868301e+00,1.573943950423447546e+01,2.691731608338839976e+01
5.777306082371950424e+00,1.581773750146280832e+01,2.747272252229404899e+01
6.307730892391361976e+00,1.590659678706802538e+01,2.807277729986278203e+01
6.391100024412992298e+00,1.596138141563987389e+01,2.873426870077232209e+01
4.529329835668988835e+00,1.598617551252783464e+01,2.935099730474538404e+01
5.760903433046649980e+00,1.611028833207791067e+01,2.964013466790612483e+01
6.860531475266782309e+00,1.607764801815328681e+01,3.050317799135471120e+01
6.745373964145954915e+00,1.606804751111135943e+01,3.101224096295947419e+01
7.832659747581544707e+00,1.608771590990298606e+01,3.185225278418390005e+01
5.040199589969745375e+00,1.604353066587590604e+01,3.257877291247578455e+01
7.659646589294169416e+00,1.606986256408496061e+01,3.286029270217785125e+01
5.948851203194834625e+00,1.600037323448031046e+01,3.411070223033461701e+01
1.504133924554110990e+00,1.605424770384971467e+01,3.405006294281680823e+01
4.396688750244550192e+00,1.588160968856622723e+01,3.441152901524543495e+01
5.504608003176343800e+00,1.593090480041606405e+01,3.492940069286571969e+01
6.574773491266398651e+00,1.597297543502793360e+01,3.551245061588070939e+01
5.217547547052390655e+00,1.574921115078258893e+01,3.624435539111900084e+01
5.927077518460009742e+00,1.590100454835599741e+01,3.655596012529118610e+01
6.283126097255916420e+00,1.580735223813196022e+01,3.742977089481099995e+01
5.592157429628457521e+00,1.570176767348147706e+01,3.781258534474236654e+01
5.359014602749738287e+00,1.569351284967537730e+01,3.854820238073669714e+01
6.426299556090867782e+00,1.560687845244590655e+01,3.888438826529231562e+01
6.119030036336397416e+00,1.559837894084689225e+01,3.983346229195487354e+01
4.242064369880154118e+00,1.558228305166413818e+01,4.010819427255960079e+01
5.871389674682944815e+00,1.543657712478130684e+01,4.068187516593091146e+01
1.687437555954261370e+00,1.532915653159270697e+01,4.128247220749619117e+01
1.601874231317566455e+00,1.531510584048639956e+01,4.101936267712176232e+01
5.428515362047903636e+00,1.533564570988495745e+01,4.160284705375971726e+01
9.507000148548115703e+00,1.519293273531337007e+01,4.210506574953134162e+01
4.347228883119953480e+00,1.520747687470850984e+01,4.350424708346935176e+01
5.501788238296967393e-01,1.502815865559505504e+01,4.297451152615534653e+01
7.397533169639928019e+00,1.502687045671113708e+01,4.361428284823529111e+01
5.320403832551193091e+00,1.488182377078652330e+01,4.445401816008333640e+01
1.187733811872533352e+00,1.481749542253683316e+01,4.467836361474553541e+01
2.388114717312021185e+00,1.468984887022990016e+01,4.469156492245784307e+01
4.934730902066689850e+00,1.468529485311937499e+01,4.515598655820793539e+01
2.370080040166897106e+00,1.455732090569959780e+01,4.567851110287117677e+01
1.548927584120804113e+00,1.449677524904887171e+01,4.563000256624130913e+01
7.919703138816061028e+00,1.448093816983833371e+01,4.598829661969534044e+01
3.904738100418825297e+00,1.434957644536062382e+01,4.721394319400452844e+01
2.197588340284625019e+00,1.434865293429625765e+01,4.676924423977912681e+01
6.447275005992366914e+00,1.422552612761428570e+01,4.765346086206145060e+01
1.413711610052700962e+00,1.410596624011441413e+01,4.805869924097759593e+01
2.028459947836608990e+00,1.405744194525203383e+01,4.793620318407199221e+01
3.449240386377795176e+00,1.389082158236256248e+01,4.846439123054491915e+01
3.806982162125507330e+00,1.389623480270786082e+01,4.862605126134755551e+01
5.076080502460854404e+00,1.378192792035266478e+01,4.922578766297001351e+01
6.252670137212163581e+00,1.372015099958346163e+01,4.964126736183972355e+01
1.040201587704615349e+00,1.355519020817375164e+01,5.047632169041244055e+01
-8.119894771413385115e-01,1.355316651732588440e+01,4.984930767938062957e+01
4.327357473154449963e+00,1.347964944305687673e+01,5.031392379498416290e+01
2.426311537417348063e+00,1.335482298703320936e+01,5.071477917401151814e+01
9.565429951768180672e-01,1.331173628872721260e+01,5.079918610246763677e+01
1.044269558115644259e+00,1.326161702267729581e+01,5.090608777304688459e+01
1.439931569964500113e+00,1.312330242786110190e+01,5.100804001409076704e+01
2.180817622033174530e+00,1.304360718354862492e+01,5.119407408703978035e+01
2.663475867040006051e+00,1.296220991997774163e+01,5.144420353849739769e+01
1.365513777804892470e+00,1.289606178040813056e+01,5.172676926044778156e+01
3.790572036738183215e+00,1.275011853013388574e+01,5.171730629405836765e+01
4.221846579037901392e+00,1.259338651817878763e+01,5.248488366779541536e+01
-1.056236000866363156e+00,1.258935670570200394e+01,5.256167560986594367e+01
1.047067205440669113e+00,1.255662766959358478e+01,5.227363646762214699e+01
1.770235280172983039e+00,1.237713891382570353e+01,5.277108905095408176e+01
2.310733415158154003e+00,1.245936041244920212e+01,5.262768352365673508e+01
3.533885479002378815e+00,1.233765693507344707e+01,5.323323573398570119e+01
3.148588375346434987e-01,1.227085714641090419e+01,5.333446061945721084e+01
1.631379428656032360e+00,1.214177830075296960e+01,5.329620750149263131e+01
8.659903311274774751e-02,1.199689524802936980e+01,5.366073650518841731e+01
3.422690086005502508e+00,1.187304681662409500e+01,5.331352730811516238e+01
2.975184731290539730e+00,1.188787160051394132e+01,5.434527452238950218e+01
-1.564159946730853790e+00,1.178534782856181806e+01,5.390856425437326749e+01
-3.440676884783897549e-01,1.177917464272752213e+01,5.403244253304333711e+01
-1.432885683555809919e+00,1.171074923694735581e+01,5.383975071667758527e+01
-1.776941117069497977e+00,1.151771862822879910e+01,5.374586539633217086e+01
2.261649687982924206e+00,1.152760562815722523e+01,5.348436249326368852e+01
7.138328406650725988e+00,1.152154294200153117e+01,5.419819533392875854e+01
1.487511373591477337e+01,6.824044998668141737e+00,9.112047967924587155e+00
8.753603013964955437e+00,7.873452599180254197e+00,1.059955934151606449e+01
6.469776869774840122e+00,8.853452845847689545e+00,1.086276857071757895e+01
7.391727064285518622e+00,9.621434440224010842e+00,1.189351471547103500e+01
6.206518372352817892e+00,1.035498312083022654e+01,1.234111398357468303e+01
5.820467847064584532e+00,1.110778374168423710e+01,1.313481838994159823e+01
7.242497149989546301e+00,1.172383615828048775e+01,1.350520755298759923e+01
1.058400075927060868e+01,1.233970148185063032e+01,1.458331781993951104e+01
