dydt,x,y
6.186250965120426493e+00,4.380882329346405868e+00,-2.643410068410895764e-01
4.839941919801117542e+00,4.308588249786089008e+00,3.542840896709530951e-01
3.263828554513504621e+00,4.196520915497887749e+00,7.036473771191341653e-01
3.970783516428013193e+00,4.001109997509236571e+00,1.007049800573654341e+00
4.316633146990732861e+00,3.839599924555926691e+00,1.497804080404736782e+00
4.116829349233406710e+00,3.650347772094650001e+00,1.870376429971800647e+00
4.013066212322915050e+00,3.490349852047219592e+00,2.321169950251418257e+00
3.742730554402395882e+00,3.366880437713887009e+00,2.672989672436384634e+00
2.766238293172563090e+00,3.287844898738433219e+00,3.069716061131896989e+00
3.439409907738502525e+00,3.263662994771875603e+00,3.226237331070897163e+00
3.364166352281745986e+00,3.269564376490813995e+00,3.757598042679597405e+00
3.868601932952856259e+00,3.221543826530531618e+00,3.899070601527245383e+00
4.141400486464473119e+00,3.263307604991846134e+00,4.531318429270169368e+00
2.639675318952665606e+00,3.332736688424927429e+00,4.727350698820139918e+00
3.310622433267358389e+00,3.336317402303045743e+00,5.059253493060703377e+00
2.954786264113579364e+00,3.382935010466958214e+00,5.389475185473610708e+00
2.413300997019053540e+00,3.386206594530070113e+00,5.650210745883419428e+00
4.443883432420260959e+00,3.366816608861283644e+00,5.872135384877421593e+00
4.121485382881395765e+00,3.334296123948486734e+00,6.538987432367469488e+00
1.432688982453115045e+00,3.290164827921330915e+00,6.696432461453700746e+00
2.799086397326874476e+00,3.154310726823747135e+00,6.825525228858091431e+00
1.853731044489251190e+00,3.086189732124609897e+00,7.256249740919077595e+00
1.656801433439888172e+00,2.958705880930248444e+00,7.196271437755942024e+00
3.433013719914718820e+00,2.782279215181567622e+00,7.587610027607055940e+00
3.934176963418444473e+00,2.642181053694050874e+00,7.882874181738886321e+00
2.331076955904023862e+00,2.491409478590958848e+00,8.374445420290744124e+00
2.207301740447540794e+00,2.402044700815908485e+00,8.349089572919687896e+00
3.561097978758368754e+00,2.308079194592193684e+00,8.815905768380252638e+00
2.127238242632223830e+00,2.217594920991115437e+00,9.061309168671362713e+00
2.719252781508629369e+00,2.170702719614302278e+00,9.241353416906697760e+00
3.547556893502779474e+00,2.174622800609276929e+00,9.605159724973088231e+00
1.893687024107926220e+00,2.165940234357887295e+00,9.950864795607250457e+00
2.688547986702289450e+00,2.205421377843439501e+00,9.983897129794673475e+00
2.723470287371405618e+00,2.279909530763807091e+00,1.048857439294770977e+01
1.066740975582128215e+00,2.284671608418169519e+00,1.052859118726895460e+01
