dydt,x,y
-2.886164097482302182e-01,-2.255776685302308238e+00,-1.053227214944606693e+00
-2.506745481462235858e-01,-2.242725951554066288e+00,-1.082088855919429715e+00
-1.821439320396454065e-01,-2.198017043676356419e+00,-1.103362124573851411e+00
-2.310512260865023038e-01,-2.160320229881120380e+00,-1.118517642327359063e+00
-2.407375734852337246e-01,-2.145441051532013255e+00,-1.149572369791151960e+00
-1.750488154981173494e-01,-2.128426248026747292e+00,-1.166665157024405763e+00
-2.357079490396536414e-01,-2.102470787881997705e+00,-1.184582132890775297e+00
-1.663089251316245409e-01,-2.092065400257963503e+00,-1.213806746832336581e+00
-1.077201133245448972e-01,-2.067190612462838750e+00,-1.217843917917100116e+00
-2.108542887273365807e-01,-2.038329616013114354e+00,-1.235350769497245649e+00
-1.919612013921687677e-01,-2.026565945075687658e+00,-1.260014775662567477e+00
-1.258393594201310250e-01,-2.011987675273458898e+00,-1.273743009775679225e+00
-1.388667478016438750e-01,-2.008697627473597258e+00,-1.285182647546593726e+00
-1.362264503555943307e-01,-1.996240846613705600e+00,-1.301516359336007733e+00
-1.954841733654140157e-01,-1.997670751157788027e+00,-1.312427937617712814e+00
-2.158537077065698639e-01,-1.962510862289359448e+00,-1.340613194009090403e+00
-9.429761958562909996e-02,-1.972040873126289950e+00,-1.355598679159026876e+00
-7.107186253457431491e-02,-1.958744936886638754e+00,-1.359472717926216268e+00
-1.006107857420941443e-01,-1.952409713913447531e+00,-1.369813051665941472e+00
-1.407559441407704171e-01,-1.961303802868987756e+00,-1.379594875074635407e+00
-1.360257982221604323e-01,-1.931094470881151937e+00,-1.397964240494095289e+00
-1.273178173513729305e-01,-1.925816283346225788e+00,-1.406800034719067671e+00
-8.349276092084245704e-02,-1.924263699727341015e+00,-1.423427803964369964e+00
-4.598890585351878002e-02,-1.922062610385684822e+00,-1.423498586903236163e+00
-2.020915378352556857e-01,-1.915947133108110600e+00,-1.432625585135073765e+00
-1.539774896159116224e-01,-1.925952192493179727e+00,-1.463916894470287389e+00
-6.342981001157266263e-02,-1.926431710298463829e+00,-1.463421083058255689e+00
-6.808297998860890488e-02,-1.891186072053563594e+00,-1.476602856472601921e+00
-8.854379746192009293e-02,-1.903862534822562402e+00,-1.477037679055977604e+00
-1.299349498580637530e-01,-1.881777846107728802e+00,-1.494311615964986073e+00
-1.215796138106250979e-01,-1.888025997663571598e+00,-1.503024669027590798e+00
-4.542036117831749209e-02,-1.876827988018099802e+00,-1.518627538727110871e+00
-8.356049669832188442e-02,-1.890370258586830499e+00,-1.512108741263254341e+00
-1.296876200965746406e-01,-1.903717764434984083e+00,-1.535339638066775203e+00
-1.094641861209826317e-01,-1.881019899517239580e+00,-1.538046265282569269e+00
-1.791303870105878104e-01,-1.894680786312053389e+00,-1.557232475290971863e+00
2.969005189977469428e-02,-1.884807715654803095e+00,-1.573872342684686565e+00
9.644002803002038604e-03,-1.886229578011425989e+00,-1.551294464911016968e+00
-2.410038302636978713e-01,-1.874842081947331707e+00,-1.571943542124086157e+00
-2.072981445267174649e-01,-1.887403172727887046e+00,-1.599495230963756454e+00
-2.532899900863139209e-02,-1.888367998907605871e+00,-1.613403171029429872e+00
-1.253239544689446205e-01,-1.892720260873231863e+00,-1.604561030765482510e+00
-1.431543516954132400e-01,-1.879474736438801807e+00,-1.638467961923218308e+00
3.858162520638153126e-02,-1.890097209333451156e+00,-1.633191901104565025e+00
-5.176352773245262995e-02,-1.893377947016830598e+00,-1.630751636881941913e+00
-1.411437929704817407e-01,-1.889212874962697075e+00,-1.643544606651055284e+00
-9.326610476329122434e-02,-1.882438065036461827e+00,-1.658980395476038261e+00
-1.136774010905909904e-01,-1.898510562289782655e+00,-1.662197827603713485e+00
-5.214617756894313061e-02,-1.920901647149847680e+00,-1.681715875694156592e+00
-8.146504528965792247e-02,-1.883359043483860074e+00,-1.672627063117502422e+00
-2.234789975265449868e-01,-1.915676496525935191e+00,-1.698008884752088221e+00
-1.086086931191942995e-01,-1.929668346116211852e+00,-1.717322862622811419e+00
-4.989726870556765448e-02,-1.934506349238992895e+00,-1.719730623375927303e+00
-8.819629376532667209e-02,-1.940230321420763904e+00,-1.727302316363925172e+00
-1.310185062788722377e-01,-1.940298490078844695e+00,-1.737369882128992460e+00
-1.266358437606811549e-01,-1.935844490213174396e+00,-1.753506017619699264e+00
-1.523851031822314184e-01,-1.944992309907235706e+00,-1.762697050881128380e+00
-1.471823666877227765e-01,-1.943632823659232844e+00,-1.783983038256145459e+00
-1.054626517050678558e-01,-1.979187081456691200e+00,-1.792133524218672891e+00
-1.640907839669125678e-01,-1.983386579148328721e+00,-1.805075568597159119e+00
-1.969413286376244798e-01,-2.005465536472118337e+00,-1.824951681012055182e+00
-1.929260917549662224e-01,-2.011196480037427570e+00,-1.844463834324684193e+00
-1.350448196406777157e-01,-1.998127242152147431e+00,-1.863536899363048116e+00
-1.451185904778391489e-01,-2.028548847749251927e+00,-1.871472798252819647e+00
-2.196387642966293186e-01,-2.025291665091114357e+00,-1.892560617458616035e+00
-1.547380668434783502e-01,-2.037367686717289406e+00,-1.915400551112145466e+00
-1.201403900775410705e-01,-2.052964971971598107e+00,-1.923508230827311483e+00
-1.268861283539752804e-01,-2.070223732637439085e+00,-1.939428629127653236e+00
-2.234701511078682756e-01,-2.107764124187824439e+00,-1.948885456498106628e+00
-2.999482917479561195e-01,-2.104218717280847528e+00,-1.984122659349226714e+00
-1.549309684650221897e-01,-2.132650284238565952e+00,-2.008875114847697763e+00
-1.803359691661459152e-01,-2.154033630047639480e+00,-2.015108853042231196e+00
-2.685737383435533587e-01,-2.217986024194253059e+00,-2.044942308680926857e+00
-2.415415493034309691e-01,-2.211361334209838159e+00,-2.068823600710941957e+00
-1.800542202935684344e-01,-2.259449265424534392e+00,-2.093250618541612873e+00
-2.464978027998494525e-01,-2.323128426183998840e+00,-2.104834444769655200e+00
-3.177341556507666809e-01,-2.355151188658912265e+00,-2.142550179101583296e+00
-2.441540461003324225e-01,-2.403462494890145074e+00,-2.168381275899808891e+00
-2.415270726568667925e-01,-2.448353419697923528e+00,-2.191380988321649959e+00
-2.373071393110883776e-01,-2.513490105711920108e+00,-2.216686690431182605e+00
-2.955171069585560417e-01,-2.589392401779748720e+00,-2.238842416183867368e+00
-1.767065982761533149e-01,-2.633534816236357212e+00,-2.275790111822893813e+00
-1.145979627897499853e-01,-2.712116185114741729e+00,-2.274183735839097498e+00
-1.572401860596421841e-01,-2.802904850568927131e+00,-2.298709704380843544e+00
-9.741308079273913734e-02,-2.898163789666147405e+00,-2.305631773051025846e+00
-1.549357337060701667e-01,-2.989843140788824183e+00,-2.318192320539391282e+00
-1.220950964457685473e-01,-3.062262766015150017e+00,-2.336618919792239790e+00
3.915296069137141899e-02,-3.182934151391719091e+00,-2.342611339828545081e+00
1.357336998091103197e-01,-3.277067474718772910e+00,-2.328788327653965595e+00
1.468283101748575348e-01,-3.371365336520150358e+00,-2.315464599866722928e+00
1.148681223897511927e-01,-3.470167568028323934e+00,-2.299422665618993999e+00
1.799903024530031814e-01,-3.557365487746476429e+00,-2.292490975388772778e+00
2.037377222772907004e-01,-3.619419500012072799e+00,-2.263424605128392830e+00
1.797799954462995231e-01,-3.667250995822522341e+00,-2.251743430933314194e+00
3.360388687977504674e-01,-3.763811137455991940e+00,-2.227468606039133103e+00
2.882763534410379691e-01,-3.839515995896212619e+00,-2.184535657173764189e+00
2.308484860514763426e-01,-3.868904914937564055e+00,-2.169813335350926131e+00
2.976749899673460931e-01,-3.936751131259523362e+00,-2.138365959963469010e+00
2.477543940453763582e-01,-3.953880778467874002e+00,-2.110278337357457179e+00
2.146325620306351600e-01,-3.985212720465554526e+00,-2.088815081154393738e+00
-2.342919504233115235e-01,-1.204641475676936496e-01,-3.309824274832149915e-01
-2.078036178141433599e-01,-4.045038046195570947e-01,-3.544116225255461439e-01
-3.965014199506751158e-01,-6.401818688903350152e-01,-3.725431510460436857e-01
-7.492049908951790016e-01,-8.037969164425223800e-01,-4.337119065156812003e-01
-5.733290644453483687e-01,-9.297662520346904325e-01,-5.223841492250794749e-01
-5.936355005034736898e-01,-1.013055734643012018e+00,-5.483777194047508852e-01
-7.133841288434479289e-01,-1.084958510054750302e+00,-6.411112493257742351e-01
-5.810395615806775993e-01,-1.148572982019690825e+00,-6.910545451734405598e-01
-5.288483575360776179e-01,-1.200566327196012750e+00,-7.573191616419097105e-01
-3.826370481822385372e-01,-1.227408515155597790e+00,-7.968242166806560611e-01
-4.668707917502130655e-01,-1.251476555599894347e+00,-8.338465712783573736e-01
-5.415396768430120744e-01,-1.275806860875930537e+00,-8.901983750306985410e-01
-4.501252017585857246e-01,-1.296478644167514016e+00,-9.421545066469599883e-01
-2.907934453077078985e-01,-1.309898454444379690e+00,-9.802234153824155305e-01
-2.902842253668085348e-01,-1.326222755032154810e+00,-1.000313195708501635e+00
-3.732895940471800955e-01,-1.342951298518962888e+00,-1.038280260455777038e+00
-3.100713768847658258e-01,-1.364001056219039443e+00,-1.074971114517937920e+00
-3.161193671906241676e-01,-1.370949957242213024e+00,-1.100294535832730292e+00
-2.573469365829312849e-01,-1.380831885936926184e+00,-1.138194987956062665e+00
-2.199824271403922893e-01,-1.392047136844923427e+00,-1.151763923149316859e+00
-2.540304583528083526e-01,-1.400800826233703278e+00,-1.182191473384140989e+00
-1.324524251364920246e-01,-1.407091372556221742e+00,-1.202570014819878574e+00
-1.373285422026269131e-01,-1.401344857043126613e+00,-1.208681958411439439e+00
-2.837865487566535450e-01,-1.415355859670203387e+00,-1.230035723260404001e+00
-1.546008282233168885e-01,-1.421362297177658940e+00,-1.265439268162770192e+00
-1.386613612851608224e-01,-1.417930241880950071e+00,-1.260955888905067823e+00
-2.284736409807601731e-01,-1.432415499403588921e+00,-1.293171540419802312e+00
-2.871752666781146601e-01,-1.420574181737088937e+00,-1.306650617101219991e+00
-1.283778541410605101e-01,-1.435005016248769305e+00,-1.350606593755425466e+00
-6.056539679800465592e-03,-1.437025422228677130e+00,-1.332326187929432137e+00
-2.334666382532830653e-01,-1.443496594428921087e+00,-1.351817901691385604e+00
1.164718667139386099e-02,-1.444686664642887308e+00,-1.379019515580088395e+00
-2.492170656184278243e-02,-1.435778303475979234e+00,-1.349488464357106787e+00
-2.246360527741728674e-01,-1.437886835116773954e+00,-1.384003856892456863e+00
-1.738498858534001101e-01,-1.448654603044962741e+00,-1.394415674911941405e+00
-8.951996630237157859e-02,-1.443543815629503291e+00,-1.418773834063137063e+00
-8.220153732101120880e-02,-1.438161768189513356e+00,-1.412319668172415277e+00
-1.979791643557025083e-01,-1.449933664559917013e+00,-1.435214141527339171e+00
-9.461802787589324026e-02,-1.458917241163232958e+00,-1.451915501043555823e+00
-1.253496738062072069e-01,-1.457047973910105876e+00,-1.454137747102517864e+00
-1.869909320123923635e-01,-1.450754153917487965e+00,-1.476985435804797575e+00
-5.422573253314322272e-02,-1.456159647364815513e+00,-1.491535933504996247e+00
