dydt,x,y
-4.442773305601361855e+00,9.981684566635484757e-01,2.997958130756376960e+00
-3.469784556431347866e+00,7.227723934867499311e-01,2.553680800196240774e+00
-2.004222675182022684e+00,5.577320555605422836e-01,2.304001219470107387e+00
-1.379328293371850478e+00,4.732907120644329613e-01,2.152836265159836504e+00
-9.317935194560504897e-01,3.942293060525990378e-01,2.028135560795737646e+00
-6.030134819120824829e-01,3.509092736500980525e-01,1.966477561268626495e+00
-4.702953594586851693e-01,3.107866148409286211e-01,1.907532864413320928e+00
-3.011992828634078023e-01,2.782997191622872957e-01,1.872418489376889594e+00
-2.133017095182694334e-01,2.441980630058550317e-01,1.847293007840639323e+00
-1.447314562190165077e-01,2.183017192315470922e-01,1.829758147473235841e+00
-4.595022491833233858e-02,1.889249665884316087e-01,1.818346716596836110e+00
9.370985587516500459e-02,1.814021299586004443e-01,1.820568102489569240e+00
-2.898789017355163367e-02,1.804923840993522821e-01,1.837088687771869289e+00
-6.653587529486415519e-03,1.563780836560203780e-01,1.814770524454858647e+00
1.096307551512580858e-01,1.460194231014177724e-01,1.835757970265972538e+00
1.615622490456480875e-02,1.341919413296067953e-01,1.836696675485109953e+00
-1.237800736589989015e-02,1.283786896838760572e-01,1.838989215246885855e+00
8.023428398282383966e-02,1.275685549314400091e-01,1.834221074011930241e+00
2.100375889926962003e-01,1.047029817547782682e-01,1.855036072043450224e+00
1.284809110245532793e-02,9.329488036351737956e-02,1.876228591810469970e+00
-6.272916132807893064e-03,9.437902987146735978e-02,1.857605690263940845e+00
1.520859831479164370e-01,8.984285416257224710e-02,1.874974008583909058e+00
1.076337029432217207e-02,7.483232985774494750e-02,1.888022886893523822e+00
4.337378043094730629e-02,5.774586702950554318e-02,1.877126682642773492e+00
1.183106100639417235e-01,5.862043686650255520e-02,1.896697642979713327e+00
1.173746376816335868e-01,6.200124517986160128e-02,1.900788804655562103e+00
4.122668670880713648e-02,6.356306367736856699e-02,1.920172570516039512e+00
-2.402164071406431844e-02,4.903317247805669826e-02,1.909034141997323575e+00
9.371720455706977759e-02,4.615574514679388063e-02,1.915368242373226559e+00
1.201701100483756335e-01,3.962712839064586740e-02,1.927777582908737353e+00
5.612036190047930972e-02,4.256571517304862107e-02,1.939402264382901642e+00
6.544787276228802853e-02,3.080003822756868098e-02,1.939001655288832726e+00
5.390875746170920024e-02,3.793890090690133637e-02,1.952491838935359381e+00
6.998191985660540126e-03,2.800477981874686939e-02,1.949783406781174566e+00
5.914033865677126300e-03,2.407709892207397437e-02,1.953891477332491355e+00
4.426640646571122772e-02,2.951789405392766033e-02,1.950966213554310436e+00
3.260379181073425059e-02,2.744285090479197525e-02,1.962744758625633246e+00
8.157605383729560344e-04,1.982156351568562652e-02,1.957486971916457374e+00
6.718566866706332519e-02,2.547870307687341573e-02,1.962907910733308059e+00
1.071624009094662711e-03,1.246591324004785346e-02,1.970924105649870084e+00
