dxdt,x,y
-2.749899456692288524e+01,8.329704856645975042e+00,1.049147955014862887e+01
-2.037627325258339539e+01,5.579805399953686518e+00,1.051076217623042730e+01
-1.102890049844116049e+01,4.254450206129295253e+00,1.061022294679823652e+01
-6.991093000130467416e+00,3.374025300265455218e+00,1.051897333902008569e+01
-4.022115270396788844e+00,2.856231606103201592e+00,1.049301428929013724e+01
-3.180624724252623992e+00,2.569602246186097450e+00,1.023571006122398508e+01
-3.420935900845163857e+00,2.220106661252676084e+00,1.048496496727691607e+01
-2.702612072874652327e+00,1.885415066017064545e+00,1.034830628154402099e+01
-2.552916652230199368e+00,1.679584246677745973e+00,1.004957100538683079e+01
-1.614366120102239677e+00,1.374831735571024893e+00,1.002084251027702955e+01
-1.584102358015165635e+00,1.356711022657298038e+00,9.648492869862222321e+00
-2.534410598514394763e+00,1.058011263967991056e+00,9.585425114895393506e+00
-2.104141078179749158e+00,8.498289029544185968e-01,9.285536603868566274e+00
-1.748941854860955214e+00,6.371830483320410909e-01,9.236958364779676245e+00
-1.119425114326648707e+00,5.000405319822278649e-01,8.919499806152600740e+00
-3.786212939746227413e-01,4.132980254667111275e-01,8.533063329004843212e+00
-8.678286075120360543e-01,4.243162731873036386e-01,8.023592051108124679e+00
-1.299833887430902557e+00,2.397323039643037834e-01,7.989785611508595231e+00
-1.161744172452845447e-01,1.643494957011228108e-01,7.951765611106280218e+00
-3.220156132676427752e-01,2.164974205152472020e-01,7.352662989174008956e+00
-1.820407279667667355e-01,9.994637304759459995e-02,7.029894784087245441e+00
-6.121548355096412264e-02,1.800892749218943045e-01,7.059736846336098104e+00
-6.702266710825395268e-01,8.770327633740176987e-02,6.528565015876434785e+00
2.004457428206760650e-01,4.604394070538628952e-02,6.310835734125242347e+00
-1.988228878273782252e-01,1.277924249015370273e-01,5.966271301445106090e+00
-6.192449645696558314e-01,6.279363139911599279e-03,5.986955870027380833e+00
6.931282111610709284e-02,3.943431987606528522e-03,5.868407867309725745e+00
5.310874709453085041e-01,2.014192736313302756e-02,5.497596422011564066e+00
5.184673615902635202e-02,1.101609261766683112e-01,5.269678467793698751e+00
-5.515806301435777215e-01,3.051127459493830837e-02,5.052410304937536623e+00
-2.556136560651897094e-01,-1.551998520473059362e-04,4.865732176040248547e+00
-2.763735432111490420e-01,-2.061145661809951624e-02,4.393247018808480675e+00
5.610879209924294342e-01,-5.542990849427716776e-02,4.518598214838743132e+00
3.871114437081519810e-01,9.160612758038647052e-02,4.256969764960020441e+00
-8.907837175652965067e-01,2.199238024735330338e-02,4.376503944741586771e+00
-2.176892817179510164e-01,-8.655061593267240894e-02,3.998393592878466851e+00
3.538244091869479635e-01,-2.154547609623606863e-02,3.996821419965940869e+00
7.111122416865555129e-01,-1.578573409528276003e-02,3.966015390749586977e+00
4.616488042548145265e-01,1.206769722410751672e-01,3.825416106248614501e+00
-3.872103857528600979e-01,7.654402675568022785e-02,3.639231885518316112e+00
-5.244508695863440151e-01,4.323489509050323226e-02,3.731067759991531396e+00
2.699915170403467402e-01,-2.834614716158901510e-02,3.529117932086794251e+00
4.333229884025600886e-02,9.723319849857087194e-02,3.349361542196844344e+00
-3.405687881331841416e-01,-1.967968739353784247e-02,3.327161080640514523e+00
9.050322498837131135e-01,2.911944087193545083e-02,3.460549089778159004e+00
-1.653104347328715473e-02,1.613267625832041918e-01,3.283204539101763242e+00
-7.918294747460731253e-01,2.581323217727564054e-02,2.887664148539293762e+00
-7.515653117978503273e-02,2.960867633988430170e-03,3.206507290786939190e+00
1.406750809236010091e-01,1.078192594131889559e-02,3.080134936714585159e+00
2.937992506317657626e-02,3.109588381870855012e-02,3.026570440579543941e+00
4.757728557048006013e-01,1.665791095395419141e-02,2.923731048731500248e+00
6.448803990587960167e-01,1.262504549596698555e-01,3.079447739274240980e+00
5.109467180958782162e-02,1.456339907657143162e-01,3.082884540789689876e+00
-1.842922497001694415e-01,1.364693893215871701e-01,2.765216354404052890e+00
1.085327561132262142e-01,1.087755408256805556e-01,2.761558813044997063e+00
1.493678338130777217e-02,1.581759405442323407e-01,2.632659654195844023e+00
-6.377854024955853518e-01,1.117628975019412385e-01,2.497761661611959561e+00
4.831021908507512341e-01,3.061886004511543691e-02,2.876850789525437158e+00
1.928430539708252622e+00,2.083833356720938834e-01,2.789666102278475890e+00
5.115901561423770172e-01,4.163049679867660835e-01,2.411902909280062790e+00
-2.355051872158406834e-01,3.107013669005689316e-01,2.502964051678518764e+00
4.712000329114180985e-01,3.692039305435993457e-01,2.742705081451462412e+00
-8.677574746205696243e-02,4.049413734828528622e-01,2.590999660760102241e+00
6.732875497967589773e-01,3.518487810511871650e-01,2.725632170989754410e+00
9.274001959526543271e-01,5.395988834422026370e-01,2.814192683330281053e+00
5.711751735885512993e-01,5.373288202417173531e-01,2.643387546049142056e+00
1.114154621056803851e+00,6.538339181599140959e-01,2.757359677656119334e+00
7.885103179150219077e-01,7.601597444530784342e-01,2.674011479062181174e+00
1.224015566367393060e+00,8.115359817429180778e-01,2.825837431016853252e+00
2.298206291768471132e+00,1.004962857726555914e+00,2.905610357096140905e+00
1.924410095670299192e+00,1.271177240096610817e+00,3.004152930442052671e+00
1.317659332284535800e+00,1.389844876860614864e+00,3.228152702473111368e+00
2.073254445661994794e+00,1.534709106553517888e+00,3.151836043737369142e+00
1.646640149684822418e+00,1.804495765993015421e+00,3.375517687729701066e+00
9.231492790904720636e-01,1.864037136490484414e+00,3.379056362483181530e+00
1.381421008018707042e+00,1.989125621811109301e+00,3.383271597271045206e+00
1.519035524931721781e+00,2.140321338094226533e+00,3.755197875314630451e+00
9.529110777981806280e-01,2.292932726797454190e+00,3.879322888122298529e+00
9.347843020218675747e-01,2.330903553653861593e+00,4.275194275230859375e+00
9.197525053201207612e-01,2.479889587201827172e+00,4.271863565335126900e+00
3.222123267530054846e-01,2.514854054717885035e+00,4.320112954318044984e+00
1.621812956349888424e-01,2.544332052552428003e+00,4.740578754557348340e+00
1.594736475943587806e-01,2.547290313844882803e+00,4.937230705111064211e+00
1.742921418579932435e-01,2.576226782071299404e+00,4.983512702563224650e+00
3.883780376804768508e-01,2.582148742216481274e+00,5.211815738786352625e+00
-1.777941228222168490e-02,2.653902389607394330e+00,5.313300141091773732e+00
-3.198117280402765772e-01,2.578592859760036937e+00,5.336297341705478203e+00
-1.383368049008320000e+00,2.589940043999340080e+00,5.756320706022506783e+00
-3.713759023147709115e-01,2.301919249958376934e+00,5.868936074788730473e+00
1.720005157437931587e-01,2.515664863536386076e+00,5.920355023381148385e+00
-8.917744436107835071e-01,2.336319353107135566e+00,6.255421837469683055e+00
2.562466619220220565e-01,2.337309974814230085e+00,6.224670257360823911e+00
-2.628646221805954752e-01,2.387568685491541221e+00,6.651627914490990001e+00
-4.630595356668951723e-01,2.284737050378113477e+00,6.564609329875619181e+00
-7.638698463458979404e-01,2.294956778358162364e+00,6.753547524187937690e+00
-1.603147846488075956e+00,2.131963081108934510e+00,7.149531225678392055e+00
-5.356026652050971393e-02,1.974327209060545485e+00,6.643765229256620053e+00
-7.631575078145420576e-01,2.121251027804826883e+00,7.128701996770941740e+00
-1.999827325927954647e+00,1.821695707497637651e+00,7.210437856617770258e+00
-1.004101448784006312e+00,1.721285562619237375e+00,7.000520192191730828e+00
-8.368639329181162267e+00,4.676120992633412854e+00,9.831147652382192348e+00
-7.481848501949807329e+00,3.839257059715296627e+00,9.766679711030500144e+00
-5.069388819417710579e+00,3.179751292243450767e+00,9.873915034383294653e+00
-4.196198916218239816e+00,2.825379295831755400e+00,1.002968647641446331e+01
-2.984149790994949925e+00,2.340511508999802981e+00,9.931970457114401185e+00
-2.004457157309895265e+00,2.228549337632765859e+00,9.891293782945920654e+00
-2.356241907553755510e+00,1.939620077537823173e+00,9.903774523153618503e+00
-2.437197753055685645e+00,1.757300956122014535e+00,9.749213479600378207e+00
-2.240197158094149543e+00,1.452180526926686310e+00,9.644861383484700568e+00
-1.696810737793819079e+00,1.309261524503184670e+00,9.299499419789370336e+00
-1.735500944669123413e+00,1.112818379367922716e+00,9.264050258882910782e+00
-1.428893107221272274e+00,9.621613355693597880e-01,9.063963476672229902e+00
-1.309303432242058030e+00,8.270397579236680174e-01,9.034868330265323877e+00
-1.375597859359041220e+00,7.003006491209481377e-01,8.663783222303294451e+00
-1.443278520835113987e+00,5.519201860518597735e-01,8.368923032441813348e+00
