dxdt,x,y
-2.753960631767985223e+00,9.981684566635484757e-01,2.997958130756376960e+00
-2.202182005515030738e+00,7.227723934867499311e-01,2.553680800196240774e+00
-1.247408407111585404e+00,5.577320555605422836e-01,2.304001219470107387e+00
-8.175137475397162845e-01,4.732907120644329613e-01,2.152836265159836504e+00
-6.119071920716745439e-01,3.942293060525990378e-01,2.028135560795737646e+00
-4.172134560583518059e-01,3.509092736500980525e-01,1.966477561268626495e+00
-3.630477724390539507e-01,3.107866148409286211e-01,1.907532864413320928e+00
-3.329427591753679749e-01,2.782997191622872957e-01,1.872418489376889594e+00
-2.999899996537012115e-01,2.441980630058550317e-01,1.847293007840639323e+00
-2.763654820871171980e-01,2.183017192315470922e-01,1.829758147473235841e+00
-1.844979463647332674e-01,1.889249665884316087e-01,1.818346716596836110e+00
-4.216291244539649430e-02,1.814021299586004443e-01,1.820568102489569240e+00
-1.251202315129004150e-01,1.804923840993522821e-01,1.837088687771869289e+00
-1.723648049896728818e-01,1.563780836560203780e-01,1.814770524454858647e+00
-1.109307116320678022e-01,1.460194231014177724e-01,1.835757970265972538e+00
-8.820366708770877029e-02,1.341919413296067953e-01,1.836696675485109953e+00
-3.311693199083387551e-02,1.283786896838760572e-01,1.838989215246885855e+00
-1.183785396454891670e-01,1.275685549314400091e-01,1.834221074011930241e+00
-1.713683728396133699e-01,1.047029817547782682e-01,1.855036072043450224e+00
-5.161975941655433386e-02,9.329488036351737956e-02,1.876228591810469970e+00
-1.726013100472562067e-02,9.437902987146735978e-02,1.857605690263940845e+00
-9.773350006861197814e-02,8.984285416257224710e-02,1.874974008583909058e+00
-1.604849356653333947e-01,7.483232985774494750e-02,1.888022886893523822e+00
-8.105946495621191294e-02,5.774586702950554318e-02,1.877126682642773492e+00
2.127689075178029743e-02,5.862043686650255520e-02,1.896697642979713327e+00
2.471313405433017696e-02,6.200124517986160128e-02,1.900788804655562103e+00
-6.484036350902444568e-02,6.356306367736856699e-02,1.920172570516039512e+00
-8.703659265287336244e-02,4.903317247805669826e-02,1.909034141997323575e+00
-4.703022043705409883e-02,4.615574514679388063e-02,1.915368242373226559e+00
-1.795014986872614515e-02,3.962712839064586740e-02,1.927777582908737353e+00
-4.413545081538564063e-02,4.256571517304862107e-02,1.939402264382901642e+00
-2.313407133073641653e-02,3.080003822756868098e-02,1.939001655288832726e+00
-1.397629204410905102e-02,3.793890090690133637e-02,1.952491838935359381e+00
-6.930900992413674411e-02,2.800477981874686939e-02,1.949783406781174566e+00
7.565571175904145518e-03,2.407709892207397437e-02,1.953891477332491355e+00
1.682875991359021606e-02,2.951789405392766033e-02,1.950966213554310436e+00
-4.848165269121013088e-02,2.744285090479197525e-02,1.962744758625633246e+00
-9.820739139592776779e-03,1.982156351568562652e-02,1.957486971916457374e+00
-3.677825137818883233e-02,2.547870307687341573e-02,1.962907910733308059e+00
-8.920390632558666821e-02,1.246591324004785346e-02,1.970924105649870084e+00
-2.092113682496286181e-02,7.637921811756073591e-03,1.963122235535126991e+00
5.663505388138326269e-02,8.281685875055325510e-03,1.978382440507682638e+00
-1.122175494936002160e-02,1.896493258803264720e-02,1.970933961957825442e+00
-1.938490401223320891e-02,6.037334885183328649e-03,1.981344633015926782e+00
3.055636429574719315e-02,1.508795178558619554e-02,1.984873822385222031e+00
-1.143335351423330204e-03,1.214860774433287882e-02,1.976762587481495137e+00
-2.402553525767819192e-02,1.485928471530157877e-02,1.984029941647319495e+00
-9.027478572645325494e-04,7.343500692797325785e-03,1.987258738826173321e+00
-6.043263621054426049e-02,1.467873514384880618e-02,1.993997639494793805e+00
-3.870730282972124903e-02,-4.743026549311299585e-03,1.993399724738458278e+00
4.664837563437687629e-02,6.937274577904583781e-03,2.000139322870408964e+00
-2.423920151396315170e-02,4.586648577563958926e-03,2.012399754517149919e+00
5.805653734632623686e-02,2.089434275111950838e-03,2.002539915239314183e+00
4.186166747374948233e-03,1.619795604682936624e-02,1.992386043787553351e+00
-3.579865264548282716e-02,2.926667624587184473e-03,1.981356771812816664e+00
3.740816499645509968e-02,9.038225517732825787e-03,1.993627887262306775e+00
-1.176524182932115470e-01,1.040830062387816841e-02,1.996723500202153945e+00
-1.118542813461564644e-01,-1.449225814090927128e-02,1.995741145002423167e+00
7.020010153500498562e-02,-1.196255564535289931e-02,2.000830832095566336e+00
1.091923595305802491e-01,-4.522378339083406827e-04,2.000569795361876846e+00
-5.388609193843317546e-02,9.875916260763072801e-03,1.998066742905402871e+00
-6.869129044896220282e-02,-1.122945622159526521e-02,2.000953146450938025e+00
4.917285709654405784e-02,-3.862341829029632741e-03,2.008593134820141568e+00
-3.661662162689927058e-02,-1.394884802286489294e-03,2.003528383483200948e+00
3.792077502302006013e-03,-1.118566615440938494e-02,1.989183736881996012e+00
3.722959411040092925e-02,-6.364693018260907803e-04,1.993367079330906178e+00
3.606039323177750999e-02,-3.739747332329313671e-03,2.004673263339005640e+00
7.590221032982888416e-03,6.575609344529298808e-03,1.994027579850907950e+00
-3.284443720202233352e-02,-2.221703125732903909e-03,2.000047525803141379e+00
1.180475278887656125e-02,6.721904124728757604e-06,2.000839647210576722e+00
4.778838993158744143e-03,1.392474320424000149e-04,2.003144734431614005e+00
-3.440769901355253402e-02,9.624897027564845902e-04,1.993697885691670946e+00
5.895361725877629883e-02,-6.742292370668036619e-03,2.006258242886156840e+00
2.047493581751676575e-02,1.275321315451199630e-02,1.998136497665548239e+00
-8.619002706974132622e-02,-2.647305207164370698e-03,2.003019924780816030e+00
2.953161227034047098e-03,-4.484792259436208225e-03,2.015814733218330712e+00
-2.085661943299338059e-02,-2.056672961757522421e-03,1.996048210480671603e+00
-1.019930376595779703e-02,-8.656116146034807668e-03,2.001408911229480392e+00
6.273222889024307469e-03,-4.096533714948984856e-03,2.000647339265787306e+00
-4.242113141869902071e-02,-7.401471568229874357e-03,1.999013466497656655e+00
1.731034209384372038e-02,-1.258075999868875881e-02,2.001811392985580973e+00
9.785431233686450736e-02,-3.939403149461142423e-03,1.993797017131640148e+00
1.988176486813444596e-02,6.990102468684287335e-03,1.992988784551955606e+00
-3.731819708838150090e-02,3.694982416608557198e-05,1.999562235725016235e+00
-3.423745966025841959e-03,-4.735369489919875191e-04,2.000239780068285178e+00
6.672112436251381382e-03,-6.477993690390803369e-04,1.996652477264758696e+00
1.873456682071246437e-02,8.608855382582839000e-04,1.989625227694185039e+00
-2.383165696060486616e-02,3.099113995103445519e-03,2.000794529655276488e+00
-1.692704294903338291e-02,-3.905445853862550554e-03,1.982732667174357921e+00
-1.796592018512391253e-02,-2.862945947032194296e-04,2.003279658570875199e+00
-2.159402441388870789e-02,-7.498629890887320223e-03,1.988523469644650099e+00
-3.825211117550064016e-02,-4.605099477480945058e-03,1.998114859478938632e+00
5.647366323560974732e-02,-1.514905212598772685e-02,1.987211296052693088e+00
7.893071209051236159e-02,6.689633169640489541e-03,2.005089524600746742e+00
-3.528876200614727843e-02,6.370902921146893039e-04,2.009339986857426652e+00
1.047460023402786364e-02,-3.681192315889419563e-04,1.994732463166316583e+00
4.051185992063047192e-02,2.732010338920346209e-03,1.999866157966675662e+00
-3.257387894374899270e-03,7.734252752537161546e-03,1.998772658827382864e+00
-2.867049337471598916e-02,2.080532760045368610e-03,2.003711008770765911e+00
-8.037868245138462143e-04,2.000154077593984270e-03,1.996985539299674484e+00
-8.200303343479701468e+00,4.013119247955422075e+00,1.006593199620997803e+00
-6.332075203324965429e+00,3.193088913607451840e+00,7.818860273431645913e-01
-3.241337029575197093e+00,2.746704207290429078e+00,6.630947641112048263e-01
-1.772769677779985287e+00,2.544821507692412776e+00,5.748640004009322180e-01
-1.198881014015404034e+00,2.392150271734432287e+00,5.323159290987053982e-01
-6.741840587482368363e-01,2.305045304889331792e+00,5.044351892171545781e-01
-3.467079962447598973e-01,2.257313459984784831e+00,4.481518468668166388e-01
-1.760430847571541335e-01,2.235703705640379901e+00,4.326460504539959007e-01
-5.646262628279075102e-02,2.222104843033354094e+00,3.998170124220734034e-01
7.743972295834922193e-02,2.224411180383822018e+00,3.724414951043303335e-01
1.820914900534607028e-01,2.237592787625024116e+00,3.575880537729347330e-01
1.276785160654689832e-01,2.260829478394513981e+00,3.334205796858477622e-01
2.341131483577694183e-01,2.263128490838117735e+00,3.099422888529791975e-01
2.834708474749056961e-01,2.307652108066067242e+00,2.944042082144897599e-01
2.007074435879303564e-01,2.319822660333099140e+00,2.788867819107908042e-01
2.277245650569881263e-01,2.347793596783652958e+00,2.576337848887534365e-01
4.594818291164699531e-01,2.365367573344497210e+00,2.537029189998516454e-01
4.133790378360213680e-01,2.439689962606947038e+00,2.244672435880955830e-01
2.682261760346982271e-02,2.448043380911701039e+00,1.996916983469210205e-01
3.827445010270160708e-01,2.445054486127641091e+00,2.040697581808121885e-01
3.994116812443628817e-01,2.524592281117103987e+00,2.014360933554268929e-01
2.238526131924842844e-01,2.524936822376513845e+00,1.635303620047786899e-01
3.202996168849612246e-01,2.569362803755600666e+00,1.634731652544066383e-01
3.921604903464110947e-01,2.588996745753506357e+00,1.436586647085138224e-01
1.156129718967289222e-01,2.647794901824882974e+00,1.185242649218714167e-01
