dxdt,x,y
3.404936818704828116e+00,1.045977127828140590e-01,2.750034561928990651e-01
3.475419895497384282e+00,4.450913946532968901e-01,2.805503075758098985e-01
3.347036245779665187e+00,7.996816918822911013e-01,2.794892001678324633e-01
2.031909154410500129e+00,1.114498643809230138e+00,2.628766166595684073e-01
8.317279041634169090e-01,1.206063522764391216e+00,2.475319844566283845e-01
-8.454051711984877926e-02,1.280844224641913387e+00,2.280402893562099853e-01
-3.230379984843310126e-01,1.189155419340421238e+00,2.388211902576420909e-01
3.428925630840158334e-01,1.216236624945047140e+00,2.196517598064339216e-01
-2.908136072332023758e-02,1.257733931957224272e+00,2.023233934786915211e-01
-4.196440599898627610e-01,1.210420352800382959e+00,1.897862645719340657e-01
3.764834088953072921e-02,1.173805119959251853e+00,1.903141301072213687e-01
2.288414495209432076e-01,1.217950020978288972e+00,1.551231852419476531e-01
1.840815728133708973e-01,1.219573409863440538e+00,1.337076686262728409e-01
-1.256372473222988617e-02,1.254766335540962841e+00,1.414692407554500597e-01
-3.037951265003320245e-01,1.217060664916994606e+00,1.317101686477455680e-01
-6.229314617355399264e-01,1.194007310240896125e+00,1.178574028370227289e-01
-3.371347909927928654e-01,1.092474372569886665e+00,1.104552669132105591e-01
3.736449847069414076e-01,1.126580352042337418e+00,9.470854889810820243e-02
1.945559455731098453e-01,1.167203369511274680e+00,8.724087156342839877e-02
-4.041933847470104979e-01,1.165491541156959521e+00,6.713248237814140040e-02
-3.378337715169337230e-01,1.086364692561872625e+00,6.250206710659794718e-02
4.655255401848599206e-01,1.097924786853573087e+00,4.538742023131649844e-02
-5.774525426732619593e-01,1.179469800598844653e+00,5.007651915683120070e-02
-5.935219998031922017e-01,9.824342783189204953e-01,1.704759820963751282e-02
3.200682358905595493e-01,1.060765400638206124e+00,3.004894430982082976e-02
-5.411448204585314059e-01,1.046447925497032916e+00,1.176033513891487810e-02
-1.920490289014464835e-01,9.525364365464995542e-01,-1.034346214068477751e-02
2.253345227597192135e-01,1.008038119716743619e+00,-2.628310460305446558e-03
-3.609865252105066702e-01,9.976033410984435079e-01,-3.165126940708984371e-02
-4.336314538538141861e-01,9.358408146746421963e-01,-4.254429916874781503e-02
7.562638034691993028e-02,9.108770503276808483e-01,-6.344580270786648324e-02
-2.782654818923555595e-01,9.509660907440261601e-01,-4.915180082948234636e-02
-6.228457516788896697e-01,8.552239539492096920e-01,-7.739697748549971557e-02
1.962401625791834192e-01,8.263969404082480708e-01,-7.529770521451720211e-02
2.085363103847281963e-02,8.944719864650463315e-01,-8.076376037886365267e-02
-2.992179798526404255e-01,8.305676666159433896e-01,-7.989586447117490164e-02
-1.314727041967405086e-01,8.346283904945183130e-01,-1.086844373845047979e-01
8.493317471400629870e-02,8.042731257765952657e-01,-1.075978934629795714e-01
-3.393031507837047656e-01,8.516150254373197059e-01,-1.092014004093043167e-01
-6.894530372900997683e-01,7.364124956198542238e-01,-1.204876034719382788e-01
-1.428811111338124107e-01,7.137244179792996412e-01,-1.272223955758439440e-01
-1.229184787677093382e-01,7.078362733930918527e-01,-1.370874470563970271e-01
2.892475961645457616e-02,6.891407222257578402e-01,-1.513249732087164345e-01
-4.470450912049774850e-01,7.136212253163827235e-01,-1.560992569807448938e-01
-4.387541661490654832e-01,5.997317039847610554e-01,-1.521124215120042422e-01
-3.529553470613633337e-02,6.258703920865683612e-01,-1.607344747320900713e-01
-4.428519759567941527e-01,5.926725970435332558e-01,-1.671368692741838913e-01
-5.305954271646076137e-01,5.372999968952096861e-01,-1.628453864679102470e-01
-6.400683823806510020e-01,4.865535116106117774e-01,-1.740616641459219460e-01
-2.394473919386084226e-01,4.092863204190795856e-01,-1.879022993983035517e-01
-9.525305324476045499e-01,4.386640332228902150e-01,-1.742666696295945006e-01
-1.850702937846472107e+00,2.187802139295562387e-01,-1.909584872935375377e-01
-1.616582194291964036e+00,6.852344565359486106e-02,-2.084400356906623564e-01
-2.095836671440792109e+00,-1.045362249288370460e-01,-1.919257357234770700e-01
-2.707157392483974245e+00,-3.506438886345632500e-01,-1.894650431925063438e-01
-2.928345771611276405e+00,-6.459677034256299244e-01,-1.771315356217361137e-01
-2.149221118480209025e+00,-9.363130429568190527e-01,-1.858301229930961751e-01
-1.097291211991272775e+00,-1.075811927121673506e+00,-1.642986686980348054e-01
-2.101450359593375339e-01,-1.155771285355073230e+00,-1.469189622907010051e-01
7.088718989259401582e-02,-1.117840934313542256e+00,-1.501439445174366505e-01
-2.393107353150520922e-01,-1.141593847376554560e+00,-1.264494794849380654e-01
-4.395297225222245530e-01,-1.165703081376552763e+00,-1.131342248226564207e-01
3.478910655595512935e-02,-1.229499791880999338e+00,-1.136892489340566303e-01
3.993534345831566412e-01,-1.158745260065360494e+00,-9.521211436146828633e-02
2.463203359333752118e-01,-1.149629104964367432e+00,-8.574726034862904800e-02
2.177918589468390564e-01,-1.109481192878685629e+00,-7.580687923104367787e-02
2.892563399026375492e-01,-1.106070733174999932e+00,-6.823957998200222419e-02
2.645154170034835772e-01,-1.051629924898158430e+00,-3.980424827480025934e-02
-1.195537083466406969e-01,-1.053167649774303660e+00,-4.132713509290232567e-02
1.118616172257276276e-01,-1.075540666567486259e+00,-3.607165041909558140e-02
6.468633049448868633e-02,-1.030795326329158268e+00,-1.872250508361570503e-02
-2.229838793677760833e-01,-1.062603400468589143e+00,-1.407723613296435125e-02
3.156629398203580905e-02,-1.075392102202713751e+00,-1.084593069071832470e-02
3.667634318445474051e-01,-1.056290141672181715e+00,4.852502348611016647e-03
3.358533629869739912e-01,-1.002039415833804625e+00,1.593128652063495812e-02
2.110184946285329488e-01,-9.891194690747872054e-01,2.165343389802713500e-02
1.148520981563825316e-01,-9.598357169080978801e-01,4.231712896994979656e-02
-1.256245489876368637e-01,-9.661490494435104326e-01,3.831917577817776921e-02
3.508047575256547645e-01,-9.849606267056253417e-01,4.258372101734491516e-02
5.426012717426829113e-01,-8.959880979383801902e-01,7.162665766150361213e-02
-6.501104655313394431e-02,-8.764403723570890481e-01,8.093580455420901210e-02
-3.735133366248621911e-02,-9.089903072490069791e-01,9.333350432336871838e-02
4.589332685460831840e-01,-8.839106390895853371e-01,9.222218654069155863e-02
7.300823698130689543e-01,-8.172036535397905199e-01,1.071412903712094522e-01
3.859437866549315643e-01,-7.378941651269721458e-01,1.027876928289558345e-01
2.758360797870285097e-02,-7.400148962088044513e-01,1.077854170074172141e-01
-2.316393072167963751e-01,-7.323774435312315756e-01,1.265429478487744841e-01
1.176838317634754105e-02,-7.863427576521651030e-01,1.242364390046969413e-01
8.888282356492243075e-01,-7.300237668959640436e-01,1.389431557875814571e-01
3.621822926804263432e-01,-6.085771105223208854e-01,1.500665931615686732e-01
2.393531569820828153e-02,-6.575873083598789970e-01,1.470045788028762623e-01
5.294152070492241791e-02,-6.037900473826792735e-01,1.621752254772473312e-01
-2.228784619357249142e-02,-6.469990042188961121e-01,1.674753188228933765e-01
7.374223000870596678e-01,-6.082476166213952595e-01,1.770080368899854262e-01
7.592570504424105415e-01,-4.995145442014847226e-01,1.669719147841901286e-01
2.876124926073577726e-01,-4.563962065329136841e-01,1.857535350755607773e-01
6.606173018892611548e-01,-4.419920456800132680e-01,1.827942907364767389e-01
