dydt,x,y
-8.541289770905530210e-01,5.171773759423189176e+00,4.054891629490424698e-01
6.568600410852653226e+00,5.079782628801010169e+00,3.200762652399871677e-01
6.376818578571750606e+00,4.885011563430960102e+00,1.719209245119573293e+00
4.392134537307503805e+00,4.567204892857167131e+00,1.595439980954337367e+00
4.156476955852230759e+00,4.541528666726616592e+00,2.597636152581073610e+00
1.499002510685100376e+00,4.350579182042784154e+00,2.426735372124783296e+00
5.525980946756986256e+00,4.127247547402110861e+00,2.897436654718094307e+00
4.870468298548940922e+00,4.115288355260610764e+00,3.531931561476180814e+00
1.912456366687216303e+00,4.084015539909310100e+00,3.871530314427882313e+00
5.380282220573366914e+00,4.096992353459227409e+00,3.914422834813623631e+00
7.901625409772641717e+00,4.090358631409574564e+00,4.947586758542555252e+00
4.162263158218323156e+00,4.108187746215017810e+00,5.494747916768152329e+00
1.437011237021792454e+00,4.055489222150884032e+00,5.780039390186220594e+00
4.868370591363031963e+00,4.038819499667035906e+00,5.782150164172510820e+00
2.342415731119366740e+00,3.991639336363828505e+00,6.753713508458830006e+00
1.721125904151705299e+00,3.935390593247172664e+00,6.250633310396386477e+00
6.137947195800776967e+00,3.831358853295208533e+00,7.097938689289174263e+00
2.843868923745553445e+00,3.650457510054939902e+00,7.478222749556542759e+00
4.896947200100150610e+00,3.533742766566546400e+00,7.666712474038284597e+00
5.658569741216851412e+00,3.308932351334126665e+00,8.457612189576574124e+00
2.377189890444029174e-01,3.121559053164162822e+00,8.798426422281652393e+00
1.043112459456935426e+00,2.951843672256833084e+00,8.505155987385455418e+00
5.279683821309681946e+00,2.903275336099325532e+00,9.007048914173040544e+00
5.011015791761231242e+00,2.916043865200851570e+00,9.561092751647391808e+00
2.861491038817973731e+00,2.864444358336736940e+00,1.000925207252528715e+01
-4.084020883007895009e-01,2.853794296355484761e+00,1.013339095941098833e+01
5.255508730249047744e-01,2.870085088033804688e+00,9.927571654865126050e+00
5.008498972373196523e+00,3.031450310738132981e+00,1.023850113401596928e+01
1.603226590586231737e+00,3.037072041100860709e+00,1.092927144933976713e+01
4.260138716586538976e-01,3.023980340225789210e+00,1.055914645213321634e+01
8.154961901610498387e+00,3.068591690795696714e+00,1.101447422367149542e+01
8.535897538820378827e+00,3.160484907951075062e+00,1.219013883245531460e+01
-1.208691849543448882e+00,3.121532943908335245e+00,1.272165373143557332e+01
-2.206292527328997721e+00,3.108707217915451348e+00,1.194840046254662447e+01
3.083947778232612791e+00,3.075685242318757062e+00,1.228039522596977307e+01
4.252466597358399270e+00,2.880772105078637679e+00,1.256519001819314951e+01
1.113766369132171974e+00,2.859712668939299096e+00,1.313088854544145079e+01
2.507830963432837734e-01,2.789098914401267670e+00,1.278794329201958391e+01
4.644371610321790911e+00,2.682457887627080595e+00,1.318104516471010790e+01
1.893873191652176047e+00,2.428314710775716811e+00,1.371681761408394173e+01
4.154608737919005534e+00,2.433550341967932518e+00,1.355981980304054879e+01
4.041369992591029359e+00,2.413511901428455175e+00,1.454773936166775172e+01
2.648406468151918602e+00,2.198831327245897249e+00,1.436809380155876603e+01
3.501984340742296808e+00,2.077117827936017846e+00,1.507742065529813402e+01
7.919006771802941103e-01,2.040576688656785542e+00,1.506849066970722184e+01
3.826026753528594782e+00,1.822974125946979607e+00,1.523580079073419213e+01
5.250256845839416542e+00,1.955324127681469237e+00,1.583369602041294577e+01
1.469892512958125508e+00,1.919452413389197920e+00,1.628585215990207757e+01
2.095806045238475690e+00,1.868785614891609548e+00,1.612767452300456483e+01
2.962723490578227370e+00,1.964832259358210376e+00,1.670501336894976774e+01
6.164445500011623835e-01,1.948217632299543034e+00,1.672021922112021031e+01
5.053853205307646590e+00,2.093158428457453812e+00,1.682830227894999808e+01
3.537982110194391794e+00,2.113396246128942835e+00,1.773098986218173323e+01
-1.547096192684165317e+00,2.129623034115760483e+00,1.753589870098886649e+01
-1.369274401923831874e+00,2.165866144271598515e+00,1.742157062364490017e+01
3.643133217054241868e-01,2.324672329458939757e+00,1.726204382060410225e+01
5.414950053057992818e+00,2.342200708725026281e+00,1.749443328798598785e+01
3.901737317895381807e+00,2.429124606098437944e+00,1.834503383121569442e+01
-1.643793753016709047e+00,2.525971236036492762e+00,1.827478075156505355e+01
1.231406063170339849e+00,2.504312454812496647e+00,1.801627508061235261e+01
5.512045819574780126e+00,2.491508926084311071e+00,1.852106196419912010e+01
3.426730015708344013e+00,2.459435333036124049e+00,1.911868424452730864e+01
2.656961055459419185e+00,2.419413598199823934e+00,1.920640796734079103e+01
2.484038429991684893e+00,2.246968541428282506e+00,1.965007645561919603e+01
1.621640578169689206e+00,2.254271400128603720e+00,1.970321565333913227e+01
-2.784702337271838246e+00,2.276676640495123305e+00,1.997440457125313173e+01
6.649102868251191012e-01,2.062176300427144504e+00,1.914627518588475397e+01
5.678458065292247170e+00,1.962734471225054289e+00,2.010738662861814063e+01
4.371453250826107251e-01,1.859551984256137214e+00,2.028196679894319487e+01
2.151716122702580947e+00,1.713114534429025282e+00,2.019481569363466633e+01
2.331788910202490683e+00,1.470706873978875784e+00,2.071231002348370964e+01
3.461629793051699266e+00,1.411480795197705751e+00,2.066117347567516305e+01
1.980083980737589400e+00,1.410107738454950077e+00,2.140463598209404239e+01
-1.680834954813235527e+00,1.231644142967533995e+00,2.105719027182267311e+01
2.901581016868348684e+00,1.151468075043155626e+00,2.106846899113139315e+01
2.709711545445586012e+00,1.110431513374363632e+00,2.163750647519633930e+01
9.622662850879635243e-01,1.115328990040971524e+00,2.161041130022050538e+01
2.366902993796387022e+00,1.200983078043010854e+00,2.182995973221392916e+01
8.166770303609069970e-01,9.439443867397602217e-01,2.208379189897978634e+01
5.187943564939118346e+00,1.041626459046582465e+00,2.199329513828611127e+01
6.500088245057497716e+00,1.114277313589663754e+00,2.312138061196760574e+01
2.054912727802175709e+00,1.221318616111131128e+00,2.329331278729760513e+01
6.697905656219376169e-01,1.170835851042308029e+00,2.353236315752804586e+01
-5.163057309900409564e-01,1.319737174771965726e+00,2.342727090042199833e+01
2.826868208355364231e-01,1.430408251844393241e+00,2.342910201133003767e+01
-1.047334307237832718e-01,1.374082874820362843e+00,2.348380826458910420e+01
-2.797443782308448590e-01,1.547742693373559852e+00,2.340815532518528030e+01
1.606985413385430661e+00,1.671749796407295374e+00,2.342785938894293452e+01
1.246941445238391566e+00,1.793889796503819190e+00,2.372955240786236430e+01
1.866315260977827961e+00,1.836217508894276929e+00,2.367724767799061070e+01
2.069338347283093071e+00,1.919296581318566064e+00,2.410281546005792919e+01
1.613685214573706617e+00,1.972462800654981141e+00,2.409111534744722860e+01
4.090326119925308035e+00,2.037380082535617198e+00,2.442555250297267833e+01
2.110214789458382256e+00,2.051213340774655780e+00,2.490918057143229092e+01
7.690875885956387492e-01,2.028188472195228798e+00,2.484759546086435478e+01
1.441418813540792598e+00,2.013250330998549664e+00,2.506299808915141725e+01
-2.513799619869828916e+00,2.009336911821653526e+00,2.513587922357251259e+01
3.615239907110094464e+00,2.139118704520413861e+00,2.456023816517745928e+01
3.871167761723981471e+00,2.069988153439874523e+00,2.585892720499452935e+01
-5.244554874722791915e+00,1.885134932605819547e+00,2.533447171752225202e+01
4.970635506578090279e+00,4.800750584786895203e+00,3.326010979297522319e-01
5.096196557140446615e+00,4.613947306889243372e+00,8.296646485875612820e-01
1.703492749193441291e+00,4.364161465577495846e+00,1.351840409357841777e+00
4.118127926432006980e+00,4.327620501952847754e+00,1.170363198426249696e+00
7.794887493103015430e+00,4.053689424545165565e+00,2.175465994644242507e+00
1.815188369887630770e+00,3.897858906886918717e+00,2.729340697046852338e+00
2.749132756269959899e+00,3.754761357040509839e+00,2.538503668621767684e+00
4.904791852098901117e+00,3.733805385313996084e+00,3.279167248300843607e+00
3.644550968733319962e+00,3.654183937851136044e+00,3.519462039041547641e+00
3.058801763434143339e+00,3.666933483311720643e+00,4.008077442047507155e+00
1.036636316771140542e+00,3.638465623694335793e+00,4.131222391728376131e+00
3.439194089695583045e+00,3.528717532774752641e+00,4.215404705401734731e+00
5.885689461647476861e+00,3.662561883451005418e+00,4.819061209667493628e+00
5.827985841252914412e+00,3.697978739498275935e+00,5.392542597731228682e+00
5.605962971526881944e+00,3.719091056573128551e+00,5.984658377918076866e+00
5.503898615083212320e+00,3.784877722367210318e+00,6.513735192036603117e+00
4.271512865245625790e+00,3.568886950047880813e+00,7.085438100934720929e+00
3.941262331331145674e-01,3.522158212200652727e+00,7.368037765085729163e+00
2.821651631784774850e+00,3.428725038320878493e+00,7.164263347561343309e+00
2.438730869913655397e+00,3.158308423926392550e+00,7.932368091442689284e+00
1.846432227947182980e+00,3.151429979719540420e+00,7.652009521544075987e+00
4.236814655748432301e+00,2.973095278624353188e+00,8.301654537032128189e+00
4.043500325998287792e+00,2.876160788507371890e+00,8.499372452693762625e+00
2.171896812117012132e+00,2.807771790356406338e+00,9.110354602231787169e+00
3.449371799600484678e-01,2.559819076472012345e+00,8.933751815117165762e+00
5.101164037957623520e+00,2.567662995117315106e+00,9.179342038223797573e+00
1.861674021469887919e+00,2.480027257549875852e+00,9.953984622708690111e+00
-2.727949452368889638e-01,2.577200018415115146e+00,9.551676842517775157e+00
3.154535630759603748e+00,2.601966698850826543e+00,9.899425633661312673e+00
4.663662185019184392e+00,2.658354694247150984e+00,1.018258396866969662e+01
1.505840805022245377e+00,2.641183855468230313e+00,1.083215807066514813e+01
3.752293746863742285e+00,2.661516828828637493e+00,1.048375212967413894e+01
7.841493002358419062e+00,2.760256243175261304e+00,1.158261682003789694e+01
1.632403822866471899e+00,2.783828393244330623e+00,1.205205073014582418e+01
-2.712866843986461163e+00,2.777549627535902843e+00,1.190909758461119239e+01
1.217696890081299443e+00,2.847807524907428167e+00,1.150947736134853550e+01
4.904445634389489328e+00,2.822235435668747350e+00,1.215263696262745441e+01
4.366308971895861646e+00,2.839536711190056462e+00,1.249036648822643514e+01
