dxdt,x,y
-2.391444096956476528e+00,4.565385629579893134e+00,2.355203004350265861e-01
-1.821537970874882006e+00,4.326241219884245481e+00,7.686441725486553578e-01
-1.224640087576585046e+00,4.201078035404917088e+00,1.450013943178326770e+00
-1.424670744620659235e+00,4.081313202368929360e+00,1.052827342128301868e+00
-1.732272289758803652e+00,3.916143886480785152e+00,1.675859092053710642e+00
-1.667625281926067515e+00,3.734858744417168364e+00,1.517179934229452964e+00
-1.398140476149503542e+00,3.582618830095570583e+00,2.456226890979656297e+00
-1.342629063400089251e+00,3.455230649187267744e+00,3.083820006852322493e+00
-4.960805254170210787e-01,3.314093017415552733e+00,2.914514621103089009e+00
2.450720138898709877e-01,3.356014544103863795e+00,3.248620008666166292e+00
-1.828066306913349592e-01,3.363107420193527375e+00,3.538397439932649657e+00
1.393751673694616500e-01,3.319453217965596448e+00,4.437544947956543417e+00
3.257368999458556402e-01,3.390982453667419350e+00,4.918202673315986040e+00
1.705490915109102446e-01,3.384600597954767309e+00,4.821392128435421753e+00
4.618058590335252234e-01,3.425092271969602198e+00,5.083175493209150630e+00
8.400861827000838389e-02,3.476961769761471199e+00,4.946969753445211282e+00
-1.894501565311905722e-01,3.441893995623604319e+00,5.724427790056448195e+00
-4.132559214519737623e-01,3.439071738455233618e+00,5.983446226569808069e+00
-6.181814447684672587e-01,3.359242811333208678e+00,6.135457654090740398e+00
-1.076724273547158717e+00,3.315435449501541232e+00,6.766522559417095017e+00
-1.587186009092755867e+00,3.143897956623776579e+00,6.793081159057534180e+00
-1.123172418429739139e+00,2.997998247682990502e+00,7.595024629412931105e+00
-1.139007288918898908e+00,2.919263472937828396e+00,7.502370577773159077e+00
-1.398812473995580064e+00,2.770196789899210366e+00,7.881657929030293275e+00
-1.120816012663638617e+00,2.639500978138712206e+00,8.149557852032476291e+00
-1.175204467416540055e+00,2.546033587366483442e+00,8.466718750263947157e+00
-1.321676980854462613e+00,2.404460084655403840e+00,8.720848820276096092e+00
-4.834056716971826262e-01,2.281698191195590475e+00,8.922161535731465420e+00
-4.780249949833326184e-02,2.307778950315967137e+00,8.860916319601596314e+00
-4.298678297605658116e-01,2.272137691295923911e+00,9.826059179341701366e+00
1.647652884734327472e-01,2.221805384363854330e+00,1.012032231775972591e+01
7.501166384107609275e-01,2.305090748990610283e+00,1.008906438029357489e+01
2.358912378320408010e-01,2.371828712046006427e+00,1.042309169428687277e+01
7.375822195608989773e-01,2.352268996557018266e+00,1.040079694262953502e+01
8.960504564383633408e-01,2.519345155958186311e+00,1.150483132600169789e+01
4.452731076683633660e-01,2.531479087844692000e+00,1.072367655250795870e+01
5.490839668470268720e-01,2.608399777491858806e+00,1.133843254224980868e+01
3.004661838507853844e-01,2.641295881214097196e+00,1.165733409760864348e+01
3.612294877091084544e-01,2.668493014262015794e+00,1.210390188057111160e+01
2.810979273079414753e-01,2.713541778755919065e+00,1.247089724295073232e+01
-1.127748493285771758e-01,2.724712599723604800e+00,1.247113223117066561e+01
-7.683825992539752292e-01,2.690986808890203363e+00,1.272995280531237938e+01
-5.292245731373963480e-01,2.571036079872810465e+00,1.349996229786708568e+01
-8.165143748729501993e-01,2.585141894262724449e+00,1.289935847795029744e+01
-1.048563784461990167e+00,2.407733204898218737e+00,1.368424174692541939e+01
-7.237101138045414217e-01,2.375429137370324906e+00,1.349276883409510219e+01
-1.047891264958858315e+00,2.262991182137309654e+00,1.404520288970453556e+01
-1.346984022953565230e+00,2.165850884378552887e+00,1.430160103270875815e+01
-1.476464819719907950e+00,1.993594377546595853e+00,1.408486299668431130e+01
-1.023349869430946413e+00,1.870557920434570587e+00,1.453934183789287715e+01
-8.572886206301681966e-01,1.788924403660407281e+00,1.449583519732206227e+01
-1.106285906120856311e+00,1.699100196308536814e+00,1.487932185694531917e+01
-1.106835281615440536e+00,1.567667222436236241e+00,1.446260024761577689e+01
-6.509118567972951297e-01,1.477733139985449196e+00,1.548926161748770802e+01
-5.271177078341526823e-01,1.437484851076776593e+00,1.540409109685999489e+01
-4.137784848515728697e-01,1.372309598418619103e+00,1.510826097228594200e+01
-6.578838608357084894e-02,1.354729154106462552e+00,1.552345431081873706e+01
