dxdt,x,y
2.774357947829386717e-01,6.045076465164210155e+00,2.939626418234089655e+00
2.393858509691391134e-01,6.072820044642504023e+00,2.949140827475419613e+00
1.420501273223173655e-01,6.092953635358037801e+00,2.896937785454594572e+00
1.621856898722349172e-01,6.101230070106968384e+00,2.900345128855927435e+00
1.625589427102269724e-01,6.125390773332485495e+00,2.886874964980191915e+00
9.184135379225466522e-02,6.133741858649013778e+00,2.892110349415713877e+00
5.544953683784470400e-02,6.143759044090936428e+00,2.830551366628816901e+00
6.777129267918624578e-02,6.144831766016583430e+00,2.864535776203137818e+00
4.285093993060939965e-02,6.157313302626773677e+00,2.823281897109736871e+00
-2.152459895008007607e-02,6.153401954002704954e+00,2.801922428414154176e+00
-1.682737831432490339e-02,6.153008382836757661e+00,2.775151258705057966e+00
-1.172141114423652652e-02,6.150036478339839796e+00,2.758837055416500927e+00
-2.765202946908118520e-02,6.150664100607910356e+00,2.728932942334631129e+00
-4.491335707696819668e-02,6.144506072446022316e+00,2.728352062697753766e+00
-5.758746615349252806e-03,6.141681429192518138e+00,2.647967169294527690e+00
-2.033555995804547933e-02,6.143354323122951044e+00,2.667610834698537214e+00
-5.449234648393286307e-02,6.137614317200910108e+00,2.621185644921718794e+00
-4.431862642442041533e-02,6.132455853826164649e+00,2.603736460277421561e+00
-6.293161001802261012e-02,6.128750591916024781e+00,2.463243306297027591e+00
-7.814381343300169647e-02,6.119869531822561548e+00,2.522532533971209912e+00
-1.067557910320076076e-01,6.113121829229423376e+00,2.423876384367126491e+00
-7.723882280899374564e-02,6.098518373616161448e+00,2.427059162493574007e+00
-3.600389062150100017e-02,6.097674064667624627e+00,2.389307747724708886e+00
-1.108031597675704916e-01,6.091317595491861248e+00,2.296200279668012545e+00
-8.242948271414007877e-02,6.075513432714110706e+00,2.321592851574921568e+00
-7.546611904458444542e-02,6.074831698949034298e+00,2.285952274501434900e+00
-1.769042733292245373e-01,6.060420208905193284e+00,2.184403575736005187e+00
-1.520682985731554027e-01,6.039450844283189568e+00,2.149104330015768394e+00
-1.022189570104679035e-01,6.030006549190562559e+00,2.082236018840421199e+00
-6.888153171703237376e-02,6.019007052881096165e+00,2.059076287145861883e+00
-1.015841304799636191e-01,6.016230242847156795e+00,2.006082250500722974e+00
-1.110441990726762640e-01,5.998690226785102553e+00,1.998012293372025905e+00
-1.326080137469531905e-01,5.994021403032621542e+00,1.897022832670916870e+00
-1.219166548993833032e-01,5.972168624035711915e+00,1.847004163313848535e+00
-1.035472728011406218e-01,5.969638072052744882e+00,1.786644448542269448e+00
-1.023334236678437037e-01,5.951459169475485034e+00,1.706506639124393043e+00
-9.734680688504582236e-02,5.949171387319175608e+00,1.682542251122338461e+00
-1.396684001377224149e-01,5.931989808098475869e+00,1.629077575581487913e+00
-1.145090875339995762e-01,5.921237707291631125e+00,1.501099963244446167e+00
-1.136090476199100863e-01,5.909087990591675776e+00,1.495623452845702417e+00
-1.278775830226130950e-01,5.898515897767650173e+00,1.456855549078935885e+00
-1.050694907165912184e-01,5.883512473987153157e+00,1.369717758048406120e+00
-6.068874138221147518e-02,5.877501999624331397e+00,1.371752759811845745e+00
-9.204371365573038588e-02,5.871374725710710507e+00,1.331960310361058442e+00
-8.784816588143229410e-02,5.859093256893185497e+00,1.253493412757069159e+00
-6.905837431453676345e-02,5.853805092534424048e+00,1.223855027913291149e+00
-8.415446721979691347e-02,5.845281582030278145e+00,1.200345276810503403e+00
-6.895737428519765899e-02,5.836974199090464666e+00,1.135055226185444299e+00
-4.471438471944111370e-02,5.831490107173238790e+00,1.103150062354705030e+00
-6.553102526753562529e-02,5.828031322146576265e+00,1.094245338245574573e+00
-7.915389669687655783e-02,5.818383902119731665e+00,9.545386053495833467e-01
-6.166752128827468482e-02,5.812200542807201664e+00,9.992488598125761623e-01
-1.138802247699643999e-02,5.806050397862076551e+00,9.062679049661153119e-01
-2.394456216221385603e-02,5.809922938311802731e+00,8.964346099399759238e-01
-6.044311212176367576e-02,5.801261485429633602e+00,9.037322147331815492e-01
-3.658664042197656840e-02,5.797834315887450352e+00,8.539076822230621255e-01
-2.023857250351213111e-02,5.793944157345237933e+00,8.050300505737414403e-01
1.237981958526290782e-02,5.793786601386748281e+00,7.898791476811226620e-01
-1.004313745648133249e-02,5.796420121262290337e+00,7.684224679276385750e-01
-1.029727024712911998e-02,5.791777973895452014e+00,8.012951315572230948e-01
4.362829907602971957e-02,5.794360667212864691e+00,7.686163903518766771e-01
-4.971591265551467131e-03,5.800503633710658136e+00,6.993321286087688105e-01
-1.994317257415900713e-02,5.793366348959755108e+00,6.821683129865613315e-01
7.514891930263445374e-03,5.796514999195825801e+00,7.073746778951425229e-01
-3.011526727663138558e-02,5.794869327345808507e+00,6.796533433967016924e-01
3.792082553982822901e-02,5.790491945740499524e+00,7.068056085781627695e-01
5.314755346433486238e-02,5.802453492453773620e+00,6.446068541886690317e-01
-1.816556396704527288e-02,5.801121456433366852e+00,5.967626883325657383e-01
1.108609868687437938e-03,5.798820379660364566e+00,6.205129069328371161e-01
2.117122305849505892e-02,5.801343178407104340e+00,5.896019858370334932e-01
3.744288294762299074e-02,5.803054624272062867e+00,6.091997263690512865e-01
5.532059780017917205e-02,5.808831754996629293e+00,5.258087487278412242e-01
2.981137581400261638e-02,5.814118743832098701e+00,5.870470378011607426e-01
-3.920408625738858177e-02,5.814794030159430527e+00,5.424613105883580033e-01
1.472987871583342212e-03,5.806277926580620807e+00,5.602629929251288221e-01
7.038974380907703221e-02,5.815088627733747018e+00,5.556568896074789432e-01
2.504581735986022295e-02,5.820355875342436924e+00,5.342851967534446578e-01
4.310960154986887005e-02,5.820097791205719240e+00,5.543959077242590627e-01
3.312965595403838392e-02,5.828977795652410698e+00,4.882372665164536052e-01
4.921139345454861314e-02,5.826723722396526917e+00,4.920127649885774890e-01
4.976580630042803932e-02,5.838820074343320066e+00,5.330596435217386242e-01
2.396031264052567167e-02,5.836676883656612524e+00,4.759960121656198750e-01
3.434834797275954088e-02,5.843612136871425555e+00,4.672069274749202084e-01
2.668771987771378917e-02,5.843546553251164788e+00,4.906529103993533814e-01
6.246019514458467370e-02,5.848949680846968313e+00,4.748698481833826812e-01
1.640847967492220505e-02,5.856038592280081723e+00,4.401748098254949504e-01
-2.980628417388686557e-02,5.852231376781952044e+00,4.835674546661541950e-01
-2.602866894232391815e-03,5.850077335445304172e+00,4.638997444717254393e-01
1.379486027114396052e-02,5.851710803403105565e+00,4.229671112184592019e-01
3.432187268608188901e-02,5.852836307499533319e+00,4.734679418633486736e-01
4.842435335315897760e-02,5.858575177940322121e+00,4.206424302534129689e-01
4.398196032727952343e-02,5.862521178170164937e+00,4.428364760994465965e-01
1.543045469218995436e-02,5.867371570005778025e+00,4.434180837104191863e-01
8.228448669150623118e-03,5.865607269108602750e+00,4.520306825710087573e-01
5.851998525441715060e-02,5.869017259739607972e+00,4.313412512539764321e-01
4.604670205369032487e-02,5.877311266159486181e+00,4.203521161201280165e-01
1.022045740996446739e-02,5.878226600150346037e+00,4.500743732958415455e-01
1.743127963391088997e-02,5.879355357641478541e+00,4.159525235586003511e-01
1.285414024673059430e-02,5.881712856077128571e+00,4.326950197292662725e-01
2.133296136959124834e-03,5.881926185690824482e+00,3.976964950552502875e-01
6.055610961957658134e-01,6.063115225739952763e+00,5.071275125568138975e+00
5.531458517827019250e-01,6.123671335359529344e+00,5.117861504141506757e+00
5.316121427578259784e-01,6.173744396096492615e+00,5.181066392356664885e+00
5.387800157228852527e-01,6.229993763911095606e+00,5.218832557684126350e+00
4.730349802620246180e-01,6.281500399241070731e+00,5.263432786807685559e+00
3.737902634787779732e-01,6.324600759963500352e+00,5.306528049197991592e+00
2.867828401788266035e-01,6.356258451936825260e+00,5.341841748517044408e+00
3.312041072528444374e-01,6.381957327999266738e+00,5.381322861297836546e+00
3.180507395944722759e-01,6.422499273387393792e+00,5.417826483770227242e+00
2.103445915620980600e-01,6.445567475918161371e+00,5.443163373945048455e+00
2.436829368799635631e-01,6.464568191699813227e+00,5.494435060436589247e+00
2.078587724495051248e-01,6.494304063294154439e+00,5.509203496433674019e+00
1.677512449607334588e-01,6.506139946189713363e+00,5.541249169985349887e+00
1.808696571508434658e-01,6.527854312286298644e+00,5.565619622127494281e+00
1.151660121519952895e-01,6.542313877619884366e+00,5.576326723692887732e+00
7.727612571294173449e-02,6.550887514716695392e+00,5.605909325686963207e+00
1.079985214582563913e-01,6.557769102762474489e+00,5.622061626891183828e+00
1.481120567402669508e-01,6.572487219008346315e+00,5.647245509896372084e+00
8.485283061601478494e-02,6.587391514110527702e+00,5.665449494802811792e+00
1.107811526906274935e-01,6.589457785131550338e+00,5.678416886333809366e+00
1.311325290329392601e-01,6.609547744648651246e+00,5.687449956837366649e+00
4.620059515472263456e-02,6.615684290938139256e+00,5.716797274988612898e+00
5.900540997513559205e-02,6.618787863679595596e+00,5.731618732078551659e+00
5.712131116496976801e-02,6.627485372933167085e+00,5.744890672794917386e+00
4.707748664470301492e-02,6.630212125912589904e+00,5.751202038897960556e+00
3.197054977589885993e-02,6.636900870262108398e+00,5.773121657058918998e+00
-1.416065705563340771e-02,6.636606235867769321e+00,5.784760892852276015e+00
1.125693140314609764e-02,6.634068738850982250e+00,5.799933156073310059e+00
6.666233317532288538e-02,6.638857622148399251e+00,5.803073330387929829e+00
1.481939764265405302e-02,6.647401205486046294e+00,5.804537391453256312e+00
1.570689518337076152e-02,6.641821501676931305e+00,5.798616453723064446e+00
1.647003497887311596e-02,6.650542584522718847e+00,5.827455837948336992e+00
-4.180782482023914781e-02,6.645115508672705396e+00,5.837530488793596817e+00
1.967338424037023970e-02,6.642181019558671018e+00,5.839551805909920290e+00
4.042820874659724950e-02,6.649050185520779976e+00,5.845081184533189145e+00
-2.402224220236348629e-02,6.650266661307992599e+00,5.852265469447367252e+00
1.710632791762378702e-02,6.644245737080305858e+00,5.854395514593090155e+00
1.600934950534593781e-02,6.653687926891517890e+00,5.861677935558943453e+00
-5.854935840680752790e-02,6.647447606981375046e+00,5.865864172020314626e+00
-2.294138658063360481e-02,6.641978055210155496e+00,5.868187654516793472e+00
-1.025064597521918586e-02,6.642859329665249390e+00,5.878965317837146820e+00
1.951538158890286923e-02,6.639927926015111836e+00,5.885849374774484666e+00
2.483250106770640286e-03,6.646762405983029254e+00,5.889422097284639612e+00
-5.273255156711798008e-02,6.640424576036465965e+00,5.892400744826120196e+00
7.199125035839415432e-04,6.636215895669605125e+00,5.895453288434578276e+00
1.389275398586420351e-02,6.640568558537182753e+00,5.911769719167860870e+00
-8.078483181442663863e-03,6.638994446466776722e+00,5.902006635211387575e+00
-2.438186788638319058e-02,6.638952861900894398e+00,5.918795086569879516e+00
1.771760139815370394e-02,6.634118072889500617e+00,5.919186402110764078e+00
1.589862002148834108e-03,6.642496382180524073e+00,5.905532355167443903e+00
-7.303638912292598206e-02,6.634436045289930028e+00,5.917489355650262794e+00
-4.441151013317323759e-03,6.627889104355938699e+00,5.905356320119053315e+00
1.452414184470285363e-02,6.633547815087267097e+00,5.911634201251888321e+00
-1.153865779259177771e-02,6.630793932724880158e+00,5.915542278761483530e+00
-1.622193486878842350e-02,6.631240083528749274e+00,5.934740850954043800e+00
-5.534193784422569706e-02,6.627549545751121762e+00,5.931953919365071215e+00
-2.862991156456473618e-02,6.620171695959903069e+00,5.924178954271728692e+00
7.568791739196001345e-03,6.621823563438209881e+00,5.933463758464184501e+00
-6.732280965032089171e-03,6.621685454307741914e+00,5.935492821786787054e+00
-4.371543245279951861e-02,6.620477107245203996e+00,5.934735588198397416e+00
-4.970226047543491177e-02,6.612942367817182365e+00,5.950675508404604130e+00
-5.897155860360214774e-03,6.610536655150117014e+00,5.958645890581098392e+00
3.163309555434068443e-02,6.611762936645110500e+00,5.951673864202908781e+00
-2.181306547890216052e-02,6.616863274260984973e+00,5.944917451548509923e+00
-2.479153374313369795e-02,6.607400323549330601e+00,5.949157037466983766e+00
1.697891775651783064e-02,6.611904967512358233e+00,5.955907185729916620e+00
-1.325583638271154996e-02,6.610796107100632923e+00,5.945013024497217025e+00
-2.841236578774442023e-03,6.609253800235816989e+00,5.957933377413106690e+00
-4.259340358346008770e-02,6.610227859784877147e+00,5.963039874231212956e+00
-5.873689842161411434e-02,6.600735119519126393e+00,5.957189401711425525e+00
-1.753282171682712942e-02,6.598480480100554324e+00,5.969165031427930757e+00
-1.538951249987263736e-02,6.597228555175760789e+00,5.963732498234526780e+00
2.705444860712447053e-02,6.595402577600578908e+00,5.957583786608857679e+00
-1.783484260301548829e-02,6.602639444897185683e+00,5.971030109160945898e+00
-5.808788673581233297e-02,6.591835609079975455e+00,5.972108711176407070e+00
2.547728995434539456e-02,6.591021867550024282e+00,5.973130031683429486e+00
4.965770168830374587e-03,6.596931067070846311e+00,5.973836080498603707e+00
-2.912051999941667191e-02,6.592015021583788936e+00,5.960817498621732824e+00
9.228247896217567359e-03,6.591106963070963332e+00,5.972196026666962254e+00
-7.872163910214169391e-03,6.593860671163031206e+00,5.975032550749188154e+00
