dydt,x,y
6.697219949495014646e-01,6.554362789874675244e+00,9.906293885609835925e+00
8.076616756036187894e-01,4.752622428674853516e+00,9.973266085104786072e+00
3.868702647039157227e-02,3.872460644263361562e+00,1.006782622073055933e+01
3.169669254900995270e-01,3.247974094445844617e+00,9.981003490398865807e+00
4.404934436039624757e-01,2.796316675405748686e+00,1.013121960582857994e+01
-3.885756928363051088e-01,2.439426437096614997e+00,1.006910217911965866e+01
-1.313680941067552510e+00,2.118814009705594081e+00,1.005350446726131786e+01
-7.597643378323368779e-01,1.867504101421035179e+00,9.806365990906149577e+00
-6.545179814280572828e-01,1.591984106900604434e+00,9.901551599694849770e+00
-1.965825145051965706e+00,1.378493247501062058e+00,9.675462394620538475e+00
-1.190926779590299134e+00,1.223186178740557573e+00,9.508386570684457695e+00
-1.090476909676574735e+00,1.006142028594086302e+00,9.437277038702477583e+00
-3.019282968090514885e+00,8.676617861613582505e-01,9.290291188749142393e+00
-2.277138406182842800e+00,7.242678330769207751e-01,8.833420445084373185e+00
-1.898355066364025845e+00,5.749408771043817978e-01,8.834863507512576319e+00
-2.659599549476553193e+00,4.572456640495646818e-01,8.453749431811568016e+00
-2.466523414433495986e+00,3.613996864351557980e-01,8.302943597617268523e+00
-3.477077472509876088e+00,2.552300260688156741e-01,7.960444748924867753e+00
-3.237272923508960787e+00,2.870209003294972305e-01,7.607528103115291707e+00
-3.387497446635251208e+00,1.615893011111435018e-01,7.312990164223076128e+00
-2.422190621340000405e+00,1.051996673651750536e-01,6.930028613788240754e+00
-2.127907537669010196e+00,7.299516737555769574e-02,6.828552039955078534e+00
-2.981511744637248995e+00,7.357294291939253661e-02,6.504447106254438893e+00
-1.748777017123050115e+00,1.026027309993921832e-01,6.232249691027627492e+00
-1.987476773367493621e+00,1.595456913714184133e-02,6.154691702829828692e+00
-2.604080446970446161e+00,1.293426488942029939e-01,5.834754336354131432e+00
-2.254128124095181818e+00,5.515071153357523071e-02,5.633875613435739282e+00
