dxdt,x,y
-1.098234349448210523e+00,4.261111992720478803e+00,-7.278653270060729819e-01
-8.042803531387932026e-01,4.151288557775657750e+00,-1.454062796600428809e-01
-1.167554115081781418e+00,4.100255922092720162e+00,5.047237146663754448e-01
-1.469094124075773777e+00,3.917777734759302355e+00,7.079220754367242519e-01
-1.357758112928920013e+00,3.806437097277565851e+00,1.280325180485895942e+00
-1.698557328789433996e+00,3.646226112173518441e+00,1.363889544897464168e+00
-1.533197436153578508e+00,3.466725631519679052e+00,1.673883474244607816e+00
-1.423267192017531713e+00,3.339586624942803006e+00,2.349159359841586969e+00
-1.147334732171851002e+00,3.182072193116172620e+00,2.576510826584163638e+00
-7.197069364064603292e-01,3.110119678508432628e+00,2.935005509458244344e+00
-3.373228322335677376e-01,3.038130805834880821e+00,3.402159691027013988e+00
1.065313300726646872e-01,3.042655112061718903e+00,3.352295144613568478e+00
1.205734632865826939e-01,3.059437071849413936e+00,3.768991523347600126e+00
3.695886235907934747e-01,3.066769804719034820e+00,4.220785553688943814e+00
6.695861940708773830e-01,3.133354796567573430e+00,4.599079991945483670e+00
5.101861489222088153e-01,3.200687043533209319e+00,5.136937932729807699e+00
1.406719075336440028e-01,3.235392026352015726e+00,5.195201375197506799e+00
1.431259256043304617e-02,3.228821425039937854e+00,5.411277633284796273e+00
3.522504705902989031e-01,3.238254544864101359e+00,5.614254702993407342e+00
-1.733204845751075140e-01,3.299271519157997989e+00,5.941966069206069179e+00
-7.637840248517537844e-01,3.203590447949080211e+00,6.434705255544981739e+00
-9.242673396941736286e-01,3.146514714187647943e+00,6.917909111908970843e+00
-1.412334429433901306e+00,3.018736980010245485e+00,6.814242356452585803e+00
-1.391164806808891541e+00,2.864047828300867238e+00,7.325066460301824733e+00
-8.618565771062005609e-01,2.740504018648466822e+00,7.216079044225821804e+00
-1.049732782264944930e+00,2.691676512879627836e+00,7.745326344845605782e+00
-1.591672529180808482e+00,2.530557462195477392e+00,7.892015988656626568e+00
-1.436064142873142657e+00,2.373342007043465873e+00,8.275151704896270388e+00
-8.212827872413726027e-01,2.243344633620848683e+00,8.235627279412209845e+00
-6.461860743592993117e-01,2.209085449595191264e+00,8.728693720861462779e+00
-9.129282125408266779e-01,2.114107418748989442e+00,8.890471482549825666e+00
-4.612414161847784300e-01,2.026499807087025484e+00,9.430935035833991620e+00
-6.166318834740991406e-02,2.021859135512033667e+00,9.481580252812864984e+00
1.859934700568501853e-01,2.014167169417543590e+00,9.814717413154902204e+00
2.304805732854102729e-01,2.059057829523403438e+00,1.008603702997004170e+01
4.107705870916564805e-01,2.060263284074626000e+00,1.009591661471651669e+01
1.159159929430538583e+00,2.141211946941734556e+00,1.029146070530879520e+01
7.119720664336792737e-01,2.292095269960733983e+00,1.084617136170384022e+01
4.612126390659749831e-01,2.283606360228470411e+00,1.109889666804217612e+01
9.006676872942964707e-01,2.384337797773929069e+00,1.132578134613434173e+01
6.212513439882734190e-01,2.463739897687330149e+00,1.130396579861142037e+01
3.493316272807032163e-01,2.508588066571583841e+00,1.143492857888213798e+01
5.529900675877463812e-02,2.533606223143471059e+00,1.187510627651542450e+01
2.548604229094522111e-01,2.519647867923338502e+00,1.187339418151946902e+01
8.814490898092230964e-02,2.584578307725362123e+00,1.223879933313820345e+01
-4.910269912386535651e-01,2.537276849719523941e+00,1.290557931174888395e+01
-5.913681189980994901e-01,2.486372909477631232e+00,1.301296783359516240e+01
-8.148296119861555553e-01,2.419003225919903688e+00,1.300964283967338631e+01
-7.849537211636619105e-01,2.323406987080399499e+00,1.315885552420416538e+01
-7.284047367157064912e-01,2.262012481687170951e+00,1.321965055163174263e+01
-1.184199662138576414e+00,2.177726039737258645e+00,1.373417505654799520e+01
-1.233652392615150362e+00,2.025172549259454780e+00,1.379855431473880145e+01
-1.036256807951161818e+00,1.930995561214227552e+00,1.409762058467224399e+01
-1.113060737340054729e+00,1.817921187669221839e+00,1.398789210569804631e+01
