dxdt,x,y
6.596661490138849837e-01,-4.221453263704673109e-01,1.078940866766443962e+00
5.741497007385585327e-01,-3.561787114690788125e-01,1.077618160155272786e+00
5.076607109369906112e-01,-3.073153862227556155e-01,1.077352523211048796e+00
6.114443007176181277e-01,-2.546465692816807236e-01,1.053917368976099445e+00
4.896984041843877034e-01,-1.850265260792320066e-01,1.053805744028280644e+00
4.076653656163848893e-01,-1.567068884448032384e-01,1.049407136820907693e+00
7.846036245124841102e-01,-1.034934529559549399e-01,1.028979626651884471e+00
6.332422710131363486e-01,2.138364576935967987e-04,1.037936859045209381e+00
4.949609204640859628e-01,2.315500124667227433e-02,1.026540578944756144e+00
6.578596496162383289e-01,9.920602055051075396e-02,1.023338613823599808e+00
5.803898871265156245e-01,1.547269311699198957e-01,1.046113400297058460e+00
5.601626912517083667e-01,2.152839979758139066e-01,1.036334697763019896e+00
5.149083415842836686e-01,2.667594694202616856e-01,1.042666925579891490e+00
4.719251308406529066e-01,3.182656662926705571e-01,1.067166174591809735e+00
5.761714781278464148e-01,3.611444955883922892e-01,1.070558690848879779e+00
4.798268301833454874e-01,4.334999619182396402e-01,1.093023559619726859e+00
3.835792276117344635e-01,4.571098616250612867e-01,1.111790813816150747e+00
4.748481710602030503e-01,5.102158074405865884e-01,1.111078681837758042e+00
3.252570384187563057e-01,5.520794958371019190e-01,1.119044613249358777e+00
3.518368823267046253e-01,5.752672151243378718e-01,1.134606008475618433e+00
5.353211380856395252e-01,6.224468723024427774e-01,1.144994026215648164e+00
4.764419632830567686e-01,6.823314427414659544e-01,1.161212592226675167e+00
2.691439264905191031e-01,7.177352649590542644e-01,1.171860850682429289e+00
2.118889080947465864e-01,7.361602280395698195e-01,1.192411523188033451e+00
2.985452047694177047e-01,7.601130465780036038e-01,1.210227899505669447e+00
2.453710360480982899e-01,7.958692689934533382e-01,1.225387459172000648e+00
2.050145346014140557e-01,8.091872537876229066e-01,1.249454146510591279e+00
2.240348262628497622e-01,8.368721759137361937e-01,1.270052138959112398e+00
1.478488351528683964e-01,8.539942190401929034e-01,1.264964266764358358e+00
1.426474679562153014e-01,8.664419429443099840e-01,1.298786132786191594e+00
1.967753239938216936e-01,8.825237126314361413e-01,1.306392718458420976e+00
1.188802214202722141e-01,9.057970077430740341e-01,1.309067875711389828e+00
1.304053972543774975e-01,9.062997569154906952e-01,1.303941567305552773e+00
2.785412862331417827e-01,9.318780871939496002e-01,1.354315520386182081e+00
1.410910299401759715e-01,9.620080141621191183e-01,1.329748069397494570e+00
3.745357943330684947e-02,9.600962931819850832e-01,1.351934562646987414e+00
1.869653724538844486e-01,9.694987300487803994e-01,1.370208421666034404e+00
1.030065004309195231e-01,9.974893676727619729e-01,1.376570616807352376e+00
9.326419666844198986e-02,9.901000301349642818e-01,1.393275634466511370e+00
2.017596503696523769e-01,1.016142207006450304e+00,1.407434170635194715e+00
-1.932924157354065642e-02,1.030451960208895068e+00,1.413837738035522484e+00
-1.447180254259547993e-01,1.012276358691741818e+00,1.420880597499988518e+00
2.275119186147867012e-01,1.001508355123704064e+00,1.439509460720937994e+00
2.552249855724015859e-01,1.057778742414698936e+00,1.437080441868020309e+00
-5.716752138754088719e-02,1.052553352238183804e+00,1.461556451877902285e+00
9.180749799659704280e-02,1.046345238137190714e+00,1.456908346738972293e+00
1.073434019260952610e-01,1.070914851837503345e+00,1.471186933622044446e+00
1.119018455188696137e-01,1.067813918522410033e+00,1.473622337277416650e+00
1.529998665155858362e-01,1.093295220941277623e+00,1.494161515208962676e+00
-6.186303561661965489e-02,1.098413891825527289e+00,1.495836431454210302e+00
-1.293768515779678552e-01,1.080922613817953737e+00,1.501285005445063936e+00
7.493840164944742810e-02,1.072538521509933895e+00,1.510897035074332706e+00
4.548705452854928666e-02,1.095910294147842912e+00,1.528726967460032560e+00
-7.630824689234660951e-02,1.081635932415643486e+00,1.540565051000930108e+00
4.776294520411461519e-02,1.080648644769373501e+00,1.555282478817062497e+00
-3.220087495411583234e-02,1.091188521456466276e+00,1.560198228128820253e+00
2.167657053828264679e-03,1.074208469778550112e+00,1.549597483530969599e+00
