dydt,x,y
-1.221327572504904424e+00,4.024345924232600069e+00,1.035417038579474358e+01
2.907548081227972148e+00,5.011194669841964711e+00,1.023203762854425314e+01
7.666200965744501161e+00,6.222020650536617126e+00,1.093568000204033730e+01
6.387594597256452289e+00,7.143746232844434552e+00,1.176527782169315550e+01
5.758911877735094720e+00,8.099789536881152330e+00,1.221319892149162811e+01
7.659835538464385252e+00,9.003163841536093059e+00,1.291706019724017374e+01
9.422205658946580797e+00,9.732777048155465849e+00,1.374516602918450658e+01
3.234319922083543020e+00,1.043896033010890712e+01,1.480150132902949167e+01
5.462218407354939131e+00,1.124285600855191447e+01,1.439203001360121448e+01
1.204203002037792203e+01,1.172713675749383988e+01,1.589394501050047914e+01
8.667300220278207235e+00,1.224605492049269273e+01,1.680043601767679817e+01
8.041012375809586388e+00,1.266039657909114347e+01,1.762740505455612094e+01
9.075835921016164320e+00,1.310307133720348283e+01,1.840863849283871545e+01
4.638395608633445022e+00,1.361410628513949561e+01,1.944257223875935026e+01
1.334191629073004037e+00,1.386857885747777885e+01,1.933631761456540588e+01
9.501742644726149933e+00,1.414111283068891645e+01,1.970941056457394680e+01
9.863327827525949942e+00,1.440415811778898281e+01,2.123666614351063942e+01
6.557215156895352948e+00,1.459955929774158712e+01,2.168207613007913892e+01
1.289345025390709054e+01,1.494427376207371339e+01,2.254810917488970645e+01
7.207965276707554381e+00,1.504528532080286674e+01,2.426076618086056413e+01
1.540995962156557653e+00,1.530040973730883280e+01,2.398970223023121662e+01
4.466488805833847664e+00,1.550696285409676634e+01,2.456896537329188490e+01
7.247014964994932029e+00,1.564672108729592814e+01,2.488299999139798757e+01
8.470106706053158518e+00,1.579934720793765379e+01,2.601836836629087202e+01
6.154889575884737951e+00,1.580210546920232240e+01,2.657702133260861999e+01
9.863658156001150701e+00,1.592656124161478459e+01,2.724934628146782600e+01
6.086751415651292518e+00,1.596893322314521590e+01,2.854975296380883876e+01
5.551584069317897274e+00,1.595148480522955659e+01,2.846669656459808451e+01
6.231005948822826213e+00,1.614120344822540432e+01,2.966006977767241537e+01
3.141529152086150134e+00,1.603858108203440480e+01,2.971289775436265401e+01
6.176341789742366473e+00,1.593508193875772960e+01,3.028837560808964824e+01
5.330838492288876296e+00,1.609653841646736794e+01,3.094816611231112446e+01
7.872495273429393592e+00,1.619455202112805026e+01,3.135454330654742350e+01
9.122795917991027181e+00,1.609980722188146274e+01,3.252266516699700816e+01
3.341708630055109097e+00,1.604727863080573158e+01,3.317910249014563107e+01
4.333936813663228804e+00,1.614053946413820739e+01,3.319100689300803708e+01
1.012817429944465175e+01,1.600356312631040723e+01,3.404588985287826830e+01
8.585681161298879260e+00,1.599835131285965595e+01,3.521664175289696885e+01
2.499658058502205904e+00,1.598275333610391868e+01,3.576302608513804415e+01
4.882063359306783923e+00,1.607848267156078492e+01,3.571657336459740861e+01
5.407746871442498104e+00,1.605850117203510763e+01,3.673943875699940520e+01
1.156519805605569218e+00,1.591080555016489484e+01,3.679812273888590113e+01
5.486321113351294798e+00,1.581804126868096105e+01,3.697074271812051904e+01
6.336287437812444523e+00,1.591952183376673702e+01,3.789538696155615582e+01
3.606251104078523895e+00,1.576058379629782458e+01,3.823800020568300084e+01
3.647352325497990932e+00,1.572662244191325343e+01,3.861663718237185350e+01
8.332812826454585320e+00,1.563428019750586451e+01,3.896747067078259619e+01
9.193214421216936216e+00,1.553566412769242788e+01,4.028319974766276346e+01
5.342846197954287391e+00,1.537920289925405548e+01,4.080611355502598059e+01
5.909442335883170472e-01,1.539288075119045374e+01,4.135176898725362804e+01
9.490979177355995944e-01,1.534598368645706046e+01,4.092430240174364542e+01
4.665892219342765657e+00,1.518170505836928719e+01,4.154158857080075506e+01
8.057555548107075083e+00,1.520519576097121117e+01,4.185748084561220139e+01
6.590069009984347304e+00,1.525347737087582445e+01,4.315309968042218003e+01
3.254994305889880479e+00,1.510474736653387673e+01,4.317549464760908506e+01
5.435095490104060900e+00,1.486758793667485534e+01,4.380409854160015470e+01
1.346748310850102825e+00,1.483413517460643583e+01,4.426251374562989582e+01
-1.427290680311074311e+00,1.480176833339280940e+01,4.407344820377018380e+01
7.641444312582251541e+00,1.463855610430546861e+01,4.397705560956767812e+01
5.267668566954057496e+00,1.459468851113834020e+01,4.560173706628661705e+01
5.236039800929802368e+00,1.471275354320548345e+01,4.503058932295848393e+01
7.863303959905152851e+00,1.450880447901887926e+01,4.664894502647259600e+01
2.484638496425816356e+00,1.429868042956136165e+01,4.660325011493952729e+01
2.271748710903779056e+00,1.441510945917963049e+01,4.714587272575776211e+01
4.650019899321478078e-01,1.415272237401112676e+01,4.705759985712028737e+01
3.744774964314387944e+00,1.433046982632660615e+01,4.723887312374419167e+01
8.328474924557127679e+00,1.403678440243065850e+01,4.780655484998316496e+01
5.654485077072223476e+00,1.403790924516415473e+01,4.890456810865561010e+01
-2.531768415246546056e+00,1.394363291252114578e+01,4.893745186539759828e+01
4.615134422895152966e-01,1.377765068680625049e+01,4.839821442560630516e+01
1.222461061505413227e+00,1.380689565007958208e+01,4.902975455385549708e+01
4.374582382164788896e+00,1.353146980060490279e+01,4.864270663790738070e+01
4.658438698694908453e+00,1.352722408373001173e+01,4.990467103028844065e+01
-5.836934564377997958e-01,1.363530294665612175e+01,4.957439437764634960e+01
4.624578479080042825e+00,1.351911107806893320e+01,4.978793233900087500e+01
6.530539898406573229e+00,1.344009809976040515e+01,5.049931007346235390e+01
4.079268655157733292e+00,1.325609209008478118e+01,5.109404031868218965e+01
9.132841738104957585e-01,1.324508704816771676e+01,5.131516380449391335e+01
-7.052986713722475542e-02,1.300273498196380828e+01,5.127669715344428880e+01
1.921621732132337002e+00,1.314648946186717282e+01,5.130105783106645845e+01
5.343532811263571602e+00,1.297759616872184374e+01,5.166102149987074910e+01
4.050699712262030516e+00,1.290897248873285008e+01,5.236976439331917277e+01
9.374326001628219274e-01,1.272650084723803410e+01,5.247116144232314383e+01
