dxdt,x,y
9.868487456093646415e+00,4.024345924232600069e+00,1.035417038579474358e+01
1.098837363152008351e+01,5.011194669841964711e+00,1.023203762854425314e+01
1.066275781501234476e+01,6.222020650536617126e+00,1.093568000204033730e+01
9.388844431722677797e+00,7.143746232844434552e+00,1.176527782169315550e+01
9.297088043458295203e+00,8.099789536881152330e+00,1.221319892149162811e+01
8.164937556371569372e+00,9.003163841536093059e+00,1.291706019724017374e+01
7.178982442864061397e+00,9.732777048155465849e+00,1.374516602918450658e+01
7.550394801982243109e+00,1.043896033010890712e+01,1.480150132902949167e+01
6.440882136924663826e+00,1.124285600855191447e+01,1.439203001360121448e+01
5.015994559703898403e+00,1.172713675749383988e+01,1.589394501050047914e+01
4.666299107986525030e+00,1.224605492049269273e+01,1.680043601767679817e+01
4.285082083553945154e+00,1.266039657909114347e+01,1.762740505455612094e+01
4.768548530241780270e+00,1.310307133720348283e+01,1.840863849283871545e+01
3.827537601371460596e+00,1.361410628513949561e+01,1.944257223875935026e+01
2.635032727747102399e+00,1.386857885747777885e+01,1.933631761456540588e+01
2.677896301556003777e+00,1.414111283068891645e+01,1.970941056457394680e+01
2.292232335263364007e+00,1.440415811778898281e+01,2.123666614351063942e+01
2.700578221423668879e+00,1.459955929774158712e+01,2.168207613007913892e+01
2.228630115306387438e+00,1.494427376207371339e+01,2.254810917488970645e+01
1.780679876175611298e+00,1.504528532080286674e+01,2.426076618086056413e+01
2.308387666469485566e+00,1.530040973730883280e+01,2.398970223023121662e+01
1.731556749935464268e+00,1.550696285409676634e+01,2.456896537329188490e+01
1.461921769204437282e+00,1.564672108729592814e+01,2.488299999139798757e+01
7.769219095319783719e-01,1.579934720793765379e+01,2.601836836629087202e+01
6.360701683856433419e-01,1.580210546920232240e+01,2.657702133260861999e+01
8.341387697144995172e-01,1.592656124161478459e+01,2.724934628146782600e+01
1.246178180738581887e-01,1.596893322314521590e+01,2.854975296380883876e+01
8.613511254009296181e-01,1.595148480522955659e+01,2.846669656459808451e+01
4.354813840242286460e-01,1.614120344822540432e+01,2.966006977767241537e+01
-1.030607547338377117e+00,1.603858108203440480e+01,2.971289775436265401e+01
2.897866721648227895e-01,1.593508193875772960e+01,3.028837560808964824e+01
1.297350411851596164e+00,1.609653841646736794e+01,3.094816611231112446e+01
1.634402707047399872e-02,1.619455202112805026e+01,3.135454330654742350e+01
-7.363669516115862734e-01,1.609980722188146274e+01,3.252266516699700816e+01
2.036612112837161703e-01,1.604727863080573158e+01,3.317910249014563107e+01
-2.185775224766075553e-01,1.614053946413820739e+01,3.319100689300803708e+01
-7.109407563927447882e-01,1.600356312631040723e+01,3.404588985287826830e+01
