dydt,x,y
-5.824944085377078418e-01,2.373182781618181192e+00,2.035506463857197079e-01
-5.521701805099434868e-01,2.338576902794245793e+00,1.453012055319489182e-01
-5.041390021993195081e-01,2.307460794845736185e+00,9.311661028373101334e-02
-4.485459275993127215e-01,2.258209403828544293e+00,4.447340509208501380e-02
-4.034056985174520049e-01,2.225351747666969082e+00,3.407424763868461583e-03
-3.605643395664088757e-01,2.192774585346932259e+00,-3.620773461140536220e-02
-3.292083067699747567e-01,2.145331375095306026e+00,-6.870544314941331998e-02
-3.085503821928402002e-01,2.106588502669653362e+00,-1.020493959654003302e-01
-2.647998011384801176e-01,2.054267201847103763e+00,-1.304155195879813378e-01
-2.644803445846306555e-01,2.022193252507304528e+00,-1.550093561930963315e-01
-2.430447854241319927e-01,1.953774340948323029e+00,-1.833115885049074467e-01
-2.148565070802747057e-01,1.918088135893449619e+00,-2.036183132779227078e-01
-2.266102108417091809e-01,1.862805580454936605e+00,-2.262828899209624045e-01
-1.969893783687106659e-01,1.791185809344314928e+00,-2.489403554462644996e-01
-1.890834824082117116e-01,1.749932057010768593e+00,-2.656807655947045488e-01
-1.786729085851448406e-01,1.695981591335001593e+00,-2.867570519279067920e-01
-1.719128229428084076e-01,1.643911750263676419e+00,-3.014153473117335280e-01
-1.557664214135723313e-01,1.583426973726177467e+00,-3.211396165164684957e-01
-1.473177383284971498e-01,1.539848202430522228e+00,-3.325686315944479388e-01
-1.593449323838154186e-01,1.475069660291904894e+00,-3.506031641821679701e-01
-1.200219627997003435e-01,1.424017581497049267e+00,-3.644376180712110003e-01
-1.034568635347212773e-01,1.392282775254082061e+00,-3.746075567421081054e-01
-1.212297579276455650e-01,1.341467171410311909e+00,-3.851289907781552668e-01
-1.285601377790921429e-01,1.276641872131118127e+00,-3.988535083276372739e-01
-1.024633662309550886e-01,1.238329126070865316e+00,-4.108410183339737398e-01
-9.274248714355648460e-02,1.207511589056244672e+00,-4.193461815738283027e-01
-8.810140464082483192e-02,1.154747590339813001e+00,-4.293895157626849146e-01
-5.718734664216995611e-02,1.117798148370181766e+00,-4.369664625019932802e-01
-8.389075453441385832e-02,1.070889855177042715e+00,-4.408269850911188947e-01
-8.138658317937963460e-02,1.036106346284484614e+00,-4.537446134088761185e-01
-3.459186268470526571e-02,9.972649176984366148e-01,-4.571043017269949549e-01
-4.837710622574808994e-02,9.687887196057088923e-01,-4.606629859458171161e-01
-5.355615248948231155e-02,9.378805813799991897e-01,-4.667797229721446506e-01
-2.923507508054923321e-02,8.963858837541465174e-01,-4.713742164437135229e-01
-3.346178633529106605e-02,8.675609393127330371e-01,-4.726267379882544972e-01
-2.553216595132568045e-02,8.459535162171001321e-01,-4.780665737107717139e-01
-2.289636802616312750e-02,8.256669784190920902e-01,-4.777331711785194335e-01
-1.910448614140358714e-02,7.945704074857595778e-01,-4.826458473160043505e-01
3.276638132143183668e-03,7.766701105801472327e-01,-4.815540684068001509e-01
-3.039705189307628785e-03,7.589804901326138165e-01,-4.819905196895756805e-01
-2.419852227063401529e-02,7.426651035571760762e-01,-4.821620094446616989e-01
-1.849517323976446193e-02,7.146679734811706153e-01,-4.868302241437025280e-01
2.353286475343541184e-02,6.855011630680398760e-01,-4.858610440926146579e-01
2.564954848121692166e-02,6.790799624556055347e-01,-4.821236511930154789e-01
2.253299465144742442e-03,6.729896118396910820e-01,-4.807311343963713290e-01
7.739526057570333961e-03,6.429104666165583737e-01,-4.816729912999865304e-01
1.378742573388391790e-02,6.339376474258587857e-01,-4.791832291848572845e-01
4.996652406254575851e-03,6.161949931367091127e-01,-4.789155061532097690e-01
2.142613209671440089e-02,6.064222148957476577e-01,-4.781838987036063915e-01
2.046030279239019478e-02,5.936398889601253170e-01,-4.746302797338669555e-01
1.628103301231398348e-02,5.777580559541658500e-01,-4.740918381451283969e-01
1.710377725875611432e-02,5.677579780038428670e-01,-4.713740731314040588e-01
2.502789984322539851e-02,5.485192543226588002e-01,-4.706710826933770964e-01
3.669972887388439631e-02,5.529622783866252611e-01,-4.663684931627589125e-01
2.277795723674147510e-02,5.248243625208247609e-01,-4.633311369186002282e-01
2.011546988709245198e-02,5.345193063890283369e-01,-4.618129017154106730e-01
3.233251115006785525e-02,5.315118970658299080e-01,-4.593080429411817711e-01
3.212523216950513572e-02,5.229281121006923438e-01,-4.553463994853971797e-01
3.281971984233100770e-02,5.111301368893210739e-01,-4.528829965072807551e-01
3.401322788402305619e-02,4.973224286586609977e-01,-4.487824555169309670e-01
2.553152703295724635e-02,4.894131001203187448e-01,-4.460803509304761549e-01
3.146740242176893076e-02,4.928500773603169405e-01,-4.436761501103395622e-01
2.505727945999725037e-02,4.859982337892083115e-01,-4.397868704461223577e-01
1.515801268729344287e-02,4.712686237504850606e-01,-4.386646942183401454e-01
3.582227870404253167e-02,4.772486991816112800e-01,-4.367552679086637579e-01
4.006084706998569445e-02,4.583952841798781264e-01,-4.315002384775317168e-01
3.064769185634386162e-02,4.602196069605349882e-01,-4.287430984946666301e-01
2.214564049027956116e-02,4.448472082546321427e-01,-4.253707001062629889e-01
2.024429223052903737e-02,4.445953995372335377e-01,-4.243139703966107845e-01
2.069159824561461747e-02,4.489908104621680440e-01,-4.213218416601572369e-01
3.123055178482925243e-02,4.299265391112050971e-01,-4.201756507474879165e-01
3.859651794631524524e-02,4.396385421679868122e-01,-4.150757313031913087e-01
2.994614125261385595e-02,4.214001602313623973e-01,-4.124563471582248231e-01
3.870678962317120053e-02,4.080537038386224391e-01,-4.090865030526685819e-01
2.912096151081833284e-02,4.188969645266738540e-01,-4.047149892335906163e-01
2.157158076722076601e-02,4.070452530494520493e-01,-4.032623107505048932e-01
2.737305979069604156e-02,4.122163074048905140e-01,-4.004006730801464298e-01
3.320219291744375134e-02,3.977672308853552052e-01,-3.977876987923656404e-01
2.059694865680894438e-02,3.913634043212090297e-01,-3.937602344966575907e-01
8.849947474146580007e-03,4.018474885176686606e-01,-3.936683090610038072e-01
1.539557794322821138e-02,3.863398377351402457e-01,-3.919902450018282747e-01
2.880949739315186164e-02,3.814315851436441696e-01,-3.905891934723581538e-01
3.796975952042180857e-02,3.886437486374672567e-01,-3.862283455231978468e-01
3.201061258056236980e-02,3.930125627236854546e-01,-3.829952415682737477e-01
3.176168358226427735e-02,3.817242831761792354e-01,-3.798262230070854062e-01
1.054126069978100766e-02,3.912124269453011172e-01,-3.766429048518208922e-01
1.738559279188289786e-02,3.726382754377173812e-01,-3.777179708671292158e-01
4.043270611679661286e-02,3.736015614442760313e-01,-3.731657862934442127e-01
2.194055749897594332e-02,3.780619233124273837e-01,-3.696314296437698821e-01
6.308845359944692532e-03,3.761337774950591073e-01,-3.687776747936490351e-01
1.934052025801014096e-02,3.630480537504827132e-01,-3.683696605717809436e-01
3.969380320731397127e-02,3.643098301735496203e-01,-3.649095707420469958e-01
3.422152729431648943e-02,3.614175833212059374e-01,-3.604308999303180716e-01
1.790615556473396097e-02,3.557133216914959983e-01,-3.580652652831836091e-01
2.559671836064403294e-02,3.603271813693110781e-01,-3.568496688173712905e-01
1.665773342932030943e-02,3.563646122298140262e-01,-3.529459216110548136e-01
5.333316954331923654e-03,3.621613101945257984e-01,-3.535181221315072952e-01
1.329062566019167946e-02,3.537594028876195895e-01,-3.518792582201884511e-01
2.686595570775240915e-02,3.490271205567315738e-01,-3.508599969994689594e-01
4.353929920831016431e-02,3.403693310512921344e-01,-3.465060670786379582e-01
1.218078944534184416e-01,1.086255791276940608e+00,5.629094543746726131e+00
9.920197242551864747e-02,1.042616718458798664e+00,5.641275333192067976e+00
8.572784415353140730e-02,1.007424060748116412e+00,5.648934938231829683e+00
9.137456742580951641e-02,9.719709651497617786e-01,5.658420902022775145e+00
8.118579716114737721e-02,9.424378726680779916e-01,5.667209851716991764e+00
5.696330341553235144e-02,9.120944390958105608e-01,5.674658061455004621e+00
6.324463347197450958e-02,8.811859961787936735e-01,5.678602512400097169e+00
7.868131896760743871e-02,8.558520367177616661e-01,5.687306988149400055e+00
6.325703276877092662e-02,8.283408422396761894e-01,5.694338776193618834e+00
6.179600619778469195e-02,8.055384410433243936e-01,5.699958394703154241e+00
4.959985139057820902e-02,7.864316770175990845e-01,5.706697977433175417e+00
4.209751023700647465e-02,7.671040011152467919e-01,5.709878364981268994e+00
6.187688972946858712e-02,7.449211318749403565e-01,5.715117479480577245e+00
4.871181613878050598e-02,7.295843747619041864e-01,5.722253742927161824e+00
5.237947152080835167e-02,7.051008080247342935e-01,5.724859842708334590e+00
6.315818948105444974e-02,6.904940658982023916e-01,5.732729637231322783e+00
4.172396948535705974e-02,6.741309008860933982e-01,5.737491480604545835e+00
4.639110175689253879e-02,6.628562050800472782e-01,5.741074431128394551e+00
4.833128419118182251e-02,6.479659790761720384e-01,5.746769700955923987e+00
4.563153076221126980e-02,6.309172325298710859e-01,5.750740687966632514e+00
5.003777975920442600e-02,6.236155353549366342e-01,5.755896007108365353e+00
4.707820535381301852e-02,6.067737581190780771e-01,5.760748243918474287e+00
5.187869620000640225e-02,5.977722384329473559e-01,5.765311648179127779e+00
4.757079315275802855e-02,5.834275010869990341e-01,5.771123983158475745e+00
3.490883431841496076e-02,5.734941767347534469e-01,5.774825806809679385e+00
4.154330723925170332e-02,5.608573275660828639e-01,5.778105750022159981e+00
5.130563365964491140e-02,5.574736927114606333e-01,5.783134468257529193e+00
3.941274922979332018e-02,5.461608026771231916e-01,5.788366876754088786e+00
4.105884311394092379e-02,5.365089974189281019e-01,5.791017018103487679e+00
5.624814725096172197e-02,5.301026379182501858e-01,5.796578645376877503e+00
3.960297992729877592e-02,5.200265411523408154e-01,5.802266647553680379e+00
4.197646431675394751e-02,5.111072611399097854e-01,5.804499241362336193e+00
3.582888717824772584e-02,5.054899809068020833e-01,5.810661940417030991e+00
2.931214057403863649e-02,4.972304430857428237e-01,5.811665018797985915e+00
5.363348678243795575e-02,4.906412964954233180e-01,5.816524368531839073e+00
4.273825609654124946e-02,4.873863491088825661e-01,5.822391716154474928e+00
3.457704489608559584e-02,4.823996609786448952e-01,5.825072019751146080e+00
4.120697395062578039e-02,4.735186281725223267e-01,5.829307125133691869e+00
3.512292340439415739e-02,4.695855508328132255e-01,5.833313414541271058e+00
3.841959944835693364e-02,4.636556639606824737e-01,5.836331709814571056e+00
3.341911205466985280e-02,4.588315435167565903e-01,5.840997334430944044e+00
3.408700719743507079e-02,4.536884219695514475e-01,5.843015532225504849e+00
4.696508351726791375e-02,4.516392936570869376e-01,5.847814735870430880e+00
3.840832877266109335e-02,4.454624805626736794e-01,5.852408548928957899e+00
2.968070467268191237e-02,4.418452218572709311e-01,5.855496401624963099e+00
2.129873658830305772e-02,4.360540335764204745e-01,5.858344689863494104e+00
3.440368704024976410e-02,4.310965214705926307e-01,5.859756148942623533e+00
4.086468245451158054e-02,4.292830288620361201e-01,5.865225427271544056e+00
