dydt,x,y
-1.119536920366326349e-01,7.370170020237764019e-01,5.514841138297490453e-01
-1.520353417960609299e-01,1.240530362876118398e+00,5.402887446260857818e-01
-1.558130675801869813e-01,1.400073289103527685e+00,5.210770454705369037e-01
-1.291333814894057852e-01,1.436827585976063082e+00,5.091261311100485631e-01
-1.456167006072308645e-01,1.423086842400641983e+00,4.952503691726556911e-01
-1.395072690336522925e-01,1.430930823956074072e+00,4.800027909886024347e-01
-1.186816961565062556e-01,1.431895907662242395e+00,4.673489153659251549e-01
-1.576267550701704323e-01,1.398931363382585502e+00,4.562664517573011835e-01
-1.595909869873186615e-01,1.396524955923054367e+00,4.358235643518910685e-01
-1.110723016304104860e-01,1.397261520730837203e+00,4.243482543598374734e-01
-1.285605497706427958e-01,1.397005778243373797e+00,4.136091040258089713e-01
-1.543728647850806102e-01,1.370381712553603748e+00,3.986361444057089365e-01
-1.575402368233440598e-01,1.371121318728459437e+00,3.827345310687928492e-01
-1.357981539367569823e-01,1.351353821493618712e+00,3.671280970410400468e-01
-1.146092888773539986e-01,1.347495462439930680e+00,3.555749002814415083e-01
-1.336621719642725470e-01,1.340070338282861151e+00,3.442062392655692027e-01
-1.262541883522845243e-01,1.327231091361522397e+00,3.288424658885870655e-01
-1.406798730713496592e-01,1.319810904661704365e+00,3.189554015951122645e-01
-1.573991208570109102e-01,1.322513897229026236e+00,3.007064912743170892e-01
-1.055600360837951612e-01,1.303885510685574234e+00,2.874755774237101602e-01
-1.279090403497160633e-01,1.314111087117359578e+00,2.795944840575579904e-01
-1.274443921041483740e-01,1.275000701287374305e+00,2.618937693537669587e-01
-1.203736182519541398e-01,1.271690711189565226e+00,2.541056056367282934e-01
-1.323365343491311741e-01,1.264216535283075649e+00,2.378190457033760863e-01
-9.223160110274797319e-02,1.257981207339111895e+00,2.276382987669020586e-01
-1.260787982929931772e-01,1.234489158489813443e+00,2.193727254828265749e-01
-1.650352810301020101e-01,1.234368903265508299e+00,2.024225391083033787e-01
-1.182355964643971857e-01,1.214991580753379097e+00,1.863656692768061451e-01
-1.225876070040609056e-01,1.219797771874535641e+00,1.787754198154239416e-01
