dxdt,x,y
5.035133608523419291e+00,7.370170020237764019e-01,5.514841138297490453e-01
3.315281435398756305e+00,1.240530362876118398e+00,5.402887446260857818e-01
9.814861154997220893e-01,1.400073289103527685e+00,5.210770454705369037e-01
1.150677664855708215e-01,1.436827585976063082e+00,5.091261311100485631e-01
-2.948381009994527346e-02,1.423086842400641983e+00,4.952503691726556911e-01
4.404532630800339632e-02,1.430930823956074072e+00,4.800027909886024347e-01
-1.599973028674437359e-01,1.431895907662242395e+00,4.673489153659251549e-01
-1.768547586959403617e-01,1.398931363382585502e+00,4.562664517573011835e-01
-8.349213258741272625e-03,1.396524955923054367e+00,4.358235643518910685e-01
2.404111601597591630e-03,1.397261520730837203e+00,4.243482543598374734e-01
-1.343990408861666097e-01,1.397005778243373797e+00,4.136091040258089713e-01
-1.294222975745720206e-01,1.370381712553603748e+00,3.986361444057089365e-01
-9.513945529992451355e-02,1.371121318728459437e+00,3.827345310687928492e-01
-1.181292814426448956e-01,1.351353821493618712e+00,3.671280970410400468e-01
-5.641741605378669533e-02,1.347495462439930680e+00,3.555749002814415083e-01
-1.013218553920420817e-01,1.340070338282861151e+00,3.442062392655692027e-01
-1.012971681057832640e-01,1.327231091361522397e+00,3.288424658885870655e-01
-2.358597066247902774e-02,1.319810904661704365e+00,3.189554015951122645e-01
-7.962696988065154358e-02,1.322513897229026236e+00,3.007064912743170892e-01
-4.201405055833173918e-02,1.303885510685574234e+00,2.874755774237101602e-01
-1.444240469910003100e-01,1.314111087117359578e+00,2.795944840575579904e-01
-2.121018796389719796e-01,1.275000701287374305e+00,2.618937693537669587e-01
-5.392083002149394844e-02,1.271690711189565226e+00,2.541056056367282934e-01
-6.854751925226665321e-02,1.264216535283075649e+00,2.378190457033760863e-01
-1.486368839663123609e-01,1.257981207339111895e+00,2.276382987669020586e-01
-1.180615203680170922e-01,1.234489158489813443e+00,2.193727254828265749e-01
-9.748788868217150849e-02,1.234368903265508299e+00,2.024225391083033787e-01
-7.285565695486351245e-02,1.214991580753379097e+00,1.863656692768061451e-01
-1.552210970923928457e-01,1.219797771874535641e+00,1.787754198154239416e-01
-1.268331374052520388e-01,1.183947361334900528e+00,1.618481478759939418e-01
-2.404244409631406398e-02,1.194431144393485189e+00,1.546131474178213949e-01
-1.340214687607907962e-01,1.179138872515637315e+00,1.455824573191986659e-01
-1.541306490675200536e-01,1.167626850641326985e+00,1.285002075516717135e-01
-8.684385984151798965e-02,1.148312742702133349e+00,1.144975570225037903e-01
-1.273014953463036392e-01,1.150258078673023432e+00,1.099421330451829243e-01
-1.789301006156485130e-01,1.122852443632873065e+00,9.545619189995555032e-02
-4.265636241229220360e-02,1.114472058549893729e+00,8.788296906027417976e-02
-1.294488146447303478e-01,1.114321171150414624e+00,7.119638395175489909e-02
-1.231376324742416983e-01,1.088582295620947660e+00,6.092576517614826243e-02
-8.153262504751346285e-02,1.089693644655566285e+00,5.074090337952916890e-02
-1.755135184893550360e-01,1.072275770611445189e+00,3.852462399735145926e-02
-1.739207764438894799e-01,1.054590940957695455e+00,2.710612339357758999e-02
-5.808290480648192755e-02,1.037491615322667204e+00,1.648861316027559060e-02
-1.458243030656207750e-01,1.042974359996399203e+00,1.045064650227747749e-02
-2.556611818579579420e-01,1.008326754709542694e+00,2.263037885143334357e-04
-1.033116355626182425e-01,9.918421236248075035e-01,-1.044011142229536032e-02
-1.007315289868007113e-01,9.876644275970192233e-01,-2.230979857602419930e-02
-1.605131755579041197e-01,9.716958178274475166e-01,-3.285588531741583801e-02
-1.754677891475431295e-01,9.555617924854383771e-01,-4.188777695431580156e-02
-1.662445046905229873e-01,9.366022599979390018e-01,-5.206496771224582848e-02
-1.043491979488591070e-01,9.223128915473337575e-01,-6.073876183046718336e-02
-1.159258287615330119e-01,9.157324204081671581e-01,-7.098050967108344989e-02
-1.586197125989459167e-01,8.991277257950274215e-01,-7.582079935179332486e-02
-2.161221613929651397e-01,8.840084778883778860e-01,-8.848964775528940507e-02
-2.312135209843448891e-01,8.559032935164343492e-01,-9.482183590152330754e-02
-2.668738413945588306e-01,8.377657736915089526e-01,-1.047853674899073551e-01
