dxdt,x,y
-3.460587882393539871e-01,2.373182781618181192e+00,2.035506463857197079e-01
-3.286099338622250343e-01,2.338576902794245793e+00,1.453012055319489182e-01
-4.018374948285092785e-01,2.307460794845736185e+00,9.311661028373101334e-02
-4.105452358938350699e-01,2.258209403828544293e+00,4.447340509208501380e-02
-3.271740924080610569e-01,2.225351747666969082e+00,3.407424763868461583e-03
-4.001018628583139503e-01,2.192774585346932259e+00,-3.620773461140536220e-02
-4.309304133863935959e-01,2.145331375095306026e+00,-6.870544314941331998e-02
-4.553208662410117569e-01,2.106588502669653362e+00,-1.020493959654003302e-01
-4.219762508117437250e-01,2.054267201847103763e+00,-1.304155195879813378e-01
-5.024643044939036685e-01,2.022193252507304528e+00,-1.550093561930963315e-01
-5.205255830692756547e-01,1.953774340948323029e+00,-1.833115885049074467e-01
-4.548438024669323454e-01,1.918088135893449619e+00,-2.036183132779227078e-01
-6.345116327456725713e-01,1.862805580454936605e+00,-2.262828899209624045e-01
-5.643676172208422770e-01,1.791185809344314928e+00,-2.489403554462644996e-01
-4.760210900465651207e-01,1.749932057010768593e+00,-2.656807655947045488e-01
-5.301015337354630930e-01,1.695981591335001593e+00,-2.867570519279067920e-01
-5.627730880441212946e-01,1.643911750263676419e+00,-3.014153473117335280e-01
-5.203177391657698436e-01,1.583426973726177467e+00,-3.211396165164684957e-01
-5.417865671713641973e-01,1.539848202430522228e+00,-3.325686315944479388e-01
-5.791531046673643601e-01,1.475069660291904894e+00,-3.506031641821679701e-01
-4.139344251891152737e-01,1.424017581497049267e+00,-3.644376180712110003e-01
-4.127520504336859020e-01,1.392282775254082061e+00,-3.746075567421081054e-01
-5.782045156148187814e-01,1.341467171410311909e+00,-3.851289907781552668e-01
-5.156902266972327453e-01,1.276641872131118127e+00,-3.988535083276372739e-01
-3.456514153743688311e-01,1.238329126070865316e+00,-4.108410183339737398e-01
-4.179076786552613498e-01,1.207511589056244672e+00,-4.193461815738283027e-01
-4.485672034303140876e-01,1.154747590339813001e+00,-4.293895157626849146e-01
-4.192886758138509862e-01,1.117798148370181766e+00,-4.369664625019932802e-01
-4.084590104284853140e-01,1.070889855177042715e+00,-4.408269850911188947e-01
-3.681246873930321684e-01,1.036106346284484614e+00,-4.537446134088761185e-01
-3.365881333938780529e-01,9.972649176984366148e-01,-4.571043017269949549e-01
-2.969216815921864594e-01,9.687887196057088923e-01,-4.606629859458171161e-01
-3.620141792578115414e-01,9.378805813799991897e-01,-4.667797229721446506e-01
-3.515982103363306521e-01,8.963858837541465174e-01,-4.713742164437135229e-01
-2.521618376852332588e-01,8.675609393127330371e-01,-4.726267379882544972e-01
-2.094698044682044014e-01,8.459535162171001321e-01,-4.780665737107717139e-01
