dxdt,x,y
-8.784332810200652375e+00,4.597095424914024342e+00,1.036802290119338110e+01
-7.533765346288870290e+00,3.718662143893959104e+00,1.036466193135021641e+01
-5.334342750789414112e+00,3.090342355656249929e+00,1.041919570159735464e+01
-3.850837608436956216e+00,2.651793593736076815e+00,1.035912676282556433e+01
-3.268472756276809221e+00,2.320174833968858596e+00,1.030329006211405840e+01
-2.934296775875866459e+00,1.998099042480715459e+00,1.019779786264513533e+01
-2.441640465492058709e+00,1.733315478793685083e+00,1.009766406236992431e+01
-2.131871343639003769e+00,1.509770949382303495e+00,9.951328895867874280e+00
-1.997986019197578678e+00,1.306941210065884373e+00,9.832917032622347620e+00
-1.883496454126539987e+00,1.110173745542788026e+00,9.661574449805998555e+00
-1.599598069361160668e+00,9.302419192405765314e-01,9.461624624872140288e+00
-1.467040174735585900e+00,7.902541316705555818e-01,9.197233328845719313e+00
-1.395862204525541550e+00,6.368338842934591071e-01,8.955727450631455255e+00
-1.217464797085912709e+00,5.110816907654471830e-01,8.688612590496246568e+00
-1.073492880888607282e+00,3.933409248762766985e-01,8.452125723927000678e+00
-7.512613859232706304e-01,2.963831145877256490e-01,8.144932408235497689e+00
-5.494622104549401476e-01,2.430886476916227501e-01,7.806003283322392683e+00
-5.048763387787631451e-01,1.864906724967375085e-01,7.479235153751753629e+00
-2.812099752926189300e-01,1.421133799358700878e-01,7.162089156068590867e+00
-1.832038767700236992e-01,1.302486774382138335e-01,6.873915697238114575e+00
-2.509466313965003081e-01,1.054726045818653590e-01,6.625795539530684231e+00
-1.677573196411160650e-01,8.005935115891379961e-02,6.370095788786929170e+00
-1.291192271743278330e-01,7.192114065364212105e-02,6.126670689966118744e+00
-1.267577125033876040e-01,5.423550572404820663e-02,5.895833790612394765e+00
-1.190091566087997377e-01,4.656959815296457528e-02,5.618418452769059712e+00
-1.439163348771905493e-01,3.043367440228832849e-02,5.499687609445497394e+00
-2.663489171409294531e-02,1.778633117752651330e-02,5.251853164280638531e+00
8.396267222464240398e-02,2.510669605946973595e-02,5.056481016867834022e+00
-1.336764947468864484e-02,3.457886562245501144e-02,4.893123998683599041e+00
-8.704897076307190062e-02,2.243316616453200352e-02,4.713846674591502861e+00
1.065174265862213615e-01,1.716907146984062923e-02,4.574130291713245811e+00
-3.008407930267546077e-02,4.373665148177638407e-02,4.428304899963010577e+00
8.715959218856123014e-03,1.115225560930553118e-02,4.282180546079301209e+00
7.749538249880513763e-02,4.547984332554760867e-02,4.172237140982121062e+00
-6.091836774053083214e-02,2.665133210906657502e-02,4.091786070749781068e+00
-1.567056779085623797e-02,3.329616977744135481e-02,4.009317489372986820e+00
-6.151834649007070777e-02,2.351721855089525595e-02,3.813608800215800176e+00
-8.618331057464459488e-02,2.099250047942720354e-02,3.767437357611703508e+00
6.369752755841795455e-02,6.280556435966321710e-03,3.601024994905660748e+00
3.169121191202538268e-02,3.373200599111080694e-02,3.549895947664326812e+00
-4.015312561577832895e-02,1.261879881837160711e-02,3.499860405039920241e+00
9.439102591465126091e-02,2.570138086795543952e-02,3.433986735211421948e+00
5.635873642478486656e-02,3.149700400130193978e-02,3.330010724905593023e+00
8.960963403875688016e-02,3.697312815291237120e-02,3.296149093586232759e+00
-4.060825567950593351e-02,4.941893080905339353e-02,3.158148012028547669e+00
-1.353915895199687136e-01,2.885147701701146900e-02,3.080501313440521027e+00
1.671633524487395328e-02,2.234061290505975211e-02,3.099791557583145174e+00
2.076239569458393219e-01,3.219474406598610977e-02,2.978501315233812452e+00
1.237471607334349744e-01,6.386540429422785103e-02,2.996934189699012485e+00
-4.021355221667527458e-02,5.694417621267347518e-02,2.890783020489054334e+00
1.764509910133116866e-01,5.582269385089282804e-02,2.834762002479547682e+00
1.689099599090151949e-01,9.223437441533617609e-02,2.797060230361348765e+00
-1.736766348434742868e-02,8.960468583269624865e-02,2.746476507519652444e+00
1.596686912692097393e-01,8.876084171846670978e-02,2.721341120719026119e+00
1.796783567827741623e-01,1.215384240865379217e-01,2.685989005468974344e+00
1.941006994297613808e-01,1.246965130750214007e-01,2.710651093908423626e+00
2.562995818152884464e-01,1.603585639724905143e-01,2.679151785448520506e+00
2.934476893686179810e-01,1.759564294380793203e-01,2.668699817755002535e+00
4.392646982258037180e-01,2.190481018462143992e-01,2.663517036723868525e+00
4.645960975421556949e-01,2.638093690832401528e-01,2.696358568543086420e+00
4.954851900954140298e-01,3.119673213546452217e-01,2.644161801187027816e+00
5.895378447343326833e-01,3.629064071023230253e-01,2.680050138666941528e+00
6.539193300158385735e-01,4.298748903015117140e-01,2.675083999107609856e+00
8.394851457128309491e-01,4.936902731054908511e-01,2.692741268210272931e+00
1.009977369842208983e+00,5.977719194440777040e-01,2.761423546875903856e+00
1.116357872446310129e+00,6.956857470739319371e-01,2.850332688219333832e+00
1.309377597475156918e+00,8.210434939333401960e-01,2.892091533847862106e+00
1.539094955103299966e+00,9.575612665689634539e-01,2.935177465156230348e+00
1.663626210304503417e+00,1.128862484954000767e+00,3.005471548067652154e+00
1.664223922413652801e+00,1.290286508629864493e+00,3.169734543833153229e+00
1.760769130980542663e+00,1.461707269436730128e+00,3.225577779526300759e+00
1.803754844516430644e+00,1.642440334825973292e+00,3.366340610891698670e+00
1.732472587679732001e+00,1.822458238340016523e+00,3.480556438631364990e+00
1.528882767659652586e+00,1.988934852361920136e+00,3.626048118225775330e+00
1.395037639055621170e+00,2.128234791871947529e+00,3.789825724500241577e+00
1.205173813887144618e+00,2.267942380173043393e+00,3.968482545226813318e+00
1.009854391966403142e+00,2.369269554649376275e+00,4.028467465530693126e+00
7.939087621575371401e-01,2.469913258566323933e+00,4.265732348759421200e+00
4.209286682789183942e-01,2.528051307080883436e+00,4.417877189262467752e+00
3.422215712808416299e-01,2.554098992222107789e+00,4.579123086689783406e+00
1.877125752653245883e-01,2.596495621337051585e+00,4.772808157623136260e+00
1.845152383295225462e-01,2.591641507275172618e+00,4.935446839140857023e+00
7.001894161343180656e-02,2.633398669002957160e+00,5.138480107588247137e+00
-2.689142234181112201e-01,2.605645295597860400e+00,5.268079694477855845e+00
-3.466901324178000010e-01,2.579615824319335005e+00,5.447873295259403115e+00
-2.798769217292953471e-01,2.536307269114300489e+00,5.632648800820848400e+00
-3.400606587135222014e-01,2.523640439973476202e+00,5.788788739479992174e+00
-5.684057967778972653e-01,2.468295137371594894e+00,5.945556008244538226e+00
-4.896502147330679122e-01,2.409959280617896216e+00,6.134118618987958627e+00
-4.711209797124151777e-01,2.370365094424981667e+00,6.207457321659661353e+00
-5.035433637386148575e-01,2.315735084675413447e+00,6.399997314257672265e+00
-6.489122939178599836e-01,2.269656421677259228e+00,6.527313902070693175e+00
-5.867663746384241819e-01,2.185952625891840029e+00,6.623694553024484399e+00
-5.670484409992777586e-01,2.152303146749572793e+00,6.821912808275288675e+00
-6.859532804595946942e-01,2.072542937691984832e+00,6.877862191723735918e+00
-7.257313644419127741e-01,2.015112490657654298e+00,6.953965105151686643e+00
-7.200208419709035468e-01,1.927396664803600945e+00,7.110668212085122342e+00
-5.822527515600235404e-01,1.871108322263472568e+00,7.167427177984452946e+00
-7.354623133884228281e-01,1.810946114491596814e+00,7.263640741087760588e+00
-8.693025490580872372e-01,1.724015859585788402e+00,7.374679090812034765e+00
-1.016592301801327558e+01,4.815728885894095868e+00,1.086713433272058715e+01
-8.275355856095520934e+00,3.799136584092768221e+00,1.087790535607439679e+01
-5.583947873490430425e+00,3.160657714674991681e+00,1.080689832504557302e+01
-4.380538624475033060e+00,2.682347009394683290e+00,1.070959157565325803e+01
-3.623571986943025180e+00,2.284549989779984802e+00,1.069537443302153612e+01
-2.973545001793858944e+00,1.957632612006078521e+00,1.053351648613799085e+01
-2.566384602283064531e+00,1.689840989421212747e+00,1.035674701994651414e+01
-2.313364250988227511e+00,1.444355691549465526e+00,1.024504374583279009e+01
-2.100783401403809592e+00,1.227168139223567378e+00,1.002058253387886033e+01
-1.914317519049403948e+00,1.024199011268703829e+00,9.788554080241944177e+00
-1.723200972379232976e+00,8.443046354136867215e-01,9.612433421281920687e+00
-1.470010329104954661e+00,6.795588167928569012e-01,9.295302274134890297e+00
-1.251445003307092296e+00,5.503025695926955230e-01,9.012586524761363904e+00
