dydt,x,y
4.478075772285958323e+00,5.512116257662929009e+00,7.250744445187164988e-01
5.342790783699035373e+00,5.250359259171951898e+00,1.172882021747312375e+00
5.978554765319034736e+00,5.044270792200262754e+00,1.793632601258523751e+00
4.413876965554859311e+00,4.828465332855020442e+00,2.368592974811119856e+00
3.888778049931950420e+00,4.653934570480376287e+00,2.676407994369495391e+00
5.525958442929763237e+00,4.540391452084990398e+00,3.146348584797509673e+00
5.366119175547950704e+00,4.467495069743449676e+00,3.781599682955448127e+00
4.395634108415951147e+00,4.431768722487980483e+00,4.219572419907100524e+00
4.259570441966062049e+00,4.427194500994504622e+00,4.660726504638637913e+00
4.203078819133864386e+00,4.425547579548627652e+00,5.071486508300313112e+00
3.511510882215713281e+00,4.434009343625020527e+00,5.501342268465410079e+00
2.997945289858208184e+00,4.376480215167733334e+00,5.773788684743455413e+00
4.657328161552083401e+00,4.300130860927305676e+00,6.100931326437052604e+00
5.201007574789798582e+00,4.206572790634665715e+00,6.705254317053870317e+00
3.227677463856167606e+00,4.039009538168696345e+00,7.141132841395013031e+00
4.074285976379350416e+00,3.902242967119844863e+00,7.350789809825102772e+00
4.745429307518413964e+00,3.710403462057495716e+00,7.955990036670884891e+00
2.747914649829638734e+00,3.539438180634490116e+00,8.299875671328786453e+00
3.342399207669963346e+00,3.412283724288034836e+00,8.505572966636810506e+00
3.734526835214573737e+00,3.278114715008511038e+00,8.968355512862780543e+00
3.144199306826720886e+00,3.211727406441190702e+00,9.252478333679723832e+00
3.648152975536227416e+00,3.166377431940004428e+00,9.597195374228126852e+00
3.283799151533763450e+00,3.143215603146641168e+00,9.982108928786969315e+00
2.122106271475701078e+00,3.170565623797368282e+00,1.025395520453488096e+01
3.049914990687021543e+00,3.202930069235712551e+00,1.040653018308211131e+01
3.594942879826533044e+00,3.255355201785670172e+00,1.086393820267228527e+01
3.876064875282210664e+00,3.309139877971400079e+00,1.112551875904741472e+01
4.148601326307066017e+00,3.308148789423199343e+00,1.163915117772872776e+01
3.367843215098396570e+00,3.350287150985909790e+00,1.195523902430882934e+01
