dydt,x,y
-2.394717969781812172e-01,-1.998204784246954357e+00,1.010158482812266723e+00
-3.196916282362902706e-01,-2.043508597116011405e+00,9.862113031144486008e-01
-3.788722583294115154e-01,-2.067334731745582577e+00,9.462201571650086240e-01
-3.794384445928944416e-01,-2.096339212833183474e+00,9.104368514485663422e-01
-3.943713498158425423e-01,-2.138875996020064285e+00,8.703324682464298467e-01
-4.154958971194271378e-01,-2.197828625280796810e+00,8.315625814853978559e-01
-4.138990899966521475e-01,-2.274325564935395505e+00,7.872332888225442860e-01
-4.460367810717209558e-01,-2.330490775913573565e+00,7.487827634860674264e-01
-4.425743310862180202e-01,-2.412124299478838552e+00,6.980259326082001170e-01
-3.439904101663309177e-01,-2.510048679673142047e+00,6.602678972688238446e-01
-3.319264677670497043e-01,-2.615784523859025601e+00,6.292278505749339113e-01
-3.084408397387123912e-01,-2.751978692527128789e+00,5.938826037154137927e-01
-1.900153837970708359e-01,-2.908072956060415049e+00,5.675396826271913442e-01
-5.330261259628699122e-02,-3.049074232217783731e+00,5.558795269559994034e-01
2.200461557969868309e-02,-3.201157115636199091e+00,5.568791601079340348e-01
1.664925137509594144e-01,-3.355388774576604671e+00,5.602804500719390512e-01
2.811107786218931537e-01,-3.491330418217212017e+00,5.901776628581261175e-01
3.786737141788485417e-01,-3.608580555310416660e+00,6.165026057963177708e-01
3.962824803684110719e-01,-3.726079563751876655e+00,6.659124056938956482e-01
3.514941418874850676e-01,-3.831125804139293933e+00,6.957591018700001184e-01
4.022316954700713154e-01,-3.907321163206546988e+00,7.362112340713925507e-01
4.197292549217790381e-01,-3.988762069374287567e+00,7.762054409640144481e-01
4.251841694931277615e-01,-4.052760764690608752e+00,8.201570850557483583e-01
3.717474159826190672e-01,-4.105963207890807709e+00,8.612422748626401559e-01
3.733711690837342445e-01,-4.147527122956968348e+00,8.945065682522722605e-01
3.861435697127797440e-01,-4.171847411140292117e+00,9.359165086793871380e-01
3.596848857169652192e-01,-4.220363852949724048e+00,9.717352821948278541e-01
3.208587494235244364e-01,-4.261019165800164821e+00,1.007853485822780337e+00
2.868418726952723929e-01,-4.292418762015965505e+00,1.035907032079532719e+00
3.038942347403947863e-01,-4.298434240004262108e+00,1.065221860361834860e+00
2.197143603030244918e-01,-4.327527891025292561e+00,1.096685879027611721e+00
2.302726183983399011e-01,-4.358956151833870862e+00,1.109164732422439403e+00
2.877315534877400438e-01,-4.366844740512321188e+00,1.142740402707279834e+00
2.532556460772354967e-01,-4.373333983735022912e+00,1.166711043119987412e+00
1.765446809359954017e-01,-4.395860730708230690e+00,1.193391531922726845e+00
1.723264028871254183e-01,-4.398609606527696059e+00,1.202019979307186848e+00
2.211733545365452969e-01,-4.407980839344670443e+00,1.227856812500151884e+00
1.794189748597929679e-01,-4.417659284930758545e+00,1.246254650214495774e+00
2.131405436185032087e-01,-4.410783738030142231e+00,1.263740607472110478e+00
2.129730664173727916e-01,-4.431100045487842642e+00,1.288882758938196593e+00
1.773949398641603281e-01,-4.451922482870576125e+00,1.306335220755585169e+00
1.333772696464974317e-01,-4.471198828874269893e+00,1.324361746911028703e+00
1.013508046913607075e-01,-4.476806213952882807e+00,1.333010674684884656e+00
1.350731094292267898e-01,-4.467594748006544769e+00,1.344631907849300756e+00
1.829666704666941257e-01,-4.481485941519166794e+00,1.360025296570730236e+00
1.405036287190402078e-01,-4.490821761279258695e+00,1.381225241942639625e+00
9.811903297454627193e-02,-4.486705594361422911e+00,1.388126022314538188e+00
1.206275316062193070e-01,-4.495721405089341260e+00,1.400849048537548880e+00
1.154948692887050044e-01,-4.499342524618416661e+00,1.412251528635781961e+00
1.054646035944823979e-01,-4.503230447792674340e+00,1.423948022395289836e+00
1.281677448876150649e-01,-4.511372698636050060e+00,1.433344449354678307e+00
1.103401474305556462e-01,-4.507180436408440016e+00,1.449581571372813071e+00
1.186946832927313622e-01,-4.511705657676468917e+00,1.455412478840789614e+00
9.709405527209646891e-02,-4.505733349355962147e+00,1.473320508031359388e+00
3.845774171566240796e-02,-4.500750142196658921e+00,1.474831289895208952e+00
1.063668782661046919e-01,-4.503117368694095290e+00,1.481012056374491737e+00
7.741817277384832607e-02,-4.492537475578556538e+00,1.496104665548430024e+00
5.444832592975057395e-02,-4.500310112119451311e+00,1.496495690929261713e+00
6.556559470803957623e-02,-4.498798942636626386e+00,1.506994330734380272e+00
1.001316892161305816e-01,-4.486799161996468222e+00,1.509608809870869761e+00
1.390797069938631836e-01,-4.483209565158985832e+00,1.527020668577606211e+00
2.056694771622336049e-02,-4.467366359690866595e+00,1.537424751269642398e+00
5.293127588911161752e-02,-4.480262905142512686e+00,1.531134058120851016e+00
1.201890052160523581e-01,-4.478306264430184314e+00,1.548011006447465032e+00
9.768502699847569914e-02,-4.479912873497164938e+00,1.555171859164061754e+00
1.117158613883271201e-01,-4.477047023452177754e+00,1.567548011847160083e+00
7.384200721284006619e-02,-4.465292562420772882e+00,1.577515031441727000e+00
8.222283147212294807e-02,-4.464157595041751136e+00,1.582316413289728274e+00
1.219998047210655301e-01,-4.470992270568815208e+00,1.593959597736151590e+00
1.117070824994206291e-01,-4.466044818688863494e+00,1.606716374233941425e+00
5.538803077236842398e-02,-4.468139249390255863e+00,1.616301014236035449e+00
4.907977110034167367e-02,-4.471164781423119017e+00,1.617793980388414710e+00
1.062395686794328498e-01,-4.466646967281805658e+00,1.626116968456103873e+00
1.550778560394014960e-01,-4.463861363609733068e+00,1.639041894124301235e+00
1.277448629146213932e-01,-4.463110871750629371e+00,1.657132539663983994e+00
5.923113620424480530e-02,-4.472413622131186983e+00,1.664590866707225336e+00
1.087873772848091392e-01,-4.446378454069156660e+00,1.668978766904833266e+00
1.193629211036117965e-01,-4.453894932288016584e+00,1.686348342164187164e+00
1.049701839242587198e-01,-4.449205813524238273e+00,1.692851351125555848e+00
1.274649384057031654e-01,-4.448136895468147500e+00,1.707342378949038952e+00
1.148389836360870220e-01,-4.430629823344313323e+00,1.718344338806696348e+00
1.223358739372528703e-01,-4.434234386842441644e+00,1.730310175676256446e+00
1.015178627168022985e-01,-4.428305933999358679e+00,1.742811513594147321e+00
9.477676620316799472e-02,-4.426526290697657018e+00,1.750613748219616905e+00
1.774777441128012612e-01,-4.422891939169744546e+00,1.761766866834781009e+00
1.755506722222417437e-01,-4.404319187721814188e+00,1.786109297042176802e+00
9.991745056287726356e-02,-4.419397513692796764e+00,1.796877001279229225e+00
9.183602345420105451e-02,-4.419221658612711323e+00,1.806092787154752299e+00
1.496034943730890632e-01,-4.410494814198312241e+00,1.815244205970069968e+00
2.166627174135093981e-01,-4.409272268173779707e+00,1.836013486029369979e+00
1.772918510568342043e-01,-4.383404927306746579e+00,1.858576749452771848e+00
1.845312603321982436e-01,-4.387052843109946920e+00,1.871471856240736642e+00
1.545317555849123892e-01,-4.352825329009786692e+00,1.895483001519212118e+00
1.262239868519703379e-01,-4.352955876534912782e+00,1.902378207357719786e+00
2.088751736524798730e-01,-4.323734734696570214e+00,1.920727798889606319e+00
1.967727463541457666e-01,-4.325868889113000826e+00,1.944153242088215494e+00
1.964991926408998779e-01,-4.305259184777836090e+00,1.960082348160435473e+00
2.282126826556840626e-01,-4.304208160527659643e+00,1.983453080616395470e+00
2.575751030603026237e-01,-4.269068871043479874e+00,2.005724884691572285e+00
2.924321653688377043e-01,-4.251271537692543845e+00,2.034968101228455950e+00
4.461741425970422448e-01,2.252220867732701137e+00,7.330686986274287387e-01
4.144856294519123630e-01,2.197594671756576190e+00,7.776861128871329631e-01
4.195396630801120352e-01,2.134373607510588577e+00,8.159658245178111891e-01
4.109895774259202383e-01,2.089391755072410817e+00,8.615940455031555478e-01
4.208929826067100421e-01,2.057136126890908745e+00,8.981637400029951479e-01
4.240271601704010962e-01,2.026149271423680620e+00,9.457726420244975118e-01
2.845900345744070137e-01,1.987779797885844468e+00,9.829691720370753449e-01
2.533281423672333332e-01,1.963110794234832923e+00,1.002690648939378981e+00
3.613792261172719122e-01,1.941417319402182429e+00,1.033634800510522034e+00
