dydt,x,y
5.994737220507406761e+00,5.151232244985806119e+00,1.010048804113761101e+01
5.730985679374434483e+00,6.197140022501593570e+00,1.069996176318835168e+01
7.282817676055110212e+00,7.241448994304056086e+00,1.124668517701249826e+01
8.072982622254947671e+00,8.161205781854409480e+00,1.215652529839937657e+01
8.264322831023136473e+00,8.978284850713819765e+00,1.286128170146348815e+01
7.217486781073503721e+00,9.809644204912409293e+00,1.380938986460400386e+01
5.539026491807845787e+00,1.049449095628373740e+01,1.430477905767818747e+01
7.582338864596678718e+00,1.118753506027751143e+01,1.491719516296557302e+01
7.873087561894635655e+00,1.173892596510640729e+01,1.582124683059752179e+01
6.449088685681772404e+00,1.233174597570875086e+01,1.649181267534449802e+01
7.511456238451231116e+00,1.280961059346885023e+01,1.711106456773387663e+01
7.924574854567069337e+00,1.323050667700714200e+01,1.799410392303474637e+01
7.172067580396642938e+00,1.362006578904777143e+01,1.869597953864729334e+01
7.953989161331989521e+00,1.395547222161996004e+01,1.942851743911407070e+01
6.482527188536792551e+00,1.427315895119387790e+01,2.028677737091369337e+01
6.129186442951848335e+00,1.450441761599535440e+01,2.072502287682142708e+01
8.078296638138880326e+00,1.478398185679979449e+01,2.151261465950407015e+01
8.433485736797905474e+00,1.501799155091127780e+01,2.234068220444920527e+01
6.443894241337872586e+00,1.522988354290202473e+01,2.319931180686364769e+01
5.100705927996344258e+00,1.535359270196101633e+01,2.362946105271678121e+01
7.993830600851623558e+00,1.552409242643072140e+01,2.421945299246291228e+01
7.509443159098708520e+00,1.564718810530096249e+01,2.522822717288710948e+01
6.636684658495013878e+00,1.579181517518495426e+01,2.572134162428265824e+01
6.730114543858405796e+00,1.584919853254716848e+01,2.655556410458611438e+01
4.974980661480799426e+00,1.589725374067154284e+01,2.706736453305433798e+01
6.764277309739753719e+00,1.600226580211943173e+01,2.755056023688227640e+01
8.525473495746183517e+00,1.605490420634298587e+01,2.842021999500228446e+01
5.891037541731549254e+00,1.604819728648259769e+01,2.925565493603151168e+01
4.263715791433810409e+00,1.610595872766270986e+01,2.959842750334859574e+01
7.970948760350523798e+00,1.612955933147959442e+01,3.010839809431827518e+01
6.605013245482126649e+00,1.614765805450891278e+01,3.119261725541869978e+01
5.006470432135728288e+00,1.614935746393592808e+01,3.142940074341468915e+01
6.137403153362384955e+00,1.613120424208204540e+01,3.219391134184584757e+01
6.074449898653000446e+00,1.612486281664918053e+01,3.265688137408717040e+01
6.405579712661307212e+00,1.607414335982412723e+01,3.340880132157644766e+01
5.647985243669467081e+00,1.611010536633813217e+01,3.393799731661943753e+01
5.999532750522320157e+00,1.603316747968591116e+01,3.453839837031033255e+01
6.128412986112209637e+00,1.603652444182466041e+01,3.513790386672390298e+01
4.328596566605313001e+00,1.595720249226114262e+01,3.576408096753277732e+01
3.941925165994604185e+00,1.595174758907598189e+01,3.600362318004496842e+01
6.324812272027827476e+00,1.586329294172868032e+01,3.655246600073169816e+01
6.302544423895682257e+00,1.584194739863955448e+01,3.726858563445053818e+01
5.035318548836130503e+00,1.574316457518123791e+01,3.781297488551083319e+01
4.996722357751252730e+00,1.574201945904654032e+01,3.827564934421776144e+01
5.816920640266317832e+00,1.571098447049184088e+01,3.881231935706108516e+01
4.630163213445825932e+00,1.562775599022465123e+01,3.943903347227102074e+01
5.110445399998923222e+00,1.550625864899355477e+01,3.973835199975025034e+01
5.724093445892549425e+00,1.545503846926868441e+01,4.046112255227080112e+01
3.462301040223138671e+00,1.540647967916965477e+01,4.088317068892876449e+01
3.837723502332323733e+00,1.533097091575382898e+01,4.115358276031543028e+01
6.484730980609896278e+00,1.528972340417200293e+01,4.165071538939522355e+01
4.389796699635866162e+00,1.522387406534111420e+01,4.245052895643741664e+01
2.638549480862707242e+00,1.517439081681223101e+01,4.252867472932240389e+01
4.587384225875723587e+00,1.508128545045892288e+01,4.297823885260996235e+01
5.065800054304702371e+00,1.497026654081822628e+01,4.344615157449754861e+01
3.984514332822897131e+00,1.492957440800930513e+01,4.399139886347089856e+01
2.867186370948843432e+00,1.485004895583871765e+01,4.424305444106212803e+01
4.480727531985650103e+00,1.476430359585939200e+01,4.456483613766067009e+01
5.351101132932171822e+00,1.469414301107526200e+01,4.513919994745926090e+01
3.918660218731133682e+00,1.459111408693425460e+01,4.563505636424710588e+01
